,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
2774,maplewood,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2775,mapped,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2776,mappedfalse,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2777,mappedga,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2778,mappedms,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2779,mappedq,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2780,mappedtext,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
2781,mappedtrue,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2782,maps,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0
2783,mar,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2784,marble,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2785,march,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2786,marcos,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2787,mariana,4.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
2788,mariawhat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2789,marijuana,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2790,marijuanaservice,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2791,marked,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2792,market,0.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0
2793,marketing,0.0,1.0,0.0,1.0,12.0,0.0,1.0,1.0,1.0
2794,marketingnew,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2795,marketplace,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2796,marketsource,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
2797,marriage,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2798,marsh,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2799,martin,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0
2800,maryland,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
2801,marylandour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2802,marylandthere,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2803,masculinizing,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,massanutten,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2805,master,0.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0.0
2806,masturbation,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2807,match,0.0,5.0,0.0,0.0,18.0,0.0,5.0,5.0,5.0
2808,matching,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2809,materials,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
2810,materialslifestyle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2811,materialsrisk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2812,maternal,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2813,matter,1.0,6.0,0.0,2.0,0.0,0.0,6.0,6.0,6.0
2814,matters,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2815,matterurge,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2816,mau,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2817,maxi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2818,maximum,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2819,may,59.0,10.0,0.0,19.0,169.0,0.0,9.0,9.0,9.0
2820,mayor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2821,mazatlan,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2822,mcallen,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0
2823,mcallenseptember,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2824,mcdonald,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2825,mckinney,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0
2826,mclean,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2827,mco,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2828,mdabortion,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0
2829,mdbel,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2830,mdcamp,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2831,mdellicott,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2832,mdfort,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2833,mdglen,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2834,mdhow,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0
2835,mdif,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2836,mdmiddle,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2837,mdonline,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
2838,mdowings,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2839,mdoxon,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2840,mds,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2841,mdtelehealth,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
2842,mdtemple,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2843,mdvirtual,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
2844,mdwhite,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2845,mdwwh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2846,meafter,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2847,meal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2848,meals,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2849,mean,0.0,1.0,0.0,0.0,24.0,0.0,1.0,1.0,1.0
2850,meaning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2851,meaningful,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2852,means,3.0,3.0,0.0,5.0,24.0,0.0,3.0,3.0,3.0
2853,meant,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2854,measles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2855,measurement,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2856,measurementpharmacy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2857,measures,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2858,media,32.0,2.0,0.0,1.0,35.0,0.0,2.0,2.0,2.0
2859,mediaour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2860,mediaoverview,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2861,medica,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2862,medicaid,0.0,4.0,0.0,7.0,17.0,0.0,6.0,6.0,4.0
2863,medicaidapply,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2864,medicaidat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2865,medicaidelectronic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2866,medicaiducareunited,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2867,medical,19.0,4.0,0.0,10.0,28.0,3.0,4.0,4.0,4.0
2868,medically,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2869,medicare,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2870,medication,129.0,4.0,0.0,78.0,9.0,1.0,4.0,4.0,4.0
2871,medications,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2872,medicationthese,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2873,medicine,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
2874,medium,0.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0
2875,meet,8.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0
2876,meeting,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,meetings,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2878,meetingswaiversweb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2879,meets,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
2880,member,2.0,2.0,0.0,3.0,37.0,0.0,1.0,1.0,1.0
2881,members,1.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0
2882,membersdiabetes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2883,membersdonate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2884,membership,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0
2885,member’s,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2886,memorable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2887,memorial,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0
2888,memory,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2889,memo’celebrating,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2890,men,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2891,men's,0.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0
2892,meningococcal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2893,menopausal,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,menopause,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,menstrual,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2896,mental,5.0,5.0,0.0,2.0,13.0,0.0,5.0,5.0,5.0
2897,mentions,0.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0
2898,menu,4.0,1.0,0.0,50.0,8.0,0.0,1.0,1.0,1.0
2899,menufundraise,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2900,mepatient,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
2901,merch,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2902,merchandise,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2903,merge,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2904,merges,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2905,message,124.0,8.0,0.0,4.0,48.0,0.0,8.0,8.0,8.0
2906,messages,0.0,8.0,0.0,0.0,6.0,0.0,8.0,8.0,8.0
2907,met,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2908,meta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2909,method,4.0,10.0,0.0,3.0,4.0,0.0,10.0,10.0,10.0
2910,methodology,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2911,methodologybrfss,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2912,methods,40.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0
2913,methodsemergency,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,methods—or,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,metropolitan,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
2916,mexico,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2917,mexicoabortion,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2918,mexicochihuahua,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2919,mexicodurango,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2920,mexicohow,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2921,mexicoreflections,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2922,mexicosan,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2923,mexicovirginiaabortion,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2924,miabortion,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
2925,mibenton,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2926,michigan,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2927,microphone,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2928,microsoft,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2929,middle,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2930,middlebury,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2931,mifeprex©,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,mifepristone,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0
2933,might,0.0,3.0,0.0,2.0,18.0,0.0,3.0,3.0,3.0
2934,mihow,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2935,mild,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,mildred,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2937,miles,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2938,milestone,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2939,militia,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,miller,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2941,millervirginia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2942,miller’s,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2943,million,0.0,5.0,0.0,1.0,18.0,0.0,5.0,5.0,5.0
2944,millions,1.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2945,mills,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2946,min,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0
2947,mind,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2948,mineola,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2949,mineral,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2950,mineralseptember,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2951,mini,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,minimum,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2953,miniplayer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2954,minneapolis,0.0,0.0,0.0,7.0,1.0,8.0,3.0,0.0,0.0
2955,minneapolisseptember,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2956,minnesota,27.0,3.0,0.0,28.0,1.0,3.0,3.0,3.0,3.0
2957,minnesotacare,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,minnesotans,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,minnesota’s,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2960,minnetonka,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2961,minor,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
2962,minors,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2963,minus,0.0,1.0,0.0,1.0,12.0,0.0,1.0,1.0,1.0
2964,minute,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
2965,minutes,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
2966,minutestraining,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2967,mirena,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2968,miscarriage,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2969,mishawaka,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2970,misleading,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2971,missed,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
2972,missing,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2973,mission,2.0,2.0,0.0,8.0,0.0,0.0,2.0,2.0,2.0
2974,mississippi,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2975,missouri,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2976,mistake,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2977,misuse,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2978,misused,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2979,mixing,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2980,mmis,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2981,mmm,12.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
2982,mmmm,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2983,mnabortion,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0
2984,mnapple,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2985,mnblue,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2986,mnbrooklyn,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2987,mncoon,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2988,mncottage,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2989,mneden,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2990,mnelk,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2991,mnhow,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
2992,mninver,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2993,mnmaple,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2994,mnonline,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
2995,mnprior,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2996,mnsaint,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2997,mnsexual,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,mnsure,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,mnsure’s,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,mntelehealth,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
3001,mnvirtual,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
3002,mnwhite,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
3003,mobile,1.0,3.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0
3004,mobileoverlaynav,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,modal,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
3006,model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,moderate,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3008,modified,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3009,module,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3010,moment,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3011,moments,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3012,momentum,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
3013,mon,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3014,monday,31.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0
3015,money,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0
3016,monitor,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3017,monitoring,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3018,monitoringdata,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3019,monstrous,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3020,monte,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
3021,monterrey,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3022,month,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0
3023,monthly,2.0,5.0,0.0,0.0,79.0,0.0,5.0,5.0,5.0
3024,months,1.0,9.0,0.0,2.0,0.0,0.0,9.0,9.0,9.0
3025,mood,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,moorhead,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
3027,moorheadseptember,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3028,more,60.0,36.0,0.0,72.0,302.0,3.0,34.0,35.0,35.0
3029,moredonatesharedonations,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3030,morehow,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3031,moremedication,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3032,moreseptember,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0
3033,morning,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
3034,most,12.0,11.0,0.0,11.0,65.0,0.0,11.0,11.0,11.0
3035,mothers,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3036,mothershospital,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3037,mother’s,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3038,mountains,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
3039,mousedown,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3040,move,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
3041,moved,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3042,movement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,moving,0.0,1.0,0.0,2.0,12.0,0.0,1.0,1.0,1.0
3044,much,6.0,0.0,0.0,617.0,68.0,0.0,0.0,0.0,0.0
3045,multidisciplinary,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3046,multistep,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3047,mumps,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3048,murder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3049,music,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3050,must,10.0,4.0,0.0,48.0,117.0,0.0,6.0,6.0,6.0
3051,mymoney,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3052,mypostrender,0.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0
3053,mypresegue,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3054,myths,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3055,mythwhole,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3056,más,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3057,método,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
3058,métodos,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
3059,nairobinew,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3060,nairobioffice,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3061,name,125.0,12.0,0.0,3.0,119.0,0.0,12.0,12.0,12.0
3062,nappanee,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3063,narrated,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3064,nation,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3065,national,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0
3066,nationally,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3067,nationwide,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3068,nation’s,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
3069,native,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
3070,natural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,nausea,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,nav,31.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3073,navigate,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
3074,navigation,0.0,23.0,0.0,0.0,20.0,0.0,23.0,23.0,23.0
3075,navigator,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3076,navigators,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,ndbhpc,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3078,ndbhpcndbhpc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3079,ndiis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3080,ndquits,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3081,ndred,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3082,near,0.0,1.0,0.0,474.0,36.0,15.0,1.0,1.0,1.0
3083,nearby,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
3084,nearest,0.0,1.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0
3085,nearly,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
3086,necesidades,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3087,necesitamos,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3088,necessary,1.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0
3089,necessaryfree,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3090,necessitating,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3091,need,21.0,11.0,0.0,38.0,132.0,0.0,9.0,9.0,9.0
3092,needed,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0
3093,neededpregnancy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
