,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
733,device,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
734,devoted,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
735,diabetic,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
736,diagnostic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
737,did,8.0,0.0,19.0,0.0,11.0,0.0,0.0,19.0
738,didn't,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,difference,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
740,different,3.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0
741,differently,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,difficult,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
743,digital,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
744,dimension,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
745,dinner,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
746,dinners,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
747,dinnerwhenmay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,dirección,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
749,direct,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
750,direction,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
751,directive,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
752,directly,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0
753,directors,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
754,disable,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
755,disabled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
756,disablestrs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
757,disagree,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
758,discharge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,disclaimer,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0
760,disclaims,28.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
761,disclosed,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
762,discover,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
763,discoverif,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
764,discreet,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
765,discretion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
766,discuss,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
767,discussion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
768,dislike,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
769,display,9.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0
770,dispute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
771,disputes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
772,disseminate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
773,distribute,28.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0
774,distributed,29.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0
775,div,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0
776,divi,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
777,doctor,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
778,document,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
779,docviewbottom,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
780,docviewtop,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
781,does,3.0,1.0,5.0,4.0,8.0,0.0,0.0,5.0
782,doesn't,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
783,doesn’t,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
784,doget,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,dolson,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
786,domain,28.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
787,don't,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
788,donate,0.0,1.0,26.0,69.0,26.0,0.0,0.0,26.0
789,donation,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0
790,donations,1.0,0.0,4.0,6.0,1.0,0.0,0.0,4.0
791,donationxyou,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
792,done,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
793,donor,0.0,0.0,8.0,0.0,2.0,0.0,0.0,8.0
794,donors,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
795,donor’s,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
796,don’t,4.0,0.0,6.0,2.0,4.0,0.0,0.0,6.0
797,dose,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,doses,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
799,dotake,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,dotted,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
801,double,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
802,down,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
803,download,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
804,downloaded,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
805,drag,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
806,dreams,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,drink,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,drive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
809,drop,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
810,drug,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
811,drugs,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
812,dua,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
813,due,4.0,0.0,4.0,1.0,4.0,0.0,0.0,4.0
814,dummy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
815,dupre,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
816,during,7.0,0.0,2.0,3.0,4.0,0.0,0.0,2.0
817,dwayne,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
818,dynamically,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
819,each,4.0,0.0,4.0,3.0,6.0,0.0,0.0,4.0
820,earlier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,early,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
822,earlycentral,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,earth,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
824,ease,805.0,0.0,0.0,2.0,444.0,0.0,0.0,0.0
825,easier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,easy,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
827,eat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,ectopic,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0
829,edge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,edit,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
831,editors,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832,education,48.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0
833,educationabortion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,educational,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,educationit's,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,educationparenting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,educationservices,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,educationwe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
839,effective,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
840,effects,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
841,effort,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
842,egg,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
843,either,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
844,electronic,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
845,elegant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
846,elembottom,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
847,element,0.0,0.0,38.0,34.0,0.0,0.0,0.0,38.0
848,elementorfrontendconfig,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
849,elements,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
850,elemtop,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
851,elevating,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
852,eligible,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
853,eliminate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,eliminated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
855,ellais,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,else,3.0,3.0,67.0,36.0,8.0,0.0,0.0,67.0
857,elsewhere,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
858,email,0.0,2.0,4.0,8.0,4.0,0.0,0.0,4.0
859,emailing,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
860,emaillast,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
861,embedding,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
862,emergency,39.0,3.0,4.0,0.0,28.0,0.0,0.0,4.0
863,emiratesunited,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
864,emotional,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
865,emotionally,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
866,emotions,4.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0
867,employees,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
868,employment,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
869,empower,6.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
870,empowered,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
871,empoweredtime,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,empowering,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
873,empowerment,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
874,empowers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,empty,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
876,enable,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
877,enabled,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
878,encourage,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
879,encuéntranos,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
880,end,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
881,ended,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
882,endorse,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
883,ends,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,enforceability,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
885,enforceable,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
886,engage,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,engaging,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
888,english,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
889,enjoy,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
890,enjoyed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
891,enough,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
892,enquiries,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
893,enrollmentotherhow,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
894,ensure,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0
895,ensures,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
896,ensuring,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
897,entamoty,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
898,enter,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
899,entered,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
900,entertainment,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
901,entire,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
902,entries,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
903,entrusted,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
904,entry,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
905,environment,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
906,equip,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
907,equipped,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,equipping,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,err,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
910,error,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
911,español,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
912,especially,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
913,essential,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
914,essentials,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
915,este,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
916,estimate,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
917,estimated,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
918,even,7.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0
919,evening,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0
920,event,28.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0
921,events,254.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
922,eventtvradioothercan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
923,ever,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
924,every,3.0,0.0,12.0,2.0,2.0,0.0,0.0,12.0
925,everyday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
926,everyone,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
927,everything,29.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
928,everywoman,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
929,exactly,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
930,examples,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
931,exams,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
932,exceeds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
933,except,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
934,exceptions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
935,excited,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,exclude,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
937,exclusionreason,28.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
938,exclusions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
939,exclusive,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
940,exercise,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
941,exhibit,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
942,exist,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
943,existing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
944,exists,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,exp,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
946,expect,2.0,1.0,1.0,94.0,1.0,0.0,0.0,1.0
947,expectat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,expectwe,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
949,expel,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
950,expelling,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
951,expenses,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
952,experience,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
953,experienced,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
954,experiences,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
955,experiencing,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
956,expiration,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
957,exploit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
958,explore,6.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0
959,exposes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,express,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
961,expressed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
962,expressif,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
963,expressly,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
964,extend,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
965,extends,252.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0
966,extent,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
967,extraction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
968,extreme,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
969,face,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
970,facebook,1.0,0.0,39.0,34.0,2.0,0.0,0.0,39.0
971,facebookenglish,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
972,facebooklog,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
973,facebookyou,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
974,faced,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
975,facilitators,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
976,facing,8.0,0.0,11.0,9.0,7.0,0.0,0.0,11.0
977,factors,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0
978,facts,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,factsduring,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,factual,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
981,fade,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
982,fadeindown,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
983,fadeinleft,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
984,fadeinright,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
985,fadeinshortright,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
986,fadeinup,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
987,failed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
988,failure,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,faith,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
990,faithfully,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
991,fall,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
992,fallback,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
993,fallopian,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
994,false,1.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
995,familiar,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
996,families,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
997,family,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
998,fan,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
999,fans,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1000,faq,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,faqs,29.0,0.0,2.0,0.0,23.0,0.0,0.0,2.0
1002,far,14.0,0.0,15.0,0.0,24.0,0.0,0.0,15.0
1003,fda,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1004,fda’s,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1005,feature,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
1006,featured,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1007,featuresnfl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1008,fee,28.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
1009,feed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1010,feel,4.0,1.0,6.0,4.0,4.0,0.0,0.0,6.0
1011,feeling,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0
1012,feelings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,feels,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,felt,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1015,fetal,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1016,fever,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,few,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
1018,fewer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1019,field,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1020,fields,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1021,figcaption,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
1022,figure,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
1023,file,0.0,0.0,22.0,34.0,0.0,0.0,0.0,22.0
1024,files,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0
1025,filing,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1026,fill,1.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0
1027,filled,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1028,filter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1029,filters',0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1030,finance,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1031,financial,2.0,0.0,8.0,22.0,2.0,0.0,0.0,8.0
1032,financially,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
1033,find,9.0,3.0,26.0,72.0,12.0,0.0,0.0,26.0
1034,finding,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1035,finds,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,fine,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,finish,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,fired,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1039,first,11.0,0.0,12.0,15.0,17.0,0.0,0.0,12.0
1040,firstpageid,28.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1041,fit,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1042,fits,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1043,fix,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0
1044,fjs,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1045,flipinx,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,flipoutx,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,focus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1048,follow,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1049,following,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0
1050,font,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1051,fonts,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1052,food,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1053,foods,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,foolproof,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1055,footer,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1056,force,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1057,foregoing,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1058,foreign,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1059,forever,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1060,form,2.0,0.0,4.0,4.0,1.0,0.0,0.0,4.0
1061,format,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1062,forms,84.0,0.0,19.0,0.0,66.0,0.0,0.0,19.0
1063,formthe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1064,formulation,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1065,forth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1066,forum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1067,forward,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
1068,found,140.0,0.0,2.0,1.0,110.0,0.0,0.0,2.0
1069,fourth,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1070,frame,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1071,fraudulent,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1072,free,186.0,4.0,47.0,14.0,46.0,0.0,0.0,47.0
1073,freedom,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1074,freely,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1075,freq,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1076,frequency,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
1077,frequently,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1078,frequentlyaskedquestions,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1079,friday,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1080,friend,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1081,friendly,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1082,friendraiser,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1083,friends,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,front,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1085,frontrunners,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1086,fulfill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1087,fulfillment,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1088,full,2.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0
1089,fullest,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1090,fully,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1091,function,87.0,14.0,113.0,155.0,76.0,0.0,0.0,113.0
1092,fund,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1093,funded,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1094,fundraiser,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1095,fundraising,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1096,funnel,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1097,further,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0
1098,furthers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1099,future,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
