,token,Total0,Total1,Total2,Total3,Total4,Total5
939,help,0.0,0.0,14.0,14.0,16.0,14.0
940,helping,0.0,0.0,1.0,1.0,0.0,1.0
941,helps,0.0,0.0,0.0,0.0,1.0,0.0
942,hence,0.0,0.0,1.0,1.0,0.0,1.0
943,henson,0.0,0.0,2.0,2.0,0.0,2.0
944,here,0.0,0.0,6.0,3.0,0.0,6.0
945,here's,0.0,0.0,1.0,0.0,0.0,1.0
946,hereby,0.0,0.0,0.0,1.0,0.0,0.0
947,here’s,0.0,0.0,1.0,1.0,0.0,1.0
948,hidden,0.0,0.0,2.0,2.0,0.0,2.0
949,hide,0.0,0.0,10.0,14.0,0.0,10.0
950,hidecomponentlist,0.0,0.0,0.0,2.0,0.0,0.0
951,hides,0.0,0.0,5.0,5.0,0.0,5.0
952,hiding,0.0,0.0,1.0,1.0,0.0,1.0
953,high,0.0,0.0,0.0,1.0,0.0,0.0
954,highly,0.0,0.0,0.0,0.0,3.0,0.0
955,hipaa,0.0,0.0,2.0,1.0,0.0,2.0
956,hire,0.0,0.0,0.0,0.0,5.0,0.0
957,hiring,0.0,0.0,0.0,3.0,0.0,0.0
958,history,0.0,0.0,0.0,1.0,0.0,0.0
959,hiv,0.0,0.0,6.0,5.0,0.0,6.0
960,holes,0.0,0.0,2.0,2.0,0.0,2.0
961,holiday,0.0,0.0,0.0,1.0,0.0,0.0
962,hollow,0.0,0.0,8.0,8.0,0.0,8.0
963,home,0.0,0.0,7.0,9.0,1.0,8.0
964,homejob,0.0,0.0,0.0,2.0,0.0,0.0
965,homepage,0.0,0.0,4.0,4.0,0.0,4.0
966,honored,0.0,0.0,0.0,0.0,1.0,0.0
967,honoree,0.0,0.0,5.0,5.0,0.0,5.0
968,honoreecontainer,0.0,0.0,1.0,1.0,0.0,1.0
969,honoreeemail,0.0,0.0,1.0,1.0,0.0,1.0
970,honoreeerror,0.0,0.0,1.0,1.0,0.0,1.0
971,honoreefield,0.0,0.0,1.0,1.0,0.0,1.0
972,honortoggle,0.0,0.0,1.0,1.0,0.0,1.0
973,hoodie,0.0,0.0,2.0,2.0,0.0,2.0
974,hoodiesbaby,0.0,0.0,1.0,1.0,0.0,1.0
975,hora,0.0,0.0,1.0,1.0,0.0,1.0
976,hormonal,0.0,0.0,0.0,1.0,0.0,0.0
977,hormone,0.0,0.0,4.0,6.0,0.0,4.0
978,hospitality,0.0,0.0,0.0,0.0,2.0,0.0
979,host,0.0,0.0,0.0,0.0,2.0,0.0
980,hotfix,0.0,0.0,2.0,2.0,0.0,2.0
981,hour,0.0,0.0,1.0,1.0,0.0,1.0
982,hours,0.0,0.0,4.0,6.0,0.0,4.0
983,house,0.0,0.0,1.0,1.0,0.0,1.0
984,how,0.0,0.0,21.0,27.0,16.0,21.0
985,however,0.0,0.0,0.0,1.0,0.0,0.0
986,hpes,0.0,0.0,0.0,1.0,0.0,0.0
987,href,0.0,0.0,0.0,0.0,1.0,0.0
988,humana,0.0,0.0,1.0,0.0,0.0,1.0
989,hundreds,0.0,0.0,0.0,0.0,3.0,0.0
990,i'd,0.0,0.0,2.0,2.0,0.0,2.0
991,icon,0.0,0.0,1.0,1.0,0.0,1.0
992,idaho,0.0,0.0,3.0,3.0,0.0,3.0
993,idcounter,0.0,0.0,0.0,0.0,1.0,0.0
994,idea,0.0,0.0,0.0,0.0,3.0,0.0
995,identical,0.0,0.0,0.0,0.0,1.0,0.0
996,identify,0.0,0.0,1.0,1.0,0.0,1.0
997,identity,0.0,0.0,4.0,4.0,0.0,4.0
998,ignore,0.0,0.0,2.0,2.0,0.0,2.0
999,iho,0.0,0.0,6.0,6.0,0.0,6.0
1000,ihocount,0.0,0.0,1.0,1.0,0.0,1.0
1001,image,0.0,0.0,4.0,4.0,1.0,4.0
1002,imagedimensions,0.0,0.0,0.0,0.0,1.0,0.0
1003,imageratio,0.0,0.0,0.0,0.0,1.0,0.0
1004,img,0.0,0.0,9.0,9.0,0.0,9.0
1005,immediate,0.0,0.0,1.0,1.0,0.0,1.0
1006,imo,0.0,0.0,5.0,5.0,0.0,5.0
1007,imocount,0.0,0.0,1.0,1.0,0.0,1.0
1008,impact,0.0,0.0,7.0,9.0,0.0,7.0
1009,implant,0.0,0.0,2.0,2.0,0.0,2.0
1010,implants,0.0,0.0,1.0,1.0,0.0,1.0
1011,implied,0.0,0.0,0.0,1.0,0.0,0.0
1012,important,0.0,0.0,0.0,1.0,0.0,0.0
1013,imprint,0.0,0.0,0.0,0.0,1.0,0.0
1014,improve,0.0,0.0,6.0,7.0,0.0,6.0
1015,improvements,0.0,0.0,0.0,0.0,1.0,0.0
1016,inappropriate,0.0,0.0,1.0,1.0,0.0,1.0
1017,inbox,0.0,0.0,0.0,0.0,1.0,0.0
1018,include,0.0,0.0,3.0,3.0,0.0,3.0
1019,included,0.0,0.0,0.0,0.0,1.0,0.0
1020,including,0.0,0.0,3.0,4.0,1.0,3.0
1021,inclusion​review,0.0,0.0,0.0,1.0,0.0,0.0
1022,inclusive,0.0,0.0,0.0,1.0,0.0,0.0
1023,incredible,0.0,0.0,0.0,0.0,1.0,0.0
1024,incremental,0.0,0.0,1.0,1.0,0.0,1.0
1025,independence,0.0,0.0,1.0,1.0,0.0,1.0
1026,independent,0.0,0.0,4.0,4.0,0.0,4.0
1027,index,0.0,0.0,0.0,0.0,1.0,0.0
1028,individuals,0.0,0.0,0.0,1.0,0.0,0.0
1029,industry's,0.0,0.0,0.0,0.0,2.0,0.0
1030,infants,0.0,0.0,1.0,0.0,0.0,0.0
1031,infections,0.0,0.0,4.0,4.0,0.0,4.0
1032,infinite,0.0,0.0,15.0,15.0,0.0,15.0
1033,info,0.0,0.0,6.0,7.0,1.0,6.0
1034,infocon,0.0,0.0,1.0,1.0,0.0,1.0
1035,inforgot,0.0,0.0,1.0,1.0,0.0,1.0
1036,inform,0.0,0.0,1.0,0.0,0.0,1.0
1037,informarte,0.0,0.0,1.0,1.0,0.0,1.0
1038,information,0.0,0.0,26.0,28.0,1.0,25.0
1039,informational,0.0,0.0,1.0,1.0,0.0,1.0
1040,informed,0.0,0.0,1.0,1.0,0.0,1.0
1041,inherit,0.0,0.0,1.0,5.0,0.0,1.0
1042,init,0.0,0.0,1.0,1.0,0.0,1.0
1043,initialize,0.0,0.0,1.0,1.0,0.0,1.0
1044,initiative,0.0,0.0,1.0,1.0,0.0,1.0
1045,inmessengerfacebook,0.0,0.0,1.0,1.0,0.0,1.0
1046,input,0.0,0.0,3.0,3.0,0.0,3.0
1047,insert,0.0,0.0,1.0,1.0,0.0,1.0
1048,inset,0.0,0.0,4.0,4.0,0.0,4.0
1049,inside,0.0,0.0,1.0,1.0,0.0,1.0
1050,insights,0.0,0.0,3.0,3.0,0.0,3.0
1051,inspirational,0.0,0.0,0.0,0.0,1.0,0.0
1052,inspired,0.0,0.0,0.0,0.0,1.0,0.0
1053,instagram,0.0,0.0,2.0,2.0,1.0,2.0
1054,installed,0.0,0.0,0.0,0.0,1.0,0.0
1055,instanceof,0.0,0.0,82.0,70.0,0.0,82.0
1056,instantly,0.0,0.0,1.0,1.0,0.0,1.0
1057,instead,0.0,0.0,1.0,1.0,0.0,1.0
1058,insurance,0.0,0.0,18.0,17.0,0.0,18.0
1059,integrated,0.0,0.0,0.0,0.0,1.0,0.0
1060,integration,0.0,0.0,2.0,2.0,0.0,2.0
1061,intense,0.0,0.0,0.0,0.0,1.0,0.0
1062,internal,0.0,0.0,2.0,2.0,0.0,2.0
1063,international,0.0,0.0,0.0,0.0,1.0,0.0
1064,internet,0.0,0.0,3.0,3.0,0.0,3.0
1065,interpretation,0.0,0.0,2.0,2.0,0.0,2.0
1066,interpreter,0.0,0.0,3.0,2.0,0.0,3.0
1067,interpreters,0.0,0.0,2.0,2.0,0.0,2.0
1068,interrupt,0.0,0.0,1.0,1.0,0.0,1.0
1069,interstitial,0.0,0.0,0.0,0.0,2.0,0.0
1070,interval,0.0,0.0,0.0,1.0,0.0,0.0
1071,intervene,0.0,0.0,1.0,1.0,0.0,1.0
1072,into,0.0,0.0,4.0,4.0,2.0,4.0
1073,inventory,0.0,0.0,0.0,0.0,2.0,0.0
1074,investor,0.0,0.0,0.0,0.0,1.0,0.0
1075,involved,0.0,0.0,20.0,19.0,0.0,20.0
1076,inyección,0.0,0.0,2.0,2.0,0.0,2.0
1077,irs,0.0,0.0,2.0,2.0,0.0,2.0
1078,isfirstsectioninset,0.0,0.0,0.0,0.0,1.0,0.0
1079,islayoutenginesection,0.0,0.0,0.0,0.0,1.0,0.0
1080,ismonthlygift,0.0,0.0,2.0,2.0,0.0,2.0
1081,isms,0.0,0.0,0.0,0.0,2.0,0.0
1082,isn't,0.0,0.0,2.0,2.0,0.0,2.0
1083,isprofane,0.0,0.0,1.0,1.0,0.0,1.0
1084,issues,0.0,0.0,6.0,6.0,0.0,6.0
1085,it's,0.0,0.0,4.0,4.0,0.0,4.0
1086,items,0.0,0.0,1.0,1.0,0.0,1.0
1087,iterate,0.0,0.0,2.0,2.0,0.0,2.0
1088,iteration,0.0,0.0,2.0,2.0,0.0,2.0
1089,it’s,0.0,0.0,0.0,0.0,1.0,0.0
1090,iud,0.0,0.0,3.0,3.0,0.0,3.0
1091,i’m,0.0,0.0,2.0,2.0,0.0,2.0
1092,january,0.0,0.0,1.0,1.0,0.0,1.0
1093,javascript,0.0,0.0,4.0,5.0,0.0,4.0
1094,job,0.0,0.0,2.0,6.0,0.0,2.0
1095,jobs,0.0,0.0,8.0,7.0,0.0,8.0
1096,join,0.0,0.0,4.0,5.0,0.0,4.0
1097,joined,0.0,0.0,1.0,1.0,0.0,1.0
1098,joining,0.0,0.0,0.0,0.0,1.0,0.0
1099,json,0.0,0.0,4.0,4.0,0.0,4.0
1100,just,0.0,0.0,8.0,8.0,1.0,8.0
1101,justice,0.0,0.0,0.0,1.0,0.0,0.0
1102,kaku,0.0,0.0,0.0,2.0,0.0,0.0
1103,keep,0.0,0.0,6.0,7.0,2.0,6.0
1104,keeps,0.0,0.0,2.0,2.0,0.0,2.0
1105,kentucky,0.0,0.0,7.0,7.0,0.0,7.0
1106,kept,0.0,0.0,2.0,2.0,0.0,2.0
1107,key,0.0,0.0,3.0,3.0,0.0,3.0
1108,keypress,0.0,0.0,1.0,1.0,0.0,1.0
1109,keys,0.0,0.0,3.0,3.0,0.0,3.0
1110,keywords,0.0,0.0,1.0,0.0,0.0,1.0
1111,king,0.0,0.0,0.0,1.0,0.0,0.0
1112,know,0.0,0.0,13.0,13.0,3.0,13.0
1113,knowledge,0.0,0.0,1.0,1.0,0.0,1.0
1114,known,0.0,0.0,0.0,0.0,1.0,0.0
1115,label,0.0,0.0,102.0,102.0,0.0,102.0
1116,labels,0.0,0.0,1.0,1.0,0.0,1.0
1117,labor,0.0,0.0,2.0,2.0,0.0,2.0
1118,lacking,0.0,0.0,1.0,1.0,0.0,1.0
1119,landing,0.0,0.0,1.0,5.0,2.0,1.0
1120,language,0.0,0.0,7.0,7.0,0.0,7.0
1121,lapel,0.0,0.0,1.0,1.0,0.0,1.0
1122,largest,0.0,0.0,3.0,3.0,0.0,3.0
1123,las,0.0,0.0,14.0,2.0,0.0,17.0
1124,last,0.0,0.0,8.0,7.0,0.0,8.0
1125,lastnameerror,0.0,0.0,1.0,1.0,0.0,1.0
1126,lastnamefield,0.0,0.0,1.0,1.0,0.0,1.0
1127,lasts,0.0,0.0,0.0,0.0,1.0,0.0
1128,latest,0.0,0.0,5.0,4.0,0.0,5.0
1129,latinos,0.0,0.0,1.0,1.0,0.0,1.0
1130,law,0.0,0.0,1.0,1.0,0.0,1.0
1131,lawapplyassociate,0.0,0.0,1.0,1.0,0.0,1.0
1132,lawhybridapplyparalegal,0.0,0.0,1.0,1.0,0.0,1.0
1133,lawhybridapplysenior,0.0,0.0,1.0,1.0,0.0,1.0
1134,lawnyc,0.0,0.0,1.0,1.0,0.0,1.0
1135,laws,0.0,0.0,3.0,3.0,0.0,3.0
1136,lawsuit,0.0,0.0,3.0,3.0,0.0,3.0
1137,layout,0.0,0.0,0.0,0.0,1.0,0.0
1138,lazarin,0.0,0.0,0.0,1.0,0.0,0.0
1139,lead,0.0,0.0,1.0,1.0,0.0,1.0
1140,leadership,0.0,0.0,2.0,4.0,0.0,2.0
1141,leading,0.0,0.0,3.0,3.0,0.0,3.0
1142,learn,0.0,0.0,22.0,30.0,7.0,22.0
1143,learning,0.0,0.0,2.0,3.0,0.0,2.0
1144,least,0.0,0.0,2.0,2.0,0.0,2.0
1145,leaving,0.0,0.0,5.0,5.0,0.0,5.0
1146,left,0.0,0.0,9.0,9.0,0.0,9.0
1147,legal,0.0,0.0,7.0,6.0,0.0,7.0
1148,length,0.0,0.0,1.0,1.0,0.0,1.0
1149,let,0.0,0.0,27.0,40.0,1.0,27.0
1150,let's,0.0,0.0,1.0,0.0,0.0,1.0
1151,letters,0.0,0.0,1.0,1.0,0.0,1.0
1152,let’s,0.0,0.0,1.0,1.0,0.0,1.0
1153,leverage,0.0,0.0,0.0,0.0,2.0,0.0
1154,liable,0.0,0.0,0.0,1.0,0.0,0.0
1155,library,0.0,0.0,0.0,0.0,2.0,0.0
1156,license,0.0,0.0,0.0,1.0,0.0,0.0
1157,like,0.0,0.0,4.0,5.0,0.0,4.0
1158,line,0.0,0.0,2.0,2.0,0.0,2.0
1159,linear,0.0,0.0,5.0,8.0,0.0,5.0
1160,link,0.0,0.0,8.0,9.0,3.0,8.0
1161,linkedin,0.0,0.0,0.0,0.0,1.0,0.0
1162,links,0.0,0.0,0.0,1.0,0.0,0.0
1163,list,0.0,0.0,1.0,1.0,3.0,1.0
1164,listed,0.0,0.0,1.0,0.0,0.0,1.0
1165,litigation,0.0,0.0,3.0,3.0,0.0,3.0
1166,live,0.0,0.0,4.0,4.0,4.0,4.0
1167,lives,0.0,0.0,1.0,1.0,0.0,1.0
1168,llcif,0.0,0.0,1.0,1.0,0.0,1.0
1169,load,0.0,0.0,5.0,7.0,0.0,5.0
1170,loaded,0.0,0.0,0.0,2.0,0.0,0.0
1171,loading,0.0,0.0,23.0,23.0,0.0,23.0
1172,loads,0.0,0.0,3.0,4.0,0.0,3.0
1173,local,0.0,0.0,8.0,9.0,2.0,8.0
1174,locale,0.0,0.0,0.0,2.0,0.0,0.0
1175,locally,0.0,0.0,2.0,7.0,0.0,2.0
1176,locating,0.0,0.0,1.0,1.0,0.0,1.0
1177,location,0.0,0.0,0.0,1.0,0.0,0.0
1178,locations,0.0,0.0,0.0,2.0,0.0,0.0
1179,lodash,0.0,0.0,1.0,1.0,0.0,1.0
1180,log,0.0,0.0,4.0,3.0,5.0,4.0
1181,logging,0.0,0.0,0.0,0.0,1.0,0.0
1182,logo,0.0,0.0,0.0,0.0,7.0,0.0
1183,long,0.0,0.0,5.0,5.0,0.0,5.0
1184,look,0.0,0.0,4.0,4.0,0.0,4.0
1185,looking,0.0,0.0,0.0,2.0,3.0,0.0
1186,looks,0.0,0.0,1.0,1.0,0.0,1.0
1187,los,0.0,0.0,6.0,6.0,0.0,6.0
1188,loss,0.0,0.0,0.0,1.0,0.0,0.0
1189,louis,0.0,0.0,3.0,3.0,0.0,3.0
1190,loving,0.0,0.0,1.0,1.0,0.0,1.0
1191,lower,0.0,0.0,0.0,0.0,1.0,0.0
1192,luther,0.0,0.0,0.0,1.0,0.0,0.0
1193,made,0.0,0.0,2.0,2.0,7.0,2.0
1194,mail,0.0,0.0,13.0,14.0,0.0,14.0
1195,mailchecks,0.0,0.0,1.0,1.0,0.0,1.0
1196,mailed,0.0,0.0,1.0,2.0,0.0,2.0
1197,mailinfo,0.0,0.0,3.0,3.0,0.0,3.0
1198,mailtoggle,0.0,0.0,1.0,1.0,0.0,1.0
1199,main,0.0,0.0,53.0,53.0,1.0,53.0
1200,major,0.0,0.0,2.0,2.0,0.0,2.0
1201,make,0.0,0.0,16.0,14.0,11.0,16.0
1202,maker,0.0,0.0,0.0,0.0,1.0,0.0
1203,maker→,0.0,0.0,0.0,0.0,4.0,0.0
1204,makes,0.0,0.0,0.0,1.0,6.0,0.0
1205,making,0.0,0.0,1.0,1.0,2.0,1.0
1206,manage,0.0,0.0,1.0,1.0,3.0,1.0
1207,management,0.0,0.0,0.0,0.0,5.0,0.0
1208,managementnyc,0.0,0.0,1.0,1.0,0.0,1.0
1209,management→,0.0,0.0,0.0,0.0,2.0,0.0
1210,manageri,0.0,0.0,0.0,1.0,0.0,0.0
1211,managers,0.0,0.0,0.0,2.0,0.0,0.0
1212,many,0.0,0.0,6.0,6.0,5.0,6.0
1213,map,0.0,0.0,1.0,3.0,0.0,1.0
1214,mapped,0.0,0.0,2.0,2.0,0.0,2.0
1215,mappedfalse,0.0,0.0,2.0,2.0,0.0,2.0
1216,mappedga,0.0,0.0,1.0,1.0,0.0,1.0
1217,mappedms,0.0,0.0,1.0,1.0,0.0,1.0
1218,mappedq,0.0,0.0,2.0,2.0,0.0,2.0
1219,mappedtext,0.0,0.0,4.0,4.0,0.0,4.0
1220,mappedtrue,0.0,0.0,2.0,2.0,0.0,2.0
1221,maps,0.0,0.0,2.0,2.0,0.0,2.0
1222,mar,0.0,0.0,3.0,17.0,0.0,3.0
1223,marginalized,0.0,0.0,0.0,1.0,0.0,0.0
1224,market,0.0,0.0,1.0,1.0,4.0,1.0
1225,marketing,0.0,0.0,1.0,1.0,12.0,1.0
1226,marketingnew,0.0,0.0,1.0,1.0,0.0,1.0
1227,marketing→,0.0,0.0,0.0,0.0,2.0,0.0
1228,marketplace,0.0,0.0,2.0,2.0,0.0,2.0
1229,marketsource,0.0,0.0,5.0,5.0,0.0,5.0
1230,martin,0.0,0.0,0.0,1.0,0.0,0.0
1231,mary's,0.0,0.0,0.0,1.0,0.0,0.0
1232,masturbation,0.0,0.0,2.0,2.0,0.0,2.0
1233,match,0.0,0.0,5.0,5.0,2.0,5.0
1234,materials,0.0,0.0,1.0,1.0,0.0,1.0
1235,matter,0.0,0.0,7.0,6.0,0.0,7.0
1236,mau,0.0,0.0,1.0,1.0,0.0,1.0
1237,may,0.0,0.0,11.0,11.0,0.0,13.0
1238,mean,0.0,0.0,1.0,1.0,0.0,1.0
1239,meaningful,0.0,0.0,2.0,2.0,0.0,2.0
1240,means,0.0,0.0,3.0,3.0,0.0,3.0
1241,measures,0.0,0.0,1.0,1.0,1.0,1.0
1242,media,0.0,0.0,3.0,2.0,4.0,3.0
1243,medicaid,0.0,0.0,3.0,6.0,0.0,3.0
1244,medical,0.0,0.0,2.0,3.0,12.0,2.0
1245,medication,0.0,0.0,8.0,4.0,7.0,8.0
1246,medium,0.0,0.0,3.0,3.0,0.0,3.0
1247,meet,0.0,0.0,0.0,1.0,0.0,0.0
1248,member,0.0,0.0,2.0,1.0,1.0,1.0
1249,membership,0.0,0.0,11.0,11.0,2.0,11.0
1250,memberships→,0.0,0.0,0.0,0.0,2.0,0.0
1251,memorial,0.0,0.0,1.0,1.0,0.0,1.0
1252,men's,0.0,0.0,4.0,4.0,0.0,4.0
1253,mental,0.0,0.0,4.0,3.0,0.0,4.0
1254,mentions,0.0,0.0,1.0,1.0,0.0,1.0
1255,mentorship,0.0,0.0,0.0,1.0,0.0,0.0
1256,menu,0.0,0.0,1.0,3.0,4.0,1.0
1257,merchandising,0.0,0.0,0.0,0.0,3.0,0.0
1258,merchantability,0.0,0.0,0.0,1.0,0.0,0.0
1259,merge,0.0,0.0,3.0,3.0,0.0,3.0
1260,merges,0.0,0.0,2.0,2.0,0.0,2.0
1261,message,0.0,0.0,7.0,7.0,0.0,7.0
1262,messages,0.0,0.0,8.0,7.0,0.0,8.0
1263,meta,0.0,0.0,1.0,1.0,0.0,1.0
1264,method,0.0,0.0,10.0,10.0,3.0,10.0
1265,methods,0.0,0.0,2.0,2.0,1.0,2.0
1266,metropolitan,0.0,0.0,4.0,4.0,0.0,4.0
1267,mexico,0.0,0.0,1.0,0.0,0.0,1.0
1268,microphone,0.0,0.0,2.0,2.0,0.0,2.0
1269,microsoft,0.0,0.0,2.0,3.0,0.0,2.0
1270,might,0.0,0.0,4.0,3.0,0.0,4.0
1271,million,0.0,0.0,5.0,5.0,0.0,5.0
1272,millions,0.0,0.0,4.0,4.0,0.0,4.0
1273,min,0.0,0.0,2.0,2.0,0.0,2.0
1274,minimize,0.0,0.0,0.0,0.0,1.0,0.0
1275,miniplayer,0.0,0.0,1.0,1.0,0.0,1.0
1276,minus,0.0,0.0,1.0,1.0,0.0,1.0
1277,minutes,0.0,0.0,1.0,1.0,2.0,0.0
1278,mirena,0.0,0.0,1.0,1.0,0.0,1.0
1279,miscarriage,0.0,0.0,3.0,0.0,1.0,3.0
1280,misleading,0.0,0.0,1.0,1.0,0.0,1.0
1281,missing,0.0,0.0,1.0,1.0,0.0,1.0
1282,mission,0.0,0.0,2.0,3.0,0.0,2.0
1283,mississippi,0.0,0.0,3.0,3.0,0.0,3.0
1284,missouri,0.0,0.0,3.0,3.0,0.0,3.0
1285,mobile,0.0,0.0,3.0,3.0,0.0,3.0
1286,mobileoverlaynav,0.0,0.0,0.0,0.0,1.0,0.0
1287,modal,0.0,0.0,5.0,5.0,0.0,5.0
1288,modern,0.0,0.0,0.0,0.0,2.0,0.0
1289,modified,0.0,0.0,0.0,1.0,0.0,0.0
1290,module,0.0,0.0,0.0,1.0,0.0,0.0
1291,moment,0.0,0.0,0.0,0.0,1.0,0.0
1292,mon,0.0,0.0,1.0,1.0,0.0,1.0
1293,monday,0.0,0.0,0.0,2.0,0.0,0.0
1294,monetize,0.0,0.0,0.0,0.0,1.0,0.0
1295,money,0.0,0.0,1.0,1.0,0.0,1.0
1296,monitor,0.0,0.0,1.0,1.0,0.0,1.0
1297,monte,0.0,0.0,3.0,13.0,0.0,3.0
1298,monthly,0.0,0.0,5.0,5.0,0.0,5.0
1299,months,0.0,0.0,9.0,9.0,0.0,9.0
1300,more,0.0,0.0,40.0,44.0,9.0,42.0
1301,moreanna,0.0,0.0,0.0,1.0,0.0,0.0
1302,morning,0.0,0.0,4.0,4.0,0.0,4.0
1303,most,0.0,0.0,9.0,8.0,5.0,9.0
1304,mountains,0.0,0.0,9.0,5.0,0.0,9.0
1305,mousedown,0.0,0.0,1.0,1.0,0.0,1.0
1306,move,0.0,0.0,1.0,3.0,0.0,1.0
1307,moving,0.0,0.0,1.0,1.0,0.0,1.0
1308,mpxv,0.0,0.0,0.0,2.0,0.0,0.0
1309,much,0.0,0.0,0.0,0.0,2.0,0.0
1310,multistep,0.0,0.0,1.0,1.0,0.0,1.0
1311,must,0.0,0.0,6.0,6.0,0.0,6.0
1312,mutation,0.0,0.0,0.0,0.0,1.0,0.0
1313,mutations,0.0,0.0,0.0,0.0,1.0,0.0
1314,mypostrender,0.0,0.0,12.0,12.0,0.0,12.0
1315,mypresegue,0.0,0.0,1.0,1.0,0.0,1.0
1316,más,0.0,0.0,1.0,1.0,0.0,1.0
1317,método,0.0,0.0,2.0,2.0,0.0,2.0
1318,métodos,0.0,0.0,4.0,4.0,0.0,4.0
1319,nairobinew,0.0,0.0,1.0,1.0,0.0,1.0
1320,nairobioffice,0.0,0.0,1.0,1.0,0.0,1.0
1321,name,0.0,0.0,12.0,12.0,4.0,12.0
1322,narrated,0.0,0.0,1.0,1.0,0.0,1.0
1323,national,0.0,0.0,0.0,1.0,0.0,0.0
1324,nationally,0.0,0.0,1.0,1.0,0.0,1.0
1325,nation’s,0.0,0.0,6.0,6.0,0.0,6.0
1326,native,0.0,0.0,2.0,3.0,0.0,2.0
1327,nav,0.0,0.0,1.0,1.0,1.0,1.0
1328,navigate,0.0,0.0,0.0,2.0,0.0,0.0
1329,navigation,0.0,0.0,21.0,24.0,0.0,21.0
1330,navigator,0.0,0.0,1.0,0.0,0.0,1.0
1331,near,0.0,0.0,2.0,1.0,0.0,2.0
1332,nearly,0.0,0.0,0.0,0.0,2.0,0.0
1333,necesidades,0.0,0.0,1.0,1.0,0.0,1.0
1334,necesitamos,0.0,0.0,1.0,1.0,0.0,1.0
1335,necessary,0.0,0.0,2.0,2.0,0.0,2.0
1336,need,0.0,0.0,12.0,13.0,6.0,11.0
1337,needs,0.0,0.0,2.0,2.0,4.0,2.0
1338,negligence,0.0,0.0,0.0,1.0,0.0,0.0
1339,neither,0.0,0.0,3.0,3.0,0.0,3.0
1340,neithercheck,0.0,0.0,1.0,1.0,0.0,1.0
1341,nevada,0.0,0.0,1.0,3.0,0.0,1.0
1342,never,0.0,0.0,3.0,3.0,0.0,3.0
1343,new,0.0,0.0,57.0,59.0,29.0,57.0
1344,newredirect,0.0,0.0,2.0,2.0,0.0,2.0
1345,news,0.0,0.0,3.0,2.0,0.0,3.0
1346,newsletter,0.0,0.0,1.0,1.0,0.0,1.0
1347,newsletters,0.0,0.0,0.0,1.0,0.0,0.0
1348,newsroom,0.0,0.0,3.0,2.0,1.0,3.0
1349,next,0.0,0.0,3.0,4.0,0.0,3.0
1350,node,0.0,0.0,0.0,0.0,4.0,0.0
1351,nonbinary,0.0,0.0,1.0,1.0,0.0,1.0
1352,none,0.0,0.0,9.0,13.0,0.0,9.0
1353,nonprofit,0.0,0.0,2.0,3.0,0.0,2.0
1354,noop,0.0,0.0,0.0,1.0,0.0,0.0
1355,noops,0.0,0.0,0.0,0.0,1.0,0.0
1356,noreferrer,0.0,0.0,1.0,1.0,0.0,1.0
1357,normal,0.0,0.0,9.0,37.0,0.0,9.0
1358,north,0.0,0.0,12.0,12.0,0.0,12.0
1359,northern,0.0,0.0,4.0,5.0,0.0,4.0
1360,nosotros,0.0,0.0,1.0,1.0,0.0,1.0
1361,not,0.0,0.0,13.0,21.0,4.0,14.0
1362,note,0.0,0.0,2.0,2.0,0.0,2.0
1363,notice,0.0,0.0,0.0,3.0,0.0,0.0
1364,notices,0.0,0.0,0.0,0.0,1.0,0.0
1365,notification,0.0,0.0,2.0,2.0,0.0,2.0
1366,notifications,0.0,0.0,2.0,2.0,0.0,2.0
1367,notify,0.0,0.0,0.0,2.0,0.0,0.0
1368,now,0.0,0.0,11.0,17.0,30.0,11.0
1369,nowoffset,0.0,0.0,0.0,2.0,0.0,0.0
1370,nowpstdate,0.0,0.0,0.0,1.0,0.0,0.0
1371,nowpstday,0.0,0.0,0.0,1.0,0.0,0.0
1372,nowpsthours,0.0,0.0,0.0,3.0,0.0,0.0
1373,nowpstminutes,0.0,0.0,0.0,1.0,0.0,0.0
1374,nowpststring,0.0,0.0,0.0,1.0,0.0,0.0
1375,null,0.0,0.0,2.0,2.0,0.0,2.0
1376,num,0.0,0.0,2.0,2.0,0.0,2.0
1377,number,0.0,0.0,6.0,6.0,0.0,6.0
1378,numpad,0.0,0.0,2.0,2.0,0.0,2.0
1379,nursesupervisors,0.0,0.0,0.0,1.0,0.0,0.0
1380,nursing,0.0,0.0,0.0,1.0,0.0,0.0
1381,nuvaring,0.0,0.0,1.0,1.0,0.0,1.0
1382,nuzzle,0.0,0.0,1.0,1.0,0.0,1.0
1383,nynyc,0.0,0.0,1.0,1.0,0.0,1.0
1384,nyoffice,0.0,0.0,4.0,4.0,0.0,4.0
1385,nyt,0.0,0.0,2.0,2.0,0.0,2.0
1386,object,0.0,0.0,1.0,1.0,0.0,1.0
1387,objwithtrailingcomma,0.0,0.0,0.0,1.0,0.0,0.0
1388,observación,0.0,0.0,2.0,2.0,0.0,2.0
1389,observer,0.0,0.0,1.0,1.0,0.0,1.0
1390,obtain,0.0,0.0,2.0,2.0,0.0,2.0
1391,occasionally,0.0,0.0,1.0,1.0,0.0,1.0
1392,off,0.0,0.0,15.0,15.0,2.0,15.0
1393,offenders,0.0,0.0,1.0,1.0,0.0,1.0
1394,offer,0.0,0.0,1.0,3.0,3.0,1.0
1395,offered,0.0,0.0,4.0,3.0,0.0,3.0
