,token,Total0,Total1,Total2
1582,euro,0.0,0.0,2.0
1583,advanced,0.0,0.0,1.0
1584,accounttoggle,0.0,0.0,1.0
1585,nav,0.0,0.0,1.0
1586,compare,0.0,0.0,1.0
1587,menu,0.0,0.0,1.0
1588,sleeve,0.0,0.0,3.0
1589,hoodiesbaby,0.0,0.0,1.0
1590,pinshats,0.0,0.0,1.0
1591,scarvestravelhome,0.0,0.0,1.0
1592,writing,0.0,0.0,1.0
1593,controlreproductive,0.0,0.0,1.0
1594,healthsexual,0.0,0.0,1.0
1595,healthrelationships,0.0,0.0,1.0
1596,communicationen,0.0,0.0,1.0
1597,collection,0.0,0.0,1.0
1598,earrings,0.0,0.0,1.0
1599,pin,0.0,0.0,2.0
1600,art,0.0,0.0,1.0
1601,hoodie,0.0,0.0,2.0
1602,categories,0.0,0.0,1.0
1603,apparel,0.0,0.0,1.0
1604,accessories,0.0,0.0,1.0
1605,office,0.0,0.0,11.0
1606,featured,0.0,0.0,1.0
1607,lapel,0.0,0.0,1.0
1608,yard,0.0,0.0,1.0
1609,bucket,0.0,0.0,1.0
1610,hat,0.0,0.0,1.0
1611,socks,0.0,0.0,1.0
1612,newsletter,0.0,0.0,1.0
1613,customer,0.0,0.0,1.0
1614,shipping,0.0,0.0,3.0
1615,types,0.0,0.0,1.0
1616,exchanges,0.0,0.0,1.0
1617,publications,0.0,0.0,1.0
1618,fair,0.0,0.0,1.0
1619,log,0.0,0.0,3.0
1620,facebookyou,0.0,0.0,1.0
1621,inforgot,0.0,0.0,1.0
1622,facebookenglish,0.0,0.0,1.0
1623,uplog,0.0,0.0,1.0
1624,inmessengerfacebook,0.0,0.0,1.0
1625,centerprivacy,0.0,0.0,1.0
1626,policyprivacy,0.0,0.0,1.0
1627,centergroupsaboutcreate,0.0,0.0,1.0
1628,adcreate,0.0,0.0,1.0
1629,choicestermshelpcontact,0.0,0.0,1.0
1630,uploading,0.0,0.0,1.0
1631,tag,0.0,0.0,2.0
1632,define,0.0,0.0,1.0
1633,failed,0.0,0.0,1.0
1634,img,0.0,0.0,9.0
1635,turned,0.0,0.0,2.0
1636,watch,0.0,0.0,1.0
1637,downloaded,0.0,0.0,1.0
1638,captions,0.0,0.0,2.0
1639,deleted,0.0,0.0,2.0
1640,being,0.0,0.0,2.0
1641,active,0.0,0.0,1.0
1642,profile,0.0,0.0,1.0
1643,channel,0.0,0.0,4.0
1644,offers,0.0,0.0,1.0
1645,youtube,0.0,0.0,2.0
1646,preview,0.0,0.0,3.0
1647,left,0.0,0.0,9.0
1648,exclusive,0.0,0.0,1.0
1649,perks,0.0,0.0,1.0
1650,purchase,0.0,0.0,1.0
1651,comments,0.0,0.0,2.0
1652,watching,0.0,0.0,1.0
1653,benefits,0.0,0.0,1.0
1654,manage,0.0,0.0,1.0
1655,mentions,0.0,0.0,1.0
1656,queue,0.0,0.0,2.0
1657,reached,0.0,0.0,4.0
1658,reposition,0.0,0.0,2.0
1659,predictions,0.0,0.0,2.0
1660,harmful,0.0,0.0,1.0
1661,showing,0.0,0.0,1.0
1662,went,0.0,0.0,1.0
1663,again,0.0,0.0,2.0
1664,full,0.0,0.0,5.0
1665,safetyhow,0.0,0.0,1.0
1666,workstest,0.0,0.0,1.0
1667,featuresnfl,0.0,0.0,1.0
1668,ticket©,0.0,0.0,1.0
1669,llcif,0.0,0.0,1.0
1670,onpolymerready,0.0,0.0,1.0
1671,ytinitialdata,0.0,0.0,1.0
1672,year,0.0,0.0,18.0
1673,ago,0.0,0.0,41.0
1674,seconds,0.0,0.0,41.0
1675,answering,0.0,0.0,2.0
1676,pregnant,0.0,0.0,6.0
1677,pulls,0.0,0.0,1.0
1678,method,0.0,0.0,10.0
1679,it's,0.0,0.0,4.0
1680,single,0.0,0.0,2.0
1681,pull,0.0,0.0,3.0
1682,preventing,0.0,0.0,1.0
1683,advocate,0.0,0.0,1.0
1684,young,0.0,0.0,1.0
1685,schools,0.0,0.0,1.0
1686,reliable,0.0,0.0,1.0
1687,allows,0.0,0.0,3.0
1688,informed,0.0,0.0,1.0
1689,passionately,0.0,0.0,1.0
1690,lead,0.0,0.0,1.0
1691,healthier,0.0,0.0,1.0
1692,start,0.0,0.0,6.0
1693,ejaculating,0.0,0.0,2.0
1694,too,0.0,0.0,2.0
1695,i’m,0.0,0.0,2.0
1696,during,0.0,0.0,3.0
1697,million,0.0,0.0,5.0
1698,holes,0.0,0.0,2.0
1699,got,0.0,0.0,2.0
1700,we’re,0.0,0.0,1.0
1701,diving,0.0,0.0,1.0
1702,safer,0.0,0.0,1.0
1703,talking,0.0,0.0,1.0
1704,deal,0.0,0.0,5.0
1705,confront,0.0,0.0,2.0
1706,impact,0.0,0.0,7.0
1707,nyt,0.0,0.0,2.0
1708,york,0.0,0.0,2.0
1709,copycat,0.0,0.0,2.0
1710,featuring,0.0,0.0,2.0
1711,taraji,0.0,0.0,2.0
1712,henson,0.0,0.0,2.0
1713,supreme,0.0,0.0,3.0
1714,constitutional,0.0,0.0,1.0
1715,moving,0.0,0.0,1.0
1716,women,0.0,0.0,1.0
1717,plus,0.0,0.0,1.0
1718,trans,0.0,0.0,1.0
1719,nonbinary,0.0,0.0,1.0
1720,drastic,0.0,0.0,1.0
1721,measures,0.0,0.0,1.0
1722,head,0.0,0.0,1.0
1723,vulva,0.0,0.0,2.0
1724,vagina,0.0,0.0,4.0
1725,anatomy,0.0,0.0,2.0
1726,masturbation,0.0,0.0,2.0
1727,clean,0.0,0.0,3.0
1728,cat's,0.0,0.0,1.0
1729,nuzzle,0.0,0.0,1.0
1730,knowledge,0.0,0.0,1.0
1731,narrated,0.0,0.0,1.0
1732,amazing,0.0,0.0,1.0
1733,sasheer,0.0,0.0,1.0
1734,iud,0.0,0.0,3.0
1735,effectiveness,0.0,0.0,2.0
1736,implant,0.0,0.0,2.0
1737,arm,0.0,0.0,3.0
1738,female,0.0,0.0,2.0
1739,condom,0.0,0.0,7.0
1740,internal,0.0,0.0,2.0
1741,morning,0.0,0.0,2.0
1742,shot,0.0,0.0,2.0
1743,withdrawal,0.0,0.0,2.0
1744,put,0.0,0.0,3.0
1745,abstinence,0.0,0.0,2.0
1746,tubal,0.0,0.0,2.0
1747,sterilization,0.0,0.0,2.0
1748,methods,0.0,0.0,2.0
1749,thousands,0.0,0.0,1.0
1750,needs,0.0,0.0,2.0
1751,trying,0.0,0.0,1.0
1752,learning,0.0,0.0,1.0
1753,métodos,0.0,0.0,4.0
1754,coitus,0.0,0.0,2.0
1755,son,0.0,0.0,6.0
1756,las,0.0,0.0,2.0
1757,píldoras,0.0,0.0,2.0
1758,anillo,0.0,0.0,2.0
1759,emergencia,0.0,0.0,2.0
1760,inyección,0.0,0.0,2.0
1761,condón,0.0,0.0,5.0
1762,los,0.0,0.0,6.0
1763,cómo,0.0,0.0,2.0
1764,usar,0.0,0.0,2.0
1765,basados,0.0,0.0,2.0
1766,observación,0.0,0.0,2.0
1767,diafragma,0.0,0.0,2.0
1768,capuchón,0.0,0.0,2.0
1769,que,0.0,0.0,1.0
1770,necesitamos,0.0,0.0,1.0
1771,método,0.0,0.0,2.0
1772,anticonceptivo,0.0,0.0,1.0
1773,deseamos,0.0,0.0,1.0
1774,encontrar,0.0,0.0,1.0
1775,más,0.0,0.0,1.0
1776,cada,0.0,0.0,2.0
1777,uno,0.0,0.0,2.0
1778,nosotros,0.0,0.0,1.0
1779,tiene,0.0,0.0,1.0
1780,necesidades,0.0,0.0,1.0
1781,diferentes,0.0,0.0,1.0
1782,hora,0.0,0.0,1.0
1783,elegir,0.0,0.0,1.0
1784,estás,0.0,0.0,1.0
1785,tratando,0.0,0.0,1.0
1786,decidirte,0.0,0.0,1.0
1787,por,0.0,0.0,1.0
1788,informarte,0.0,0.0,1.0
1789,sobre,0.0,0.0,1.0
1790,podría,0.0,0.0,1.0
1791,ayudarte,0.0,0.0,1.0
1792,tomar,0.0,0.0,1.0
1793,america's,0.0,0.0,2.0
1794,archived,0.0,0.0,1.0
1795,promotional,0.0,0.0,1.0
1796,materials,0.0,0.0,1.0
1797,media,0.0,0.0,2.0
1798,inappropriate,0.0,0.0,1.0
1799,deliberately,0.0,0.0,1.0
1800,misleading,0.0,0.0,1.0
1801,hate,0.0,0.0,1.0
1802,repeat,0.0,0.0,1.0
1803,offenders,0.0,0.0,1.0
1804,adhere,0.0,0.0,1.0
1805,guidelines,0.0,0.0,1.0
1806,occasionally,0.0,0.0,1.0
1807,organization,0.0,0.0,3.0
1808,endorse,0.0,0.0,1.0
1809,candidates,0.0,0.0,1.0
1810,intervene,0.0,0.0,1.0
1811,discuss,0.0,0.0,1.0
1812,formed,0.0,0.0,1.0
1813,sexuality,0.0,0.0,1.0
1814,feminism,0.0,0.0,1.0
1815,feminist,0.0,0.0,1.0
1816,stds,0.0,0.0,1.0
1817,gynecology,0.0,0.0,1.0
1818,gynecologist,0.0,0.0,1.0
1819,gynecologists,0.0,0.0,1.0
1820,condoms,0.0,0.0,1.0
1821,mirena,0.0,0.0,1.0
1822,skyla,0.0,0.0,1.0
1823,paragard,0.0,0.0,1.0
1824,nuvaring,0.0,0.0,1.0
1825,frame,0.0,0.0,2.0
1826,playback,0.0,0.0,2.0
1827,shift,0.0,0.0,2.0
1828,point,0.0,0.0,1.0
1829,advances,0.0,0.0,1.0
1830,next,0.0,0.0,3.0
1831,theater,0.0,0.0,1.0
1832,miniplayer,0.0,0.0,1.0
1833,supports,0.0,0.0,1.0
1834,opacity,0.0,0.0,22.0
1835,font,0.0,0.0,2.0
1836,sizes,0.0,0.0,2.0
1837,numpad,0.0,0.0,2.0
1838,pad,0.0,0.0,2.0
1839,dua,0.0,0.0,1.0
1840,microphone,0.0,0.0,2.0
1841,maps,0.0,0.0,2.0
1842,mousedown,0.0,0.0,1.0
1843,rightclick,0.0,0.0,1.0
1844,contextmenu,0.0,0.0,1.0
1845,keypress,0.0,0.0,1.0
1846,enough,0.0,0.0,1.0
1847,storage,0.0,0.0,1.0
1848,length,0.0,0.0,1.0
1849,minus,0.0,0.0,1.0
1850,'mute',0.0,0.0,1.0
1851,dead,0.0,0.0,1.0
1852,syntax,0.0,0.0,1.0
1853,directions,0.0,0.0,1.0
1854,'product,0.0,0.0,1.0
1855,'google,0.0,0.0,3.0
1856,sans,0.0,0.0,1.0
1857,eliminated,0.0,0.0,1.0
1858,whatever,0.0,0.0,1.0
1859,remains,0.0,0.0,1.0
1860,empty,0.0,0.0,7.0
1861,background,0.0,0.0,25.0
1862,thin,0.0,0.0,1.0
1863,auto,0.0,0.0,2.0
1864,small,0.0,0.0,4.0
1865,inset,0.0,0.0,4.0
1866,loading,0.0,0.0,23.0
1867,infinite,0.0,0.0,15.0
1868,linear,0.0,0.0,5.0
1869,strong,0.0,0.0,1.0
1870,dotted,0.0,0.0,1.0
1871,width,0.0,0.0,5.0
1872,shimmer,0.0,0.0,9.0
1873,toastfadein,0.0,0.0,9.0
1874,ease,0.0,0.0,15.0
1875,normal,0.0,0.0,9.0
1876,textarea,0.0,0.0,2.0
1877,fadein,0.0,0.0,4.0
1878,fadeout,0.0,0.0,4.0
1879,nairobinew,0.0,0.0,1.0
1880,nynyc,0.0,0.0,1.0
1881,dcteamallfederation,0.0,0.0,1.0
1882,engagement,0.0,0.0,7.0
1883,officeoffice,0.0,0.0,1.0
1884,senior,0.0,0.0,14.0
1885,vice,0.0,0.0,14.0
1886,culture,0.0,0.0,6.0
1887,strategyoffice,0.0,0.0,1.0
1888,chief,0.0,0.0,12.0
1889,officer,0.0,0.0,11.0
1890,officedirect,0.0,0.0,1.0
1891,responseoffice,0.0,0.0,1.0
1892,evp,0.0,0.0,5.0
1893,conferencesfinanceoffice,0.0,0.0,1.0
1894,president,0.0,0.0,4.0
1895,counsel,0.0,0.0,5.0
1896,svp,0.0,0.0,4.0
1897,counseloffice,0.0,0.0,1.0
1898,campaignspublic,0.0,0.0,1.0
1899,policywork,0.0,0.0,1.0
1900,typeallfull,0.0,0.0,1.0
1901,timefull,0.0,0.0,1.0
1902,officeapplyaffiliate,0.0,0.0,1.0
1903,shared,0.0,0.0,1.0
1904,transformation,0.0,0.0,1.0
1905,stronger,0.0,0.0,2.0
1906,officeapplymarketing,0.0,0.0,1.0
1907,initiative,0.0,0.0,1.0
1908,officeremoteoffice,0.0,0.0,1.0
1909,strategyapplyvice,0.0,0.0,1.0
1910,corporate,0.0,0.0,1.0
1911,brand,0.0,0.0,1.0
1912,strategyremoteoffice,0.0,0.0,1.0
1913,officeapplymanaging,0.0,0.0,1.0
1914,telecommuteroffice,0.0,0.0,2.0
1915,officehybriddirect,0.0,0.0,1.0
1916,direct,0.0,0.0,4.0
1917,marketing,0.0,0.0,1.0
1918,researchnew,0.0,0.0,1.0
1919,nyoffice,0.0,0.0,4.0
1920,retention,0.0,0.0,1.0
1921,marketingnew,0.0,0.0,1.0
1922,responsehybridoffice,0.0,0.0,1.0
1923,nairobioffice,0.0,0.0,1.0
1924,africa,0.0,0.0,1.0
1925,conferencesnyc,0.0,0.0,1.0
1926,dcoffice,0.0,0.0,7.0
1927,budget,0.0,0.0,1.0
1928,managementnyc,0.0,0.0,1.0
1929,financehybridoffice,0.0,0.0,1.0
1930,lawnyc,0.0,0.0,1.0
1931,contracts,0.0,0.0,1.0
1932,administrationnew,0.0,0.0,1.0
1933,counselhybridoffice,0.0,0.0,1.0
1934,lawapplyassociate,0.0,0.0,1.0
1935,operations,0.0,0.0,2.0
1936,project,0.0,0.0,1.0
1937,litigation,0.0,0.0,3.0
1938,lawhybridapplyparalegal,0.0,0.0,1.0
1939,lawhybridapplysenior,0.0,0.0,1.0
1940,attorneynyc,0.0,0.0,1.0
1941,campaignsapplynational,0.0,0.0,1.0
1942,strategynyc,0.0,0.0,1.0
1943,campaignshybridpublic,0.0,0.0,1.0
1944,policyapplypolicy,0.0,0.0,1.0
1945,analystnyc,0.0,0.0,1.0
1946,policyhybridplanned,0.0,0.0,1.0
1947,pagejobs,0.0,0.0,1.0
1948,powered,0.0,0.0,1.0
1949,gacode,0.0,0.0,1.0
1950,gaallowlinker,0.0,0.0,1.0
1951,initialize,0.0,0.0,1.0
1952,analytics,0.0,0.0,2.0
1953,segment,0.0,0.0,2.0
1954,cookiebanner,0.0,0.0,1.0
1955,typethis,0.0,0.0,1.0
1956,applicant,0.0,0.0,1.0
1957,explicitly,0.0,0.0,1.0
1958,disabling,0.0,0.0,1.0
1959,tracking,0.0,0.0,1.0
1960,explosion,0.0,0.0,1.0
1961,mau,0.0,0.0,1.0
1962,removing,0.0,0.0,1.0
1963,identify,0.0,0.0,1.0
1964,percentage,0.0,0.0,1.0
1965,clientid,0.0,0.0,1.0
1966,market,0.0,0.0,1.0
1967,salesforce,0.0,0.0,1.0
1968,frequency,0.0,0.0,4.0
1969,input,0.0,0.0,3.0
1970,radio,0.0,0.0,2.0
1971,expansion,0.0,0.0,1.0
1972,reform,0.0,0.0,1.0
1973,centered,0.0,0.0,1.0
1974,premium,0.0,0.0,1.0
1975,selection,0.0,0.0,1.0
1976,line,0.0,0.0,2.0
1977,medium,0.0,0.0,3.0
1978,eatoaffiliatemap,0.0,0.0,1.0
1979,json,0.0,0.0,4.0
1980,array,0.0,0.0,5.0
1981,runs,0.0,0.0,5.0
1982,postal,0.0,0.0,2.0
1983,grab,0.0,0.0,6.0
1984,just,0.0,0.0,8.0
1985,generic,0.0,0.0,2.0
1986,optionvalue,0.0,0.0,1.0
1987,val,0.0,0.0,1.0
1988,iterate,0.0,0.0,2.0
1989,values,0.0,0.0,2.0
1990,there's,0.0,0.0,2.0
1991,affiliateid,0.0,0.0,4.0
1992,variable,0.0,0.0,4.0
1993,corresponding,0.0,0.0,3.0
1994,affilate,0.0,0.0,2.0
1995,iteration,0.0,0.0,2.0
1996,querystrings,0.0,0.0,1.0
1997,vars,0.0,0.0,1.0
1998,hashes,0.0,0.0,1.0
1999,hash,0.0,0.0,1.0
2000,affiliatecode,0.0,0.0,2.0
2001,affiliatecodelocation,0.0,0.0,1.0
2002,run,0.0,0.0,2.0
2003,geturlvars,0.0,0.0,1.0
2004,parameter,0.0,0.0,1.0
2005,appends,0.0,0.0,2.0
2006,columbia,0.0,0.0,3.0
2007,williamette,0.0,0.0,1.0
2008,willamette,0.0,0.0,2.0
2009,gulf,0.0,0.0,3.0
2010,coast,0.0,0.0,3.0
2011,kentucky,0.0,0.0,7.0
2012,plains,0.0,0.0,5.0
2013,greater,0.0,0.0,3.0
2014,washington,0.0,0.0,3.0
2015,north,0.0,0.0,12.0
2016,idaho,0.0,0.0,3.0
2017,mar,0.0,0.0,3.0
2018,monte,0.0,0.0,3.0
2019,metropolitan,0.0,0.0,4.0
2020,central,0.0,0.0,6.0
2021,northern,0.0,0.0,4.0
2022,england,0.0,0.0,7.0
2023,rocky,0.0,0.0,5.0
2024,mountains,0.0,0.0,5.0
2025,atlantic,0.0,0.0,5.0
2026,southeast,0.0,0.0,4.0
2027,louis,0.0,0.0,3.0
2028,region,0.0,0.0,6.0
2029,southwest,0.0,0.0,6.0
2030,missouri,0.0,0.0,3.0
2031,southern,0.0,0.0,3.0
2032,ohio,0.0,0.0,3.0
2033,tennessee,0.0,0.0,3.0
2034,mississippi,0.0,0.0,3.0
2035,foundoptionvalue,0.0,0.0,1.0
2036,querystring,0.0,0.0,1.0
2037,funtion,0.0,0.0,1.0
2038,updateaffiliateid,0.0,0.0,3.0
2039,looks,0.0,0.0,1.0
2040,blur,0.0,0.0,1.0
2041,setting,0.0,0.0,1.0
2042,clicks,0.0,0.0,1.0
2043,interrupt,0.0,0.0,1.0
2044,getcookie,0.0,0.0,1.0
2045,chirp,0.0,0.0,1.0
2046,mappedga,0.0,0.0,1.0
2047,mappedms,0.0,0.0,1.0
2048,client,0.0,0.0,1.0
2049,gaclientid,0.0,0.0,1.0
2050,populate,0.0,0.0,2.0
2051,marketsource,0.0,0.0,5.0
2052,theme,0.0,0.0,1.0
2053,defaultms,0.0,0.0,1.0
2054,addms,0.0,0.0,1.0
2055,postdata,0.0,0.0,2.0
2056,actiontag,0.0,0.0,1.0
2057,lodash,0.0,0.0,1.0
2058,hence,0.0,0.0,1.0
2059,already,0.0,0.0,1.0
2060,populated,0.0,0.0,1.0
2061,lacking,0.0,0.0,1.0
2062,object,0.0,0.0,1.0
2063,declared,0.0,0.0,1.0
2064,above,0.0,0.0,2.0
2065,step,0.0,0.0,1.0
2066,multistep,0.0,0.0,1.0
2067,observer,0.0,0.0,1.0
2068,attributefilter,0.0,0.0,1.0
2069,card,0.0,0.0,9.0
2070,cctext,0.0,0.0,1.0
2071,textchange,0.0,0.0,1.0
2072,sync,0.0,0.0,1.0
2073,deduction,0.0,0.0,2.0
2074,bank,0.0,0.0,2.0
2075,goes,0.0,0.0,2.0
2076,decor,0.0,0.0,1.0
2077,box,0.0,0.0,2.0
2078,transition,0.0,0.0,1.0
2079,style,0.0,0.0,1.0
2080,ach,0.0,0.0,1.0
2081,queries,0.0,0.0,1.0
2082,trymonthlynotice,0.0,0.0,1.0
2083,everyaction,0.0,0.0,1.0
2084,slow,0.0,0.0,1.0
2085,toggling,0.0,0.0,1.0
2086,wrap,0.0,0.0,1.0
2087,everything,0.0,0.0,1.0
2088,immediate,0.0,0.0,1.0
2089,ismonthlygift,0.0,0.0,2.0
2090,currentgiftamount,0.0,0.0,4.0
2091,insert,0.0,0.0,1.0
2092,making,0.0,0.0,1.0
2093,monitor,0.0,0.0,1.0
2094,shown,0.0,0.0,1.0
2095,tabs,0.0,0.0,1.0
2096,evergreen,0.0,0.0,1.0
2097,mypresegue,0.0,0.0,1.0
2098,paymentmethod,0.0,0.0,1.0
2099,recurringfrequency,0.0,0.0,3.0
2100,formurl,0.0,0.0,1.0
2101,transaction,0.0,0.0,5.0
2102,format,0.0,0.0,7.0
2103,string,0.0,0.0,6.0
2104,revenue,0.0,0.0,1.0
2105,float,0.0,0.0,1.0
2106,coupon,0.0,0.0,1.0
2107,element,0.0,0.0,1.0
2108,placed,0.0,0.0,1.0
2109,embed,0.0,0.0,1.0
2110,formelements,0.0,0.0,1.0
2111,autofocus,0.0,0.0,1.0
2112,found,0.0,0.0,1.0
2113,deserve,0.0,0.0,1.0
2114,that's,0.0,0.0,1.0
2115,joined,0.0,0.0,1.0
2116,init,0.0,0.0,1.0
2117,ecardvalidation,0.0,0.0,1.0
2118,giftsection,0.0,0.0,1.0
2119,honoree,0.0,0.0,5.0
2120,validation,0.0,0.0,6.0
2121,fields,0.0,0.0,4.0
2122,honoreecontainer,0.0,0.0,1.0
2123,honoreefield,0.0,0.0,1.0
2124,firstnamefield,0.0,0.0,1.0
2125,lastnamefield,0.0,0.0,1.0
2126,words,0.0,0.0,2.0
2127,cleanbadword,0.0,0.0,1.0
2128,badword,0.0,0.0,3.0
2129,honoreeerror,0.0,0.0,1.0
2130,'appropriate,0.0,0.0,3.0
2131,cleanbadfirstname,0.0,0.0,1.0
2132,firstnameerror,0.0,0.0,1.0
2133,cleanbadlastname,0.0,0.0,1.0
2134,lastnameerror,0.0,0.0,1.0
2135,list,0.0,0.0,1.0
2136,isprofane,0.0,0.0,1.0
2137,excepted,0.0,0.0,1.0
2138,badwords,0.0,0.0,1.0
2139,word,0.0,0.0,1.0
2140,badwordfilter,0.0,0.0,1.0
2141,wordexp,0.0,0.0,1.0
2142,profanity,0.0,0.0,1.0
2143,changed,0.0,0.0,1.0
2144,recipient,0.0,0.0,5.0
2145,gov,0.0,0.0,2.0
2146,honoreeemail,0.0,0.0,1.0
2147,govcheck,0.0,0.0,1.0
2148,goverrormsg,0.0,0.0,1.0
2149,'government,0.0,0.0,1.0
2150,emails,0.0,0.0,1.0
2151,emailreq,0.0,0.0,1.0
2152,submitbtn,0.0,0.0,1.0
2153,emailfield,0.0,0.0,1.0
2154,tribute,0.0,0.0,1.0
2155,'fake,0.0,0.0,1.0
2156,error',0.0,0.0,1.0
2157,emailerrormsg,0.0,0.0,1.0
2158,currentemailerror,0.0,0.0,1.0
2159,'recipient,0.0,0.0,1.0
2160,smooth,0.0,0.0,1.0
2161,visual,0.0,0.0,1.0
2162,transitions,0.0,0.0,1.0
2163,hiding,0.0,0.0,1.0
2164,elements,0.0,0.0,1.0
2165,hides,0.0,0.0,5.0
2166,labels,0.0,0.0,1.0
2167,visible,0.0,0.0,1.0
2168,icon,0.0,0.0,1.0
2169,tile,0.0,0.0,1.0
2170,'at,0.0,0.0,1.0
2171,delivery,0.0,0.0,2.0
2172,ecardupdate,0.0,0.0,1.0
2173,ecardsection,0.0,0.0,1.0
2174,ecardmessage,0.0,0.0,1.0
2175,preparations,0.0,0.0,1.0
2176,imo,0.0,0.0,5.0
2177,iho,0.0,0.0,6.0
2178,adds,0.0,0.0,5.0
2179,classes,0.0,0.0,2.0
2180,ecards,0.0,0.0,1.0
2181,they're,0.0,0.0,1.0
2182,incremental,0.0,0.0,1.0
2183,ihocount,0.0,0.0,1.0
2184,imocount,0.0,0.0,1.0
2185,opposite,0.0,0.0,1.0
2186,honortoggle,0.0,0.0,1.0
2187,physical,0.0,0.0,6.0
2188,unique,0.0,0.0,2.0
2189,firstname,0.0,0.0,1.0
2190,ecard,0.0,0.0,3.0
2191,neithercheck,0.0,0.0,1.0
2192,strings,0.0,0.0,1.0
2193,description,0.0,0.0,4.0
2194,mailinfo,0.0,0.0,3.0
2195,emailinfo,0.0,0.0,2.0
2196,notification,0.0,0.0,2.0
2197,unable,0.0,0.0,2.0
2198,anonymous,0.0,0.0,2.0
2199,notifications,0.0,0.0,2.0
2200,bothinfo,0.0,0.0,1.0
2201,both,0.0,0.0,3.0
2202,addresses,0.0,0.0,1.0
2203,paragraph,0.0,0.0,1.0
2204,infocon,0.0,0.0,1.0
2205,mailtoggle,0.0,0.0,1.0
2206,unchecked,0.0,0.0,2.0
2207,stylize,0.0,0.0,4.0
2208,uncheck,0.0,0.0,2.0
2209,becomes,0.0,0.0,2.0
2210,checked,0.0,0.0,2.0
2211,emailtoggle,0.0,0.0,1.0
2212,bind,0.0,0.0,1.0
2213,defaults,0.0,0.0,2.0
2214,implants,0.0,0.0,1.0
2215,mailchecks,0.0,0.0,1.0
2216,updating,0.0,0.0,1.0
2217,'as,0.0,0.0,2.0
2218,token,0.0,0.0,2.0
2219,gratitude,0.0,0.0,2.0
2220,'thank,0.0,0.0,1.0
2221,standing,0.0,0.0,1.0
2222,'many,0.0,0.0,1.0
2223,'congratulations,0.0,0.0,1.0
2224,'mazel,0.0,0.0,1.0
2225,tov,0.0,0.0,1.0
2226,'my,0.0,0.0,1.0
2227,deepest,0.0,0.0,1.0
2228,condolences,0.0,0.0,1.0
2229,'thinking,0.0,0.0,1.0
2230,difficult,0.0,0.0,1.0
2231,'in,0.0,0.0,1.0
2232,loving,0.0,0.0,1.0
2233,i'd,0.0,0.0,2.0
2234,sent,0.0,0.0,2.0
2235,instantly,0.0,0.0,1.0
