,token,Total0,Total1,Total2,Total3,Total4,Total5
926,ctas,4.0,4.0,0.0,4.0,0.0,0.0
927,culture,6.0,6.0,0.0,6.0,1.0,0.0
928,cultures,0.0,0.0,0.0,0.0,1.0,0.0
929,curd,0.0,0.0,0.0,0.0,44.0,0.0
930,curettage,0.0,0.0,0.0,0.0,4.0,0.0
931,currency,4.0,4.0,0.0,4.0,0.0,0.0
932,current,8.0,7.0,0.0,7.0,6.0,5.0
933,currentemailerror,1.0,1.0,0.0,1.0,0.0,0.0
934,currentgiftamount,4.0,4.0,0.0,4.0,0.0,0.0
935,currently,1.0,1.0,0.0,1.0,4.0,13.0
936,currentqs,2.0,2.0,0.0,2.0,0.0,0.0
937,cushings,0.0,0.0,0.0,0.0,1.0,0.0
938,custom,10.0,10.0,0.0,10.0,1.0,17.0
939,customer,1.0,1.0,0.0,1.0,1.0,38.0
940,customer's,0.0,0.0,0.0,0.0,0.0,4.0
941,customers,0.0,0.0,0.0,0.0,0.0,4.0
942,cut,0.0,0.0,0.0,0.0,1.0,0.0
943,cuts,0.0,0.0,0.0,0.0,1.0,0.0
944,cutting,0.0,0.0,0.0,0.0,1.0,1.0
945,cycle,0.0,0.0,0.0,0.0,7.0,0.0
946,cycles,0.0,0.0,0.0,0.0,4.0,0.0
947,cycletwo,0.0,0.0,0.0,0.0,1.0,0.0
948,cytadren,0.0,0.0,0.0,0.0,1.0,0.0
949,cytotec,0.0,0.0,0.0,0.0,1.0,0.0
950,cómo,2.0,2.0,0.0,2.0,0.0,0.0
951,daily,0.0,0.0,0.0,0.0,3.0,0.0
952,damage,0.0,0.0,0.0,0.0,2.0,0.0
953,danco,0.0,0.0,0.0,0.0,1.0,0.0
954,dar,0.0,0.0,0.0,0.0,1.0,0.0
955,darkening,0.0,0.0,0.0,0.0,1.0,0.0
956,data,15.0,15.0,0.0,15.0,2.0,26.0
957,datalayer,8.0,8.0,0.0,8.0,0.0,0.0
958,date,1.0,1.0,0.0,1.0,3.0,2.0
959,daughter,0.0,0.0,0.0,0.0,10.0,5.0
960,daughter’s,0.0,0.0,0.0,0.0,1.0,1.0
961,day,10.0,9.0,0.0,9.0,56.0,8.0
962,days,0.0,0.0,0.0,0.0,53.0,12.0
963,daysleft,0.0,0.0,0.0,0.0,88.0,0.0
964,dayton,0.0,0.0,0.0,0.0,17.0,0.0
965,daytoncincinnati,0.0,0.0,0.0,0.0,1.0,0.0
966,daytonwomen’s,0.0,0.0,0.0,0.0,1.0,0.0
967,dcoffice,7.0,7.0,0.0,7.0,0.0,0.0
968,dcteamallfederation,1.0,1.0,0.0,1.0,0.0,0.0
969,ddrs,0.0,0.0,0.0,0.0,0.0,1.0
970,deactivate,0.0,0.0,0.0,0.0,0.0,38.0
971,dead,1.0,1.0,0.0,1.0,0.0,0.0
972,deal,5.0,5.0,0.0,5.0,1.0,0.0
973,dealing,0.0,0.0,0.0,0.0,1.0,0.0
974,dearborn,0.0,0.0,0.0,0.0,1.0,0.0
975,death,0.0,0.0,0.0,0.0,0.0,1.0
976,debit,0.0,0.0,0.0,0.0,1.0,0.0
977,deceptive,0.0,0.0,0.0,0.0,7.0,0.0
978,decide,1.0,1.0,0.0,1.0,8.0,3.0
979,deciding,0.0,0.0,0.0,0.0,1.0,0.0
980,decidirte,1.0,1.0,0.0,1.0,0.0,0.0
981,decision,0.0,0.0,0.0,0.0,29.0,11.0
982,decisions,1.0,1.0,0.0,1.0,1.0,3.0
983,declared,1.0,1.0,0.0,1.0,0.0,0.0
984,decor,1.0,1.0,0.0,1.0,0.0,0.0
985,decreased,0.0,0.0,0.0,0.0,1.0,0.0
986,decree,0.0,0.0,0.0,0.0,0.0,1.0
987,dedicated,0.0,0.0,0.0,0.0,7.0,1.0
988,deduction,2.0,2.0,0.0,2.0,0.0,0.0
989,deep,0.0,0.0,0.0,0.0,5.0,1.0
990,deepest,1.0,1.0,0.0,1.0,0.0,0.0
991,deeply,1.0,1.0,0.0,1.0,0.0,0.0
992,default,29.0,29.0,0.0,29.0,0.0,4.0
993,defaultms,1.0,1.0,0.0,1.0,0.0,0.0
994,defaults,2.0,2.0,0.0,2.0,0.0,0.0
995,defeat,1.0,1.0,0.0,1.0,0.0,0.0
996,defend,2.0,2.0,0.0,2.0,0.0,0.0
997,defense,1.0,1.0,0.0,1.0,0.0,0.0
998,deferens,0.0,0.0,0.0,0.0,1.0,0.0
999,deficiency,0.0,0.0,0.0,0.0,3.0,0.0
1000,define,1.0,1.0,0.0,1.0,0.0,0.0
1001,del,0.0,0.0,0.0,0.0,2.0,0.0
1002,delay,1.0,1.0,0.0,1.0,1.0,0.0
1003,delete,2.0,2.0,0.0,2.0,0.0,110.0
1004,deleted,2.0,2.0,0.0,2.0,0.0,0.0
1005,deliberately,1.0,1.0,0.0,1.0,0.0,0.0
1006,delivered,1.0,1.0,0.0,1.0,0.0,0.0
1007,delivering,1.0,1.0,0.0,1.0,0.0,0.0
1008,delivers,5.0,5.0,0.0,5.0,0.0,0.0
1009,delivery,2.0,2.0,0.0,2.0,0.0,0.0
1010,demanding,0.0,0.0,0.0,0.0,1.0,0.0
1011,democratic,0.0,0.0,0.0,0.0,1.0,0.0
1012,demonstrating,0.0,0.0,0.0,0.0,1.0,0.0
1013,demonstrators,0.0,0.0,0.0,0.0,1.0,0.0
1014,denied,0.0,0.0,0.0,0.0,0.0,4.0
1015,density,0.0,0.0,0.0,0.0,2.0,0.0
1016,department,0.0,0.0,0.0,0.0,2.0,0.0
1017,dependable,0.0,0.0,0.0,0.0,1.0,0.0
1018,dependence,0.0,0.0,0.0,0.0,1.0,0.0
1019,depending,1.0,1.0,0.0,1.0,6.0,2.0
1020,depends,0.0,0.0,0.0,0.0,0.0,1.0
1021,depict,0.0,0.0,0.0,0.0,0.0,1.0
1022,depoprovera®,0.0,0.0,0.0,0.0,2.0,0.0
1023,depression,0.0,0.0,0.0,0.0,1.0,0.0
1024,depth,0.0,0.0,0.0,0.0,2.0,0.0
1025,describe,0.0,0.0,0.0,0.0,2.0,1.0
1026,describes,0.0,0.0,0.0,0.0,1.0,0.0
1027,description,4.0,4.0,0.0,4.0,1.0,1.0
1028,deseamos,1.0,1.0,0.0,1.0,0.0,0.0
1029,deserve,1.0,1.0,0.0,1.0,0.0,0.0
1030,deserves,1.0,1.0,0.0,1.0,0.0,0.0
1031,designed,0.0,0.0,0.0,0.0,0.0,3.0
1032,desire,0.0,0.0,0.0,0.0,1.0,2.0
1033,desires,0.0,0.0,0.0,0.0,2.0,0.0
1034,desperate,0.0,0.0,0.0,0.0,1.0,0.0
1035,despuésdescripción,0.0,0.0,0.0,0.0,1.0,0.0
1036,despuésvisión,0.0,0.0,0.0,0.0,1.0,0.0
1037,detailed,0.0,0.0,0.0,0.0,1.0,1.0
1038,details,3.0,3.0,0.0,3.0,0.0,4.0
1039,determine,0.0,0.0,0.0,0.0,8.0,0.0
1040,determined,0.0,0.0,0.0,0.0,1.0,1.0
1041,determines,0.0,0.0,0.0,0.0,1.0,0.0
1042,determining,0.0,0.0,0.0,0.0,1.0,0.0
1043,devastating,0.0,0.0,0.0,0.0,1.0,0.0
1044,develop,0.0,0.0,0.0,0.0,1.0,1.0
1045,developing,0.0,0.0,0.0,0.0,6.0,0.0
1046,development,15.0,15.0,0.0,15.0,0.0,0.0
1047,developmentnew,1.0,1.0,0.0,1.0,0.0,0.0
1048,develops,0.0,0.0,0.0,0.0,1.0,0.0
1049,device,1.0,1.0,0.0,1.0,2.0,10.0
1050,devices,0.0,0.0,0.0,0.0,4.0,5.0
1051,devoted,0.0,0.0,0.0,0.0,0.0,1.0
1052,dfficult,0.0,0.0,0.0,0.0,1.0,0.0
1053,diafragma,2.0,2.0,0.0,2.0,0.0,0.0
1054,diagnose,0.0,0.0,0.0,0.0,0.0,1.0
1055,dialing,0.0,0.0,0.0,0.0,0.0,2.0
1056,diameter,0.0,0.0,0.0,0.0,1.0,0.0
1057,diaphragm,0.0,0.0,0.0,0.0,8.0,0.0
1058,diaphragms,0.0,0.0,0.0,0.0,1.0,0.0
1059,diarrhea,0.0,0.0,0.0,0.0,1.0,1.0
1060,did,3.0,3.0,0.0,3.0,1.0,13.0
1061,didn't,0.0,0.0,0.0,0.0,0.0,8.0
1062,didn’t,0.0,0.0,0.0,0.0,1.0,0.0
1063,die,0.0,0.0,0.0,0.0,1.0,0.0
1064,died,0.0,0.0,0.0,0.0,1.0,0.0
1065,dies,0.0,0.0,0.0,0.0,2.0,0.0
1066,diferentes,1.0,1.0,0.0,1.0,0.0,0.0
1067,diff,0.0,0.0,0.0,0.0,44.0,0.0
1068,differ,0.0,0.0,0.0,0.0,1.0,0.0
1069,difference,0.0,0.0,0.0,0.0,1.0,0.0
1070,differences,0.0,0.0,0.0,0.0,2.0,0.0
1071,different,3.0,3.0,0.0,3.0,7.0,62.0
1072,differently,1.0,1.0,0.0,1.0,0.0,0.0
1073,difficult,1.0,1.0,0.0,1.0,9.0,13.0
1074,difficulty,0.0,0.0,0.0,0.0,0.0,1.0
1075,digit,0.0,0.0,0.0,0.0,1.0,10.0
1076,digital,9.0,9.0,0.0,9.0,0.0,0.0
1077,digits,0.0,0.0,0.0,0.0,0.0,4.0
1078,dignity,0.0,0.0,0.0,0.0,0.0,2.0
1079,dilataria,0.0,0.0,0.0,0.0,3.0,0.0
1080,dilate,0.0,0.0,0.0,0.0,1.0,0.0
1081,dilation,0.0,0.0,0.0,0.0,1.0,0.0
1082,diligently,1.0,1.0,0.0,1.0,0.0,0.0
1083,direct,5.0,5.0,0.0,5.0,0.0,0.0
1084,directed,4.0,4.0,0.0,4.0,0.0,0.0
1085,directions,1.0,1.0,0.0,1.0,0.0,1.0
1086,directly,3.0,3.0,0.0,3.0,0.0,4.0
1087,directories,0.0,0.0,0.0,0.0,1.0,0.0
1088,directors,0.0,0.0,0.0,0.0,2.0,0.0
1089,directory,0.0,0.0,0.0,0.0,1.0,1.0
1090,disable,6.0,6.0,0.0,6.0,0.0,4.0
1091,disabled,1.0,1.0,0.0,1.0,0.0,8.0
1092,disabling,1.0,1.0,0.0,1.0,0.0,5.0
1093,disadvantage,0.0,0.0,0.0,0.0,1.0,0.0
1094,disadvantages,0.0,0.0,0.0,0.0,4.0,0.0
1095,disagree,0.0,0.0,0.0,0.0,1.0,0.0
1096,disappear,0.0,0.0,0.0,0.0,3.0,0.0
1097,disappointed,0.0,0.0,0.0,0.0,1.0,1.0
1098,disc,0.0,0.0,0.0,0.0,1.0,0.0
1099,discharge,0.0,0.0,0.0,0.0,2.0,0.0
1100,discomfort,0.0,0.0,0.0,0.0,3.0,0.0
1101,disconnecting,0.0,0.0,0.0,0.0,0.0,4.0
1102,discontinue,0.0,0.0,0.0,0.0,1.0,0.0
1103,discontinuing,0.0,0.0,0.0,0.0,1.0,0.0
1104,discount,0.0,0.0,0.0,0.0,0.0,4.0
1105,discounted,1.0,1.0,0.0,1.0,0.0,1.0
1106,discounts,0.0,0.0,0.0,0.0,0.0,4.0
1107,discourage,0.0,0.0,0.0,0.0,0.0,1.0
1108,discover,0.0,0.0,0.0,0.0,1.0,1.0
1109,discreet,0.0,0.0,0.0,0.0,0.0,1.0
1110,discrepancy,0.0,0.0,0.0,0.0,0.0,1.0
1111,discretion,0.0,0.0,0.0,0.0,0.0,2.0
1112,discriminate,1.0,1.0,0.0,1.0,0.0,0.0
1113,discrimination,0.0,0.0,0.0,0.0,3.0,0.0
1114,discuss,1.0,1.0,0.0,1.0,6.0,4.0
1115,discussed,0.0,0.0,0.0,0.0,1.0,0.0
1116,discussing,0.0,0.0,0.0,0.0,1.0,0.0
1117,disease,0.0,0.0,0.0,0.0,3.0,0.0
1118,diseaseknown,0.0,0.0,0.0,0.0,1.0,0.0
1119,diseaseless,0.0,0.0,0.0,0.0,3.0,0.0
1120,diseases,0.0,0.0,0.0,0.0,4.0,0.0
1121,disk,0.0,0.0,0.0,0.0,0.0,4.0
1122,dislodge,0.0,0.0,0.0,0.0,1.0,0.0
1123,disorders,0.0,0.0,0.0,0.0,1.0,0.0
1124,display,9.0,9.0,0.0,9.0,0.0,0.0
1125,displaying,0.0,0.0,0.0,0.0,0.0,4.0
1126,disregard,0.0,0.0,0.0,0.0,0.0,4.0
1127,dissolved,0.0,0.0,0.0,0.0,1.0,0.0
1128,dissuade,0.0,0.0,0.0,0.0,1.0,0.0
1129,distance,0.0,0.0,0.0,0.0,0.0,1.0
1130,distasteful,0.0,0.0,0.0,0.0,1.0,0.0
1131,distorting,0.0,0.0,0.0,0.0,1.0,0.0
1132,distracting,0.0,0.0,0.0,0.0,1.0,0.0
1133,distress,0.0,0.0,0.0,0.0,5.0,0.0
1134,district,0.0,0.0,0.0,0.0,0.0,1.0
1135,diupíldora,0.0,0.0,0.0,0.0,2.0,0.0
1136,div,6.0,6.0,0.0,6.0,0.0,0.0
1137,diverse,0.0,0.0,0.0,0.0,0.0,18.0
1138,diving,1.0,1.0,0.0,1.0,0.0,0.0
1139,division,0.0,0.0,0.0,0.0,0.0,1.0
1140,divorce,0.0,0.0,0.0,0.0,0.0,1.0
1141,django,4.0,4.0,0.0,4.0,0.0,0.0
1142,docasap,1.0,1.0,0.0,1.0,0.0,0.0
1143,doctor,0.0,0.0,0.0,0.0,7.0,25.0
1144,doctors,0.0,0.0,0.0,0.0,1.0,5.0
1145,doctors',0.0,0.0,0.0,0.0,0.0,1.0
1146,doctors’,0.0,0.0,0.0,0.0,0.0,3.0
1147,document,3.0,3.0,0.0,3.0,0.0,1.0
1148,documentation,0.0,0.0,0.0,0.0,0.0,1.0
1149,does,19.0,19.0,0.0,19.0,36.0,35.0
1150,doesn't,1.0,1.0,0.0,1.0,0.0,1.0
1151,doesn’t,0.0,0.0,0.0,0.0,1.0,9.0
1152,doing,0.0,0.0,0.0,0.0,1.0,2.0
1153,dollar,3.0,3.0,0.0,3.0,0.0,0.0
1154,domain,0.0,0.0,0.0,0.0,0.0,28.0
1155,domains,0.0,0.0,0.0,0.0,0.0,13.0
1156,don't,8.0,7.0,0.0,7.0,0.0,10.0
1157,donate,26.0,26.0,0.0,26.0,8.0,0.0
1158,donations,4.0,4.0,0.0,4.0,1.0,0.0
1159,done,0.0,0.0,0.0,0.0,3.0,10.0
1160,donor,16.0,16.0,0.0,16.0,1.0,0.0
1161,don’t,1.0,2.0,0.0,2.0,6.0,5.0
1162,dose,0.0,0.0,0.0,0.0,4.0,0.0
1163,dotted,1.0,1.0,0.0,1.0,0.0,0.0
1164,doubts,0.0,0.0,0.0,0.0,0.0,1.0
1165,down,8.0,8.0,0.0,8.0,1.0,1.0
1166,download,0.0,0.0,0.0,0.0,1.0,0.0
1167,downloaded,1.0,1.0,0.0,1.0,0.0,4.0
1168,downloading,0.0,0.0,0.0,0.0,1.0,0.0
1169,downs,0.0,0.0,0.0,0.0,1.0,0.0
1170,do”“everyone,0.0,0.0,0.0,0.0,1.0,0.0
1171,drag,0.0,0.0,0.0,0.0,0.0,17.0
1172,drastic,1.0,1.0,0.0,1.0,0.0,0.0
1173,draw,0.0,0.0,0.0,0.0,0.0,1.0
1174,drawn,0.0,0.0,0.0,0.0,1.0,1.0
1175,drink,0.0,0.0,0.0,0.0,1.0,0.0
1176,drive,0.0,0.0,0.0,0.0,2.0,0.0
1177,drivedepressioncysts,0.0,0.0,0.0,0.0,1.0,0.0
1178,driveif,0.0,0.0,0.0,0.0,2.0,0.0
1179,drivemany,0.0,0.0,0.0,0.0,1.0,0.0
1180,drivewomen,0.0,0.0,0.0,0.0,1.0,0.0
1181,driving,1.0,1.0,0.0,1.0,0.0,1.0
1182,drop,4.0,4.0,0.0,4.0,0.0,17.0
1183,dropdown,4.0,4.0,0.0,4.0,0.0,0.0
1184,drug,2.0,2.0,0.0,2.0,3.0,0.0
1185,drugs,0.0,0.0,0.0,0.0,5.0,0.0
1186,drugssome,0.0,0.0,0.0,0.0,1.0,0.0
1187,drugwill,0.0,0.0,0.0,0.0,1.0,0.0
1188,drynessincreased,0.0,0.0,0.0,0.0,1.0,0.0
1189,dua,1.0,1.0,0.0,1.0,0.0,0.0
1190,due,3.0,3.0,0.0,3.0,7.0,28.0
1191,during,3.0,3.0,0.0,3.0,25.0,15.0
1192,duros,0.0,0.0,0.0,0.0,1.0,0.0
1193,dying,0.0,0.0,0.0,0.0,2.0,0.0
1194,dysfunction,4.0,4.0,0.0,4.0,0.0,0.0
1195,día,0.0,0.0,0.0,0.0,2.0,0.0
1196,ea's,2.0,2.0,0.0,2.0,0.0,0.0
1197,each,5.0,4.0,0.0,5.0,27.0,2.0
1198,earlier,0.0,0.0,0.0,0.0,2.0,0.0
1199,early,0.0,0.0,0.0,0.0,6.0,7.0
1200,earrings,1.0,1.0,0.0,1.0,0.0,0.0
1201,ease,15.0,15.0,0.0,15.0,1.0,1.0
1202,easier,0.0,0.0,0.0,0.0,3.0,1.0
1203,easily,1.0,1.0,0.0,1.0,4.0,0.0
1204,east,0.0,0.0,0.0,0.0,2.0,0.0
1205,eastpregnancy,0.0,0.0,0.0,0.0,1.0,0.0
1206,eastwhere,0.0,0.0,0.0,0.0,1.0,0.0
1207,easy,0.0,0.0,0.0,0.0,2.0,5.0
1208,eat,0.0,0.0,0.0,0.0,5.0,0.0
1209,eating,0.0,0.0,0.0,0.0,0.0,1.0
1210,eatoaffiliatemap,1.0,1.0,0.0,1.0,0.0,0.0
1211,ecard,3.0,3.0,0.0,3.0,0.0,0.0
1212,ecardmessage,1.0,1.0,0.0,1.0,0.0,0.0
1213,ecards,1.0,1.0,0.0,1.0,0.0,0.0
1214,ecardsection,1.0,1.0,0.0,1.0,0.0,0.0
1215,ecardupdate,1.0,1.0,0.0,1.0,0.0,0.0
1216,ecardvalidation,1.0,1.0,0.0,1.0,0.0,0.0
1217,echoes,2.0,2.0,0.0,2.0,0.0,0.0
1218,economic,0.0,0.0,0.0,0.0,1.0,0.0
1219,ectopic,0.0,0.0,0.0,0.0,5.0,0.0
1220,edit,1.0,1.0,0.0,1.0,0.0,8.0
1221,editing,0.0,0.0,0.0,0.0,0.0,4.0
1222,editor,1.0,1.0,0.0,1.0,0.0,0.0
1223,educate,1.0,1.0,0.0,1.0,0.0,0.0
1224,education,5.0,5.0,0.0,5.0,1.0,0.0
1225,educators,4.0,4.0,0.0,4.0,0.0,0.0
1226,effect,0.0,0.0,0.0,0.0,6.0,0.0
1227,effective,5.0,5.0,0.0,5.0,18.0,2.0
1228,effectively,0.0,0.0,0.0,0.0,0.0,1.0
1229,effectiveness,2.0,2.0,0.0,2.0,8.0,0.0
1230,effectivenessside,0.0,0.0,0.0,0.0,1.0,0.0
1231,effects,0.0,0.0,0.0,0.0,36.0,1.0
1232,effectsincreased,0.0,0.0,0.0,0.0,1.0,0.0
1233,effectsis,0.0,0.0,0.0,0.0,1.0,0.0
1234,effectsthe,0.0,0.0,0.0,0.0,1.0,0.0
1235,effort,1.0,0.0,0.0,0.0,1.0,2.0
1236,efforts,0.0,0.0,0.0,0.0,0.0,1.0
1237,egg,0.0,0.0,0.0,0.0,4.0,2.0
1238,eggs,0.0,0.0,0.0,0.0,1.0,0.0
1239,eighteen,0.0,0.0,0.0,0.0,0.0,1.0
1240,ein,3.0,3.0,0.0,3.0,0.0,0.0
1241,either,0.0,0.0,0.0,0.0,2.0,12.0
1242,ejaculate,0.0,0.0,0.0,0.0,2.0,0.0
1243,ejaculating,2.0,2.0,0.0,2.0,0.0,0.0
1244,ejaculation,0.0,0.0,0.0,0.0,1.0,0.0
1245,elected,2.0,2.0,0.0,2.0,0.0,0.0
1246,electing,0.0,0.0,0.0,0.0,1.0,0.0
1247,election,0.0,0.0,0.0,0.0,1.0,0.0
1248,elections,4.0,4.0,0.0,4.0,3.0,0.0
1249,elective,0.0,0.0,0.0,0.0,1.0,0.0
1250,electronic,0.0,0.0,0.0,0.0,1.0,0.0
1251,elegir,1.0,1.0,0.0,1.0,0.0,0.0
1252,element,1.0,1.0,0.0,1.0,88.0,0.0
1253,element's,0.0,0.0,0.0,0.0,1.0,0.0
1254,elements,1.0,1.0,0.0,1.0,2.0,0.0
1255,eligible,0.0,0.0,0.0,0.0,0.0,2.0
1256,eliminate,0.0,0.0,0.0,0.0,1.0,0.0
1257,eliminated,1.0,1.0,0.0,1.0,0.0,0.0
1258,eliminates,0.0,0.0,0.0,0.0,2.0,0.0
1259,eliot,0.0,0.0,0.0,0.0,1.0,0.0
1260,else,74.0,74.0,0.0,74.0,88.0,717.0
1261,else's,0.0,0.0,0.0,0.0,0.0,4.0
1262,elsewhere,0.0,0.0,0.0,0.0,2.0,0.0
1263,email,27.0,27.0,0.0,27.0,0.0,266.0
1264,emailed,0.0,0.0,0.0,0.0,0.0,20.0
1265,emailerrormsg,1.0,1.0,0.0,1.0,0.0,0.0
1266,emailfield,1.0,1.0,0.0,1.0,0.0,0.0
1267,emailinfo,2.0,2.0,0.0,2.0,0.0,0.0
1268,emailreq,1.0,1.0,0.0,1.0,0.0,0.0
1269,emails,1.0,1.0,0.0,1.0,0.0,2.0
1270,emailtoggle,1.0,1.0,0.0,1.0,0.0,0.0
1271,embarazo,0.0,0.0,0.0,0.0,1.0,0.0
1272,embarazomembresías,0.0,0.0,0.0,0.0,2.0,0.0
1273,embargo,0.0,0.0,0.0,0.0,1.0,0.0
1274,embed,1.0,1.0,0.0,1.0,0.0,0.0
1275,emerged,0.0,0.0,0.0,0.0,1.0,0.0
1276,emergencia,2.0,2.0,0.0,2.0,0.0,0.0
1277,emergency,5.0,4.0,0.0,4.0,4.0,2.0
1278,emirates,0.0,0.0,0.0,0.0,0.0,2.0
1279,emotional,0.0,0.0,0.0,0.0,9.0,3.0
1280,emotionally…,0.0,0.0,0.0,0.0,1.0,0.0
1281,employee,0.0,0.0,0.0,0.0,0.0,4.0
1282,empowers,0.0,0.0,0.0,0.0,1.0,0.0
1283,empty,7.0,7.0,0.0,7.0,1.0,0.0
1284,emptying,0.0,0.0,0.0,0.0,1.0,0.0
1285,enable,3.0,3.0,0.0,3.0,0.0,8.0
1286,enabled,2.0,2.0,0.0,2.0,0.0,8.0
1287,enabling,0.0,0.0,0.0,0.0,0.0,5.0
1288,encodedtweet,2.0,2.0,0.0,2.0,0.0,0.0
1289,encontraban,0.0,0.0,0.0,0.0,1.0,0.0
1290,encontrar,1.0,1.0,0.0,1.0,0.0,0.0
1291,encourage,0.0,0.0,0.0,0.0,3.0,0.0
1292,encouraged,0.0,0.0,0.0,0.0,1.0,0.0
1293,end,6.0,6.0,0.0,6.0,3.0,10.0
1294,endometrial,0.0,0.0,0.0,0.0,4.0,0.0
1295,endorse,1.0,1.0,0.0,1.0,0.0,0.0
1296,endorsement,0.0,0.0,0.0,0.0,1.0,0.0
1297,endorsements,0.0,0.0,0.0,0.0,2.0,0.0
1298,ends,0.0,0.0,0.0,0.0,1.0,0.0
1299,engagement,7.0,7.0,0.0,7.0,0.0,0.0
1300,engages,0.0,0.0,0.0,0.0,1.0,0.0
1301,england,7.0,7.0,0.0,7.0,0.0,0.0
1302,english,0.0,0.0,0.0,0.0,44.0,0.0
1303,enhance,0.0,0.0,0.0,0.0,2.0,0.0
1304,enough,1.0,1.0,0.0,1.0,0.0,0.0
1305,enroll,1.0,1.0,0.0,1.0,0.0,0.0
1306,enrollment,2.0,2.0,0.0,2.0,0.0,0.0
1307,ensure,2.0,2.0,0.0,2.0,3.0,11.0
1308,ensures,0.0,0.0,0.0,0.0,0.0,1.0
1309,ensuring,0.0,0.0,0.0,0.0,2.0,0.0
1310,enter,12.0,12.0,0.0,12.0,2.0,190.0
1311,entered,0.0,0.0,0.0,0.0,0.0,49.0
1312,entering,0.0,0.0,0.0,0.0,2.0,0.0
1313,entire,0.0,0.0,0.0,0.0,1.0,3.0
1314,entrance,0.0,0.0,0.0,0.0,2.0,0.0
1315,entrances,0.0,0.0,0.0,0.0,1.0,0.0
1316,environment,0.0,0.0,0.0,0.0,3.0,0.0
1317,equally,0.0,0.0,0.0,0.0,1.0,2.0
1318,equipment,0.0,0.0,0.0,0.0,0.0,4.0
1319,equipped,0.0,0.0,0.0,0.0,0.0,2.0
1320,equity,3.0,3.0,0.0,3.0,1.0,0.0
1321,erectiondisadvantages,0.0,0.0,0.0,0.0,1.0,0.0
1322,error,27.0,27.0,0.0,27.0,1.0,0.0
1323,error',1.0,1.0,0.0,1.0,0.0,0.0
1324,errorcheck,4.0,4.0,0.0,4.0,0.0,0.0
1325,escorted,0.0,0.0,0.0,0.0,1.0,1.0
1326,eskenazi,0.0,0.0,0.0,0.0,0.0,1.0
1327,eslint,0.0,0.0,0.0,0.0,1.0,0.0
1328,eso,0.0,0.0,0.0,0.0,1.0,0.0
1329,español,9.0,9.0,0.0,9.0,0.0,0.0
1330,españolinformación,0.0,0.0,0.0,0.0,1.0,0.0
1331,especially,0.0,0.0,0.0,0.0,5.0,2.0
1332,esperarortho,0.0,0.0,0.0,0.0,2.0,0.0
1333,espermicidasdiafragma,0.0,0.0,0.0,0.0,2.0,0.0
1334,essential,0.0,0.0,0.0,0.0,1.0,0.0
1335,essure®,0.0,0.0,0.0,0.0,3.0,0.0
1336,esta,0.0,0.0,0.0,0.0,2.0,0.0
1337,establish,0.0,0.0,0.0,0.0,0.0,4.0
1338,established,1.0,1.0,0.0,1.0,2.0,0.0
1339,estimate’,1.0,1.0,0.0,1.0,0.0,0.0
1340,estrogen,0.0,0.0,0.0,0.0,4.0,0.0
1341,estudiantes,0.0,0.0,0.0,0.0,3.0,0.0
1342,estás,1.0,1.0,0.0,1.0,0.0,0.0
1343,etc,0.0,0.0,0.0,0.0,1.0,0.0
1344,ethical,0.0,0.0,0.0,0.0,1.0,0.0
1345,eur,2.0,2.0,0.0,2.0,0.0,0.0
1346,euro,2.0,2.0,0.0,2.0,0.0,0.0
1347,europe,0.0,0.0,0.0,0.0,0.0,3.0
1348,evacuation,0.0,0.0,0.0,0.0,2.0,0.0
1349,even,1.0,1.0,0.0,1.0,4.0,8.0
1350,event,5.0,5.0,0.0,5.0,44.0,0.0
1351,events,3.0,3.0,0.0,3.0,5.0,4.0
1352,ever,0.0,0.0,0.0,0.0,1.0,11.0
1353,evergreen,1.0,1.0,0.0,1.0,0.0,0.0
1354,every,3.0,2.0,0.0,2.0,24.0,4.0
1355,everyaction,1.0,1.0,0.0,1.0,0.0,0.0
1356,everybody,0.0,0.0,0.0,0.0,1.0,0.0
1357,everyday,0.0,0.0,0.0,0.0,2.0,4.0
1358,everyone,2.0,2.0,0.0,2.0,7.0,7.0
1359,everything,1.0,1.0,0.0,1.0,2.0,6.0
1360,evp,5.0,5.0,0.0,5.0,0.0,0.0
1361,evra,0.0,0.0,0.0,0.0,2.0,0.0
1362,evra®,0.0,0.0,0.0,0.0,70.0,0.0
1363,evt,0.0,0.0,0.0,0.0,44.0,0.0
1364,exactly,0.0,0.0,0.0,0.0,1.0,6.0
1365,exam,0.0,1.0,0.0,1.0,5.0,2.0
1366,examfor,0.0,0.0,0.0,0.0,1.0,0.0
1367,examination,0.0,0.0,0.0,0.0,4.0,1.0
1368,examinationlab,0.0,0.0,0.0,0.0,1.0,0.0
1369,examine,0.0,0.0,0.0,0.0,1.0,0.0
1370,examines,0.0,0.0,0.0,0.0,1.0,0.0
1371,exams,0.0,0.0,0.0,0.0,0.0,7.0
1372,exceeded,0.0,0.0,0.0,0.0,0.0,8.0
1373,exceeding,0.0,0.0,0.0,0.0,0.0,1.0
1374,excellent,0.0,0.0,0.0,0.0,1.0,1.0
1375,except,4.0,4.0,0.0,4.0,2.0,0.0
1376,excepted,1.0,1.0,0.0,1.0,0.0,0.0
1377,excessive,0.0,0.0,0.0,0.0,2.0,1.0
1378,exchanges,1.0,1.0,0.0,1.0,0.0,0.0
