,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
2214,irregular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2215,irritated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2216,irritation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2217,irs,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2218,ismonthlygift,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2219,isn't,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2220,isn’t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2221,isprofane,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2222,issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2223,issued,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2224,issues,0.0,6.0,0.0,1.0,0.0,6.0,0.0,6.0,6.0
2225,it's,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0
2226,itdoesn’t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2227,items,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2228,iterate,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
2229,iteration,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2230,itmay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2231,itself,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2232,it’s,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0
2233,iud,0.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,3.0
2234,iuds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2235,i’m,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0
2236,jacket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,jackson,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2238,jamie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2239,january,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2240,javascript,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0
2241,job,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
2242,jobs,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,9.0
2243,john’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2244,join,0.0,5.0,0.0,1.0,0.0,5.0,0.0,4.0,2.0
2245,joined,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2246,joining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2247,journeycolumbus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2248,jquery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2249,jslanguage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2250,json,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2251,judge,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2252,judgment,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2253,judgmental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2254,judicial,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2255,june,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0
2256,juneteenth,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2257,just,0.0,8.0,0.0,230.0,0.0,8.0,1.0,2.0,10.0
2258,justice,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2259,justiceour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2260,juvenile,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2261,kaku,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
2262,kansans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2263,keep,0.0,5.0,1.0,60.0,0.0,5.0,1.0,2.0,10.0
2264,keeping,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
2265,keeps,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
2266,kentucky,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,7.0
2267,kentuckylexington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2268,kept,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
2269,key,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0
2270,keypress,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2271,keys,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0
2272,kind,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2273,kindness,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2274,king,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2275,knives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2276,know,0.0,12.0,6.0,9.0,0.0,12.0,2.0,13.0,19.0
2277,knowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2278,knowledge,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
2279,knowledgeable,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2280,known,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0
2281,knows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2282,lab,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2283,label,0.0,102.0,14.0,1.0,0.0,102.0,12.0,1.0,102.0
2284,labels,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
2285,labor,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2286,laboratory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2287,lack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2288,lacking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2289,lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2290,laminaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2291,landed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2292,landing,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2293,landmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2294,language,0.0,7.0,2.0,0.0,0.0,7.0,1.0,0.0,5.0
2295,languages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2296,laparoscope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2297,lapel,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2298,large,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
2299,larger,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2300,largest,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
2301,las,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
2302,last,0.0,7.0,10.0,13.0,0.0,7.0,5.0,8.0,18.0
2303,lasting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2304,lastnameerror,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2305,lastnamefield,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2306,lasts,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2307,late,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2308,later,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
2309,latest,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0
2310,latex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2311,latina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2312,latinos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2313,launching,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2314,law,0.0,1.0,6.0,9.0,0.0,1.0,4.0,3.0,2.0
2315,lawapplyassociate,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2316,lawfulness,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2317,lawhybridapplyparalegal,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2318,lawhybridapplysenior,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2319,laws,0.0,3.0,0.0,0.0,0.0,3.0,0.0,10.0,5.0
2320,lawsuit,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0
2321,lawsuits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2322,lawyering,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2323,lead,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2324,leader,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2325,leadership,0.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,3.0
2326,leading,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
2327,leads,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
2328,league,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2329,leaguebetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2330,learn,0.0,22.0,2.0,6.0,0.0,22.0,1.0,8.0,15.0
2331,learning,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2332,least,0.0,2.0,9.0,5.0,0.0,2.0,4.0,8.0,2.0
2333,leave,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0
2334,leaves,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2335,leaving,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0
2336,lector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2337,led,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2338,lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2339,left,0.0,9.0,0.0,2.0,0.0,9.0,0.0,4.0,9.0
2340,legacy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2341,legal,0.0,9.0,0.0,65.0,0.0,9.0,0.0,15.0,7.0
2342,legalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2343,legally,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2344,legislative,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2345,legislators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2346,legislature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2347,legislatures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2348,len,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2349,length,0.0,1.0,1.0,2.0,0.0,1.0,0.0,9.0,1.0
2350,less,0.0,1.0,0.0,2.0,0.0,1.0,0.0,17.0,1.0
2351,lessens,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2352,let,0.0,26.0,0.0,1.0,0.0,26.0,0.0,6.0,24.0
2353,letter,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2354,letters,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2355,let’s,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2356,level,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2357,levels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2358,levonorgesterol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2359,ley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2360,liable,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2361,liberation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2362,license,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0
2363,licensed,0.0,1.0,0.0,29.0,0.0,1.0,0.0,4.0,0.0
2364,lidocaine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2365,life,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0
2366,lifecare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2367,lifeline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2368,lifetime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2369,lift,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2370,lifted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2371,lifting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2372,ligation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2373,light,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2374,lightbox,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0
2375,lighter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2376,like,0.0,4.0,5.0,62.0,0.0,4.0,2.0,17.0,8.0
2377,likely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
2378,limit,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2379,limitations,0.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0,0.0
2380,limited,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
2381,limiting,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2382,line,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2383,linear,0.0,5.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0
2384,lines,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2385,lineterre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2386,lining,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2387,link,0.0,8.0,1.0,3.0,0.0,8.0,1.0,0.0,10.0
2388,linked,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2389,linking,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2390,links,0.0,0.0,32.0,0.0,0.0,0.0,28.0,8.0,0.0
2391,liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2392,liquids,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2393,list,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
2394,listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2395,listen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2396,listener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2397,listeners,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2398,listening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2399,listens,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2400,listings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2401,lists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2402,litigation,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2403,little,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
2404,live,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0
2405,lived,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2406,liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2407,lives,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
2408,living,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2409,llcif,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2410,lmp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2411,load,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0
2412,loading,0.0,23.0,0.0,1.0,0.0,23.0,0.0,0.0,23.0
2413,loads,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2414,local,0.0,8.0,0.0,5.0,0.0,8.0,0.0,9.0,13.0
2415,locale,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2416,locally,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
2417,located,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0
2418,locating,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2419,location,0.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0
2420,locationanesthesiaiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2421,locations,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2422,locationwhat,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
2423,lodash,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2424,log,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0
2425,logic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2426,login,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2427,logistical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2428,logo,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2429,long,0.0,5.0,7.0,3.0,0.0,5.0,4.0,14.0,5.0
2430,longer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2431,look,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0
2432,looking,0.0,1.0,0.0,57.0,0.0,1.0,0.0,1.0,1.0
2433,looks,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
2434,los,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0
2435,lose,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2436,loses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2437,loss,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
2438,lossbreast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2439,losschange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2440,lossincreased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2441,lost,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2442,lot,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2443,lots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2444,lou,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2445,loud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2446,louis,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0
2447,love,0.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0
2448,loved,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2449,lovers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2450,loving,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2451,low,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
2452,lower,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0
2453,lowercase,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
2454,loyal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2455,lubricant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2456,lubricantsthey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2457,lumps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2458,lured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2459,luther,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2460,machines,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2461,made,0.0,2.0,6.0,7.0,0.0,2.0,6.0,10.0,2.0
2462,magazine,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2463,mail,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
2464,mailchecks,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2465,mailed,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2466,mailinfo,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2467,mailtoggle,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2468,main,0.0,53.0,0.0,0.0,0.0,65.0,0.0,5.0,53.0
2469,maintain,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2470,maintaining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2471,major,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
2472,majority,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2473,make,0.0,17.0,11.0,76.0,0.0,15.0,9.0,20.0,18.0
2474,makes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2475,making,0.0,1.0,2.0,4.0,0.0,1.0,2.0,10.0,3.0
2476,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2477,malpractice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2478,man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2479,manage,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
2480,management,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2481,managementnyc,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2482,mandatory,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2483,mansfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2484,many,0.0,5.0,0.0,121.0,0.0,5.0,0.0,20.0,5.0
2485,man’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2486,map,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2487,mapped,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2488,mappedfalse,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2489,mappedga,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2490,mappedms,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2491,mappedq,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2492,mappedtext,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2493,mappedtrue,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2494,maps,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
2495,mar,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2496,march,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2497,margin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2498,marginalized,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2499,marijuana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500,mark,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2501,market,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2502,marketing,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2503,marketingnew,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2504,marketplace,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2505,marketsource,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
2506,martin,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2507,mas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2508,massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2509,master,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2510,mastercard,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
2511,masturbation,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2512,match,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
2513,material,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2514,materials,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2515,maternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2516,mathematical,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
2517,matter,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,8.0
2518,maturation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2519,mau,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2520,may,0.0,10.0,32.0,115.0,0.0,10.0,8.0,62.0,23.0
2521,mayoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2522,meal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2523,mean,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2524,meaningful,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2525,means,0.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0
2526,meant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2527,measure,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2528,measured,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2529,measures,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
2530,measuresfor,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2531,med,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0
2532,medabortion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2533,medappointments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2534,medbirth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2535,medcomparing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2536,medcondoms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2537,medcontact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2538,medcredentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2539,medcrisis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
