,token,Total0,Total1,Total2
1533,department,0.0,0.0,72.0
1534,department's,0.0,0.0,1.0
1535,departments,0.0,0.0,7.0
1536,depasquale,0.0,0.0,4.0
1537,depend,0.0,0.0,1.0
1538,dependent,0.0,0.0,1.0
1539,depending,1.0,0.0,9.0
1540,depends,0.0,0.0,4.0
1541,depressed,0.0,0.0,1.0
1542,depression,0.0,0.0,8.0
1543,depth,0.0,0.0,1.0
1544,dermatitis,0.0,0.0,3.0
1545,dermatology,0.0,0.0,2.0
1546,dermoid,0.0,0.0,1.0
1547,descend,0.0,0.0,1.0
1548,descent,0.0,0.0,1.0
1549,describe,0.0,0.0,3.0
1550,described,0.0,0.0,8.0
1551,describes,0.0,0.0,4.0
1552,description,4.0,0.0,0.0
1553,deseamos,1.0,0.0,0.0
1554,deselect,0.0,0.0,1.0
1555,deserve,1.0,0.0,0.0
1556,deserves,1.0,0.0,0.0
1557,desig,0.0,0.0,720.0
1558,design,0.0,0.0,1.0
1559,designated,0.0,0.0,6.0
1560,designed,0.0,0.0,12.0
1561,designee,0.0,0.0,1.0
1562,designing,0.0,0.0,2.0
1563,desire,0.0,0.0,4.0
1564,desired,0.0,0.0,1.0
1565,desk,0.0,0.0,4.0
1566,despite,0.0,0.0,1.0
1567,destructive,0.0,0.0,1.0
1568,detach,0.0,0.0,1.0
1569,detail,0.0,0.0,3.0
1570,detailed,0.0,0.0,6.0
1571,details,3.0,0.0,16.0
1572,detect,0.0,0.0,4.0
1573,detecting,0.0,0.0,1.0
1574,detection,0.0,0.0,7.0
1575,deteriorate,0.0,0.0,2.0
1576,determinants,0.0,0.0,1.0
1577,determine,0.0,0.0,8.0
1578,determined,0.0,0.0,2.0
1579,determines,0.0,0.0,1.0
1580,determining,0.0,0.0,1.0
1581,detroit,0.0,0.0,2.0
1582,devastating,0.0,0.0,1.0
1583,develop,0.0,0.0,25.0
1584,developed,0.0,0.0,4.0
1585,developing,0.0,0.0,10.0
1586,development,15.0,0.0,14.0
1587,developmental,0.0,0.0,8.0
1588,developments,0.0,0.0,2.0
1589,device,1.0,0.0,3.0
1590,devices,0.0,0.0,4.0
1591,dexa,0.0,0.0,4.0
1592,dhananjay,0.0,0.0,1.0
1593,diabetes,0.0,0.0,42.0
1594,diabetic,0.0,0.0,1.0
1595,diabolical,0.0,0.0,1.0
1596,diafragma,2.0,0.0,0.0
1597,diagnose,0.0,0.0,2.0
1598,diagnosed,0.0,0.0,14.0
1599,diagnoses,0.0,0.0,5.0
1600,diagnosing,0.0,0.0,4.0
1601,diagnosis,0.0,0.0,16.0
1602,diagnostic,0.0,0.0,95.0
1603,dial,1.0,0.0,0.0
1604,dialing,0.0,0.0,1.0
1605,diane,0.0,0.0,7.0
1606,diarrhea,0.0,0.0,2.0
1607,diarrheal,0.0,0.0,1.0
1608,diastasis,0.0,0.0,2.0
1609,diaz,0.0,0.0,2.0
1610,dibble,0.0,0.0,2.0
1611,diclofenac,0.0,0.0,1.0
1612,dicta,0.0,0.0,3.0
1613,did,3.0,0.0,4.0
1614,die,0.0,0.0,2.0
1615,died,0.0,0.0,1.0
1616,diem,0.0,0.0,1.0
1617,diet,0.0,0.0,9.0
1618,dietary,0.0,0.0,1.0
1619,dietitians,0.0,0.0,2.0
1620,diets,0.0,0.0,1.0
1621,diferentes,1.0,0.0,0.0
1622,difference,0.0,0.0,8.0
1623,different,3.0,0.0,23.0
1624,difficile,0.0,0.0,1.0
1625,difficult,1.0,0.0,9.0
1626,difficulty,0.0,0.0,7.0
1627,digestive,0.0,0.0,73.0
1628,digging,0.0,0.0,1.0
1629,digital,9.0,0.0,4.0
1630,dignity,0.0,0.0,1.0
1631,dilation,0.0,0.0,1.0
1632,dilemma,0.0,0.0,1.0
1633,dinah,0.0,0.0,1.0
1634,dine,0.0,0.0,2.0
1635,dining,0.0,0.0,4.0
1636,dinner,0.0,0.0,5.0
1637,dinoble,0.0,0.0,6.0
1638,direct,5.0,0.0,3.0
1639,directed,4.0,0.0,5.0
1640,direction,0.0,0.0,3.0
1641,directions,1.0,0.0,7.0
1642,directly,3.0,0.0,12.0
1643,director,0.0,0.0,15.0
1644,directorrebecca,0.0,0.0,1.0
1645,directors,0.0,0.0,1.0
1646,directorspaulding,0.0,0.0,1.0
1647,directory,0.0,0.0,2.0
1648,disabilities,0.0,0.0,3.0
1649,disability,0.0,0.0,3.0
1650,disable,6.0,0.0,0.0
1651,disabled,1.0,0.0,1.0
1652,disabling,1.0,0.0,3.0
1653,disagree,0.0,0.0,1.0
1654,disappear,0.0,0.0,1.0
1655,discharge,0.0,0.0,8.0
1656,disciplines,0.0,0.0,2.0
1657,disclaimer,0.0,0.0,1.0
1658,disclose,0.0,0.0,36.0
1659,disclosed,0.0,0.0,6.0
1660,disclosing,0.0,0.0,3.0
1661,disclosure,0.0,0.0,10.0
1662,disclosures,0.0,0.0,15.0
1663,discoloration,0.0,0.0,1.0
1664,discomfort,0.0,0.0,8.0
1665,discount,0.0,0.0,1.0
1666,discouraged,0.0,0.0,2.0
1667,discovered,0.0,0.0,1.0
1668,discoveries,0.0,0.0,2.0
1669,discretion,0.0,0.0,2.0
1670,discriminated,0.0,0.0,1.0
1671,discuss,1.0,0.0,16.0
1672,discussing,0.0,0.0,1.0
1673,discussion,0.0,0.0,2.0
1674,discussions,0.0,0.0,2.0
1675,disease,0.0,0.0,49.0
1676,diseases,0.0,0.0,77.0
1677,disilvestro,0.0,0.0,1.0
1678,disinfect,0.0,0.0,2.0
1679,disinfecting,0.0,0.0,6.0
1680,dislodged,0.0,0.0,1.0
1681,disorder,0.0,0.0,9.0
1682,disorders,0.0,0.0,33.0
1683,disparities,0.0,0.0,1.0
1684,dispense,0.0,0.0,2.0
1685,display,9.0,0.0,0.0
1686,disposal,0.0,0.0,2.0
1687,disposing,0.0,0.0,2.0
1688,dissatisfaction,0.0,0.0,1.0
1689,dissemination,0.0,0.0,1.0
1690,distance,0.0,0.0,2.0
1691,distancing,0.0,0.0,4.0
1692,distraction,0.0,0.0,2.0
1693,div,6.0,0.0,0.0
1694,diverse,0.0,0.0,1.0
1695,diversion,0.0,0.0,2.0
1696,diving,1.0,0.0,0.0
1697,division,0.0,0.0,86.0
1698,divisions,0.0,0.0,1.0
1699,django,4.0,0.0,0.0
1700,dna,0.0,0.0,1.0
1701,dnp,0.0,0.0,1.0
1702,dobson,0.0,0.0,2.0
1703,docasap,1.0,0.0,0.0
1704,docname,0.0,0.0,4.0
1705,doctor,0.0,0.0,40.0
1706,doctor's,0.0,0.0,3.0
1707,doctorate,0.0,0.0,2.0
1708,doctors,0.0,0.0,4.0
1709,doctor’s,0.0,0.0,4.0
1710,document,3.0,0.0,2.0
1711,documentation,0.0,0.0,2.0
1712,documents,0.0,0.0,1.0
1713,docusate,0.0,0.0,1.0
1714,doeast,0.0,0.0,1.0
1715,doelizabeth,0.0,0.0,1.0
1716,does,17.0,0.0,26.0
1717,doesn't,1.0,0.0,2.0
1718,doesn’t,0.0,0.0,1.0
1719,dog,0.0,0.0,4.0
1720,dogs,0.0,0.0,1.0
1721,doherty,0.0,0.0,6.0
1722,doing,0.0,0.0,8.0
1723,dollar,2.0,0.0,0.0
1724,dolorem,0.0,0.0,3.0
1725,doloremque,0.0,0.0,12.0
1726,domain,0.0,0.0,1.0
1727,domestic,0.0,0.0,5.0
1728,domingo,0.0,0.0,4.0
1729,don't,8.0,0.0,5.0
1730,donahue,0.0,0.0,6.0
1731,donat,0.0,0.0,2.0
1732,donate,24.0,0.0,84.0
1733,donation,0.0,0.0,1.0
1734,donations,2.0,0.0,1.0
1735,done,0.0,0.0,17.0
1736,donna,0.0,0.0,7.0
1737,donor,16.0,0.0,2.0
1738,don’t,1.0,0.0,7.0
1739,door,0.0,0.0,1.0
1740,doors,0.0,0.0,1.0
1741,doris,0.0,0.0,1.0
1742,dosage,0.0,0.0,1.0
1743,dose,0.0,0.0,5.0
1744,dosi,0.0,0.0,2.0
1745,dotted,1.0,0.0,0.0
1746,douche,0.0,0.0,1.0
1747,douglas,0.0,0.0,8.0
1748,down,8.0,0.0,6.0
1749,download,1.0,0.0,3.0
1750,downloaded,1.0,0.0,0.0
1751,downloading,0.0,0.0,1.0
1752,downstate,0.0,0.0,1.0
1753,doximity,0.0,0.0,3.0
1754,dozens,0.0,0.0,1.0
1755,dpt,0.0,0.0,6.0
1756,dptspaulding,0.0,0.0,1.0
1757,draiby,0.0,0.0,2.0
1758,drainage,0.0,0.0,1.0
1759,draining,0.0,0.0,1.0
1760,drastic,1.0,0.0,0.0
1761,drastically,0.0,0.0,1.0
1762,draw,0.0,0.0,1.0
1763,drawbacks,0.0,0.0,1.0
1764,drew,0.0,0.0,2.0
1765,drink,0.0,0.0,18.0
1766,drinking,0.0,0.0,4.0
1767,drive,0.0,0.0,5.0
1768,drives,0.0,0.0,1.0
1769,driving,1.0,0.0,1.0
1770,drop,4.0,0.0,0.0
1771,dropdown,4.0,0.0,0.0
1772,droplets,0.0,0.0,10.0
1773,dropping,0.0,0.0,1.0
1774,drug,2.0,0.0,10.0
1775,drugs,0.0,0.0,3.0
1776,dry,0.0,0.0,1.0
1777,dua,1.0,0.0,0.0
1778,dual,0.0,0.0,2.0
1779,duane,0.0,0.0,4.0
1780,ductal,0.0,0.0,1.0
1781,dudley,0.0,0.0,381.0
1782,due,4.0,0.0,22.0
1783,dulski,0.0,0.0,2.0
1784,duodenum,0.0,0.0,1.0
1785,durfey,0.0,0.0,2.0
1786,during,3.0,0.0,61.0
1787,duties,0.0,0.0,6.0
1788,dvt,0.0,0.0,1.0
1789,dwight,0.0,0.0,2.0
1790,dying,0.0,0.0,2.0
1791,dynamic,0.0,0.0,1.0
1792,dysfunction,4.0,0.0,16.0
1793,dyskinesia,0.0,0.0,2.0
1794,dysmenorrhea,0.0,0.0,1.0
1795,dyspareunia,0.0,0.0,1.0
1796,dysphoric,0.0,0.0,2.0
1797,dysplasia,0.0,0.0,1.0
1798,ea's,2.0,0.0,0.0
1799,each,4.0,0.0,45.0
1800,eaque,0.0,0.0,3.0
1801,ear,0.0,0.0,4.0
1802,earasi,0.0,0.0,2.0
1803,earlier,0.0,0.0,4.0
1804,earliest,0.0,0.0,1.0
1805,early,0.0,0.0,21.0
1806,earmolds,0.0,0.0,2.0
1807,earn,0.0,0.0,1.0
1808,earned,0.0,0.0,12.0
1809,earplugs,0.0,0.0,1.0
1810,earrings,1.0,0.0,0.0
1811,ears,0.0,0.0,1.0
1812,ease,15.0,0.0,1.0
1813,easier,0.0,0.0,2.0
1814,easily,1.0,0.0,6.0
1815,east,0.0,0.0,207.0
1816,eastman,0.0,0.0,2.0
1817,easy,0.0,0.0,6.0
1818,eat,0.0,0.0,16.0
1819,eating,0.0,0.0,8.0
1820,eatoaffiliatemap,1.0,0.0,0.0
1821,eaton,0.0,0.0,2.0
1822,ebott,0.0,0.0,2.0
1823,ecard,3.0,0.0,0.0
1824,ecardmessage,1.0,0.0,0.0
1825,ecards,1.0,0.0,0.0
1826,ecardsection,1.0,0.0,0.0
1827,ecardupdate,1.0,0.0,0.0
1828,ecardvalidation,1.0,0.0,0.0
1829,echocardiogram,0.0,0.0,1.0
1830,echoes,2.0,0.0,0.0
1831,ectopic,0.0,0.0,1.0
1832,eddy,0.0,0.0,41.0
1833,edgar,0.0,0.0,2.0
1834,edge,0.0,0.0,1.0
1835,edit,1.0,0.0,0.0
1836,editor,1.0,0.0,0.0
1837,edmonson,0.0,0.0,2.0
1838,edoxaban,0.0,0.0,1.0
1839,educate,1.0,0.0,0.0
1840,education,4.0,0.0,42.0
1841,educational,0.0,0.0,7.0
1842,educator,0.0,0.0,10.0
1843,educators,4.0,0.0,0.0
1844,edward,0.0,0.0,3.0
1845,effect,0.0,0.0,1.0
1846,effective,5.0,0.0,6.0
1847,effectively,0.0,0.0,1.0
1848,effectiveness,2.0,0.0,0.0
1849,effects,0.0,0.0,4.0
1850,efficacy,0.0,0.0,1.0
1851,efficient,0.0,0.0,1.0
1852,effort,1.0,0.0,2.0
1853,efforts,0.0,0.0,4.0
1854,eger,0.0,0.0,3.0
1855,egg,0.0,0.0,2.0
1856,eggs,0.0,0.0,1.0
1857,eight,0.0,0.0,1.0
1858,eilean,0.0,0.0,2.0
1859,eileen,0.0,0.0,2.0
1860,ein,2.0,0.0,0.0
1861,either,0.0,0.0,4.0
1862,ejaculating,2.0,0.0,0.0
1863,elasticity,0.0,0.0,1.0
1864,elderly,0.0,0.0,2.0
1865,elected,2.0,0.0,0.0
1866,elections,4.0,0.0,0.0
1867,electrocardiogram,0.0,0.0,1.0
1868,electronic,0.0,0.0,5.0
1869,electronically,0.0,0.0,2.0
1870,elegant,0.0,0.0,2.0
1871,elegir,1.0,0.0,0.0
1872,element,1.0,0.0,2.0
1873,elements,1.0,0.0,2.0
1874,elevator,0.0,0.0,3.0
1875,elevators,0.0,0.0,2.0
1876,eleventh,0.0,0.0,1.0
1877,elias,0.0,0.0,2.0
1878,eligibility,0.0,0.0,3.0
1879,eligible,0.0,0.0,6.0
1880,eliminate,0.0,0.0,4.0
1881,eliminated,1.0,0.0,1.0
1882,elinore,0.0,0.0,2.0
1883,elisabeth,0.0,0.0,2.0
1884,elizabeth,0.0,0.0,30.0
1885,elrayess,0.0,0.0,2.0
1886,else,74.0,0.0,11.0
1887,email,27.0,0.0,7.0
1888,emailerrormsg,1.0,0.0,0.0
1889,emailfield,1.0,0.0,0.0
1890,emailinfo,2.0,0.0,0.0
1891,emailreq,1.0,0.0,0.0
1892,emails,1.0,0.0,1.0
1893,emailtoggle,1.0,0.0,0.0
1894,email—but,0.0,0.0,1.0
1895,embarrassed,0.0,0.0,1.0
1896,embed,1.0,0.0,0.0
1897,embedded,0.0,0.0,1.0
1898,embody,0.0,0.0,1.0
1899,embrace,0.0,0.0,1.0
1900,embryo,0.0,0.0,1.0
1901,emerged,0.0,0.0,2.0
1902,emergencia,2.0,0.0,0.0
1903,emergency,5.0,0.0,129.0
1904,emergent,0.0,0.0,3.0
1905,emerging,0.0,0.0,2.0
1906,emilissa,0.0,0.0,2.0
1907,emily,0.0,0.0,14.0
1908,emissions,0.0,0.0,2.0
1909,emits,0.0,0.0,2.0
1910,emma,0.0,0.0,4.0
1911,emotional,0.0,0.0,13.0
1912,emotions,0.0,0.0,1.0
1913,employed,0.0,0.0,2.0
1914,employees,0.0,0.0,9.0
1915,employer,0.0,0.0,1.0
1916,employment,0.0,0.0,2.0
1917,employs,0.0,0.0,1.0
1918,empower,0.0,0.0,1.0
1919,empowered,0.0,0.0,1.0
1920,empowers,0.0,0.0,1.0
1921,empties,0.0,0.0,2.0
1922,empty,7.0,0.0,3.0
1923,emptying,0.0,0.0,2.0
1924,enable,3.0,0.0,1.0
1925,enabled,2.0,0.0,0.0
1926,enables,0.0,0.0,1.0
1927,enclosed,0.0,0.0,1.0
1928,encodedtweet,2.0,0.0,0.0
1929,encontrar,1.0,0.0,0.0
1930,encounter,0.0,0.0,1.0
1931,encourage,0.0,0.0,3.0
1932,encouraged,0.0,0.0,2.0
1933,encourages,0.0,0.0,3.0
1934,encouraging,0.0,0.0,1.0
1935,encrypting,0.0,0.0,1.0
1936,end,6.0,0.0,9.0
1937,ended,0.0,0.0,1.0
1938,ending,0.0,0.0,1.0
1939,endocrinologist,0.0,0.0,1.0
1940,endocrinology,0.0,0.0,23.0
1941,endometrial,0.0,0.0,2.0
1942,endometrioma,0.0,0.0,2.0
1943,endometriosis,0.0,0.0,5.0
1944,endometrium,0.0,0.0,2.0
1945,endorse,1.0,0.0,1.0
1946,endorses,0.0,0.0,1.0
1947,endoscopic,0.0,0.0,1.0
1948,endoscopy,0.0,0.0,7.0
1949,ene,0.0,0.0,2.0
1950,enema,0.0,0.0,1.0
1951,enemas,0.0,0.0,1.0
1952,energy,0.0,0.0,1.0
1953,enforce,0.0,0.0,1.0
1954,enforcement,0.0,0.0,2.0
1955,engage,0.0,0.0,1.0
1956,engagement,7.0,0.0,0.0
1957,engages,0.0,0.0,1.0
1958,england,7.0,0.0,1049.0
1959,england's,0.0,0.0,3.0
1960,englandbutler,0.0,0.0,12.0
1961,englandkent,0.0,0.0,1.0
1962,englandwomen,0.0,0.0,1.0
1963,england’s,0.0,0.0,4.0
1964,english,0.0,0.0,2.0
1965,englishfamily,0.0,0.0,1.0
1966,engorged,0.0,0.0,2.0
1967,engorgement,0.0,0.0,1.0
1968,enhance,0.0,0.0,3.0
1969,enhanced,0.0,0.0,11.0
1970,enim,0.0,0.0,3.0
1971,enjoy,0.0,0.0,4.0
1972,enjoyment,0.0,0.0,2.0
1973,enough,1.0,0.0,3.0
1974,enoxaparin,0.0,0.0,1.0
1975,enriches,0.0,0.0,1.0
1976,enroll,1.0,0.0,0.0
1977,enrolling,0.0,0.0,1.0
1978,enrollment,2.0,0.0,0.0
1979,ensure,2.0,0.0,16.0
1980,ensuring,0.0,0.0,2.0
1981,ent,0.0,0.0,1.0
1982,entails,0.0,0.0,1.0
1983,enter,12.0,0.0,4.0
1984,entered,0.0,0.0,2.0
1985,entering,0.0,0.0,1.0
1986,enterography,0.0,0.0,1.0
1987,enteroscopy,0.0,0.0,1.0
1988,entire,0.0,0.0,3.0
1989,entirely,0.0,0.0,3.0
1990,entirety,0.0,0.0,2.0
1991,entities,0.0,0.0,2.0
1992,entitled,0.0,0.0,1.0
1993,entrance,2.0,0.0,4.0
1994,entry,0.0,0.0,2.0
1995,environment,0.0,0.0,8.0
1996,environmental,0.0,0.0,1.0
1997,epidural,0.0,0.0,2.0
1998,epsilon,0.0,0.0,1.0
1999,equal,0.0,0.0,3.0
2000,equine,0.0,0.0,1.0
2001,equipment,0.0,0.0,5.0
2002,equipped,0.0,0.0,2.0
2003,equitable,0.0,0.0,1.0
2004,equity,3.0,0.0,3.0
2005,equivalent,0.0,0.0,1.0
2006,erectile,0.0,0.0,1.0
2007,eric,0.0,0.0,4.0
2008,erica,0.0,0.0,10.0
2009,erik,0.0,0.0,6.0
2010,erika,0.0,0.0,2.0
2011,erin,0.0,0.0,6.0
2012,errands,0.0,0.0,2.0
2013,error,27.0,0.0,9.0
2014,error',1.0,0.0,0.0
2015,errorcheck,4.0,0.0,0.0
2016,errorrefresh,0.0,0.0,1.0
2017,errors,0.0,0.0,1.0
2018,escorting,0.0,0.0,1.0
2019,esophageal,0.0,0.0,1.0
2020,esophagus,0.0,0.0,1.0
2021,español,9.0,0.0,0.0
2022,especially,0.0,0.0,4.0
2023,esposito,0.0,0.0,2.0
2024,essential,0.0,0.0,12.0
2025,established,0.0,0.0,6.0
2026,establishing,0.0,0.0,1.0
2027,estate,0.0,0.0,1.0
2028,estimate,0.0,0.0,3.0
2029,estimated,0.0,0.0,5.0
2030,estrogen,0.0,0.0,11.0
2031,estrogens,0.0,0.0,1.0
2032,estás,1.0,0.0,0.0
2033,ethical,0.0,0.0,3.0
2034,ethicists,0.0,0.0,1.0
2035,ethics,0.0,0.0,1.0
2036,ethnicity,0.0,0.0,2.0
2037,eunice,0.0,0.0,2.0
2038,eur,2.0,0.0,0.0
2039,eurich,0.0,0.0,2.0
2040,euro,2.0,0.0,0.0
2041,evaluate,0.0,0.0,7.0
2042,evaluation,0.0,0.0,7.0
2043,evaluations,0.0,0.0,1.0
2044,even,1.0,0.0,34.0
2045,evening,0.0,0.0,4.0
2046,event,5.0,0.0,10.0
2047,events,3.0,0.0,2.0
2048,eventual,0.0,0.0,1.0
2049,eventually,0.0,0.0,1.0
2050,ever,0.0,0.0,2.0
2051,evergreen,1.0,0.0,0.0
2052,every,3.0,0.0,30.0
2053,everyaction,1.0,0.0,0.0
2054,everyday,0.0,0.0,5.0
2055,everyone,3.0,0.0,1.0
2056,everyone’s,0.0,0.0,4.0
2057,everything,2.0,0.0,3.0
2058,everywhere,0.0,0.0,2.0
2059,evolution,0.0,0.0,1.0
2060,evolve,0.0,0.0,1.0
2061,evolved,0.0,0.0,1.0
2062,evp,5.0,0.0,0.0
2063,ewc,0.0,0.0,1.0
2064,exacerbate,0.0,0.0,1.0
2065,exacerbates,0.0,0.0,1.0
2066,exam,0.0,0.0,5.0
2067,examination,0.0,0.0,3.0
2068,examinations,0.0,0.0,2.0
2069,examine,0.0,0.0,1.0
2070,examined,0.0,0.0,2.0
2071,examiner,0.0,0.0,1.0
2072,examines,0.0,0.0,1.0
2073,examining,0.0,0.0,1.0
2074,example,0.0,0.0,2.0
2075,exams,0.0,0.0,4.0
2076,exceed,0.0,0.0,1.0
2077,excellence,0.0,0.0,16.0
2078,excellent,0.0,0.0,2.0
2079,except,4.0,0.0,4.0
2080,excepted,1.0,0.0,0.0
2081,exception,0.0,0.0,1.0
2082,exceptional,0.0,0.0,4.0
2083,exceptionally,0.0,0.0,1.0
2084,exceptions,0.0,0.0,2.0
2085,excess,0.0,0.0,1.0
2086,exchange,0.0,0.0,3.0
2087,exchanges,1.0,0.0,1.0
2088,excluded,2.0,0.0,0.0
2089,exclusion,0.0,0.0,2.0
2090,exclusive,2.0,0.0,3.0
2091,exclusively,0.0,0.0,1.0
2092,executable,0.0,0.0,1.0
2093,execute,0.0,0.0,50.0
2094,executive,0.0,0.0,3.0
2095,exemplary,0.0,0.0,1.0
2096,exercise,0.0,0.0,16.0
2097,exercises,0.0,0.0,5.0
2098,exercising,0.0,0.0,3.0
2099,exhales,0.0,0.0,2.0
2100,exist,0.0,0.0,1.0
2101,existing,2.0,0.0,3.0
2102,exists,4.0,0.0,0.0
2103,exit,1.0,0.0,1.0
2104,expand,0.0,0.0,1.0
2105,expanded,0.0,0.0,1.0
2106,expansion,1.0,0.0,1.0
2107,expect,0.0,0.0,6.0
2108,expectancy,0.0,0.0,1.0
2109,expectant,0.0,0.0,3.0
2110,expectations,0.0,0.0,2.0
2111,expected,1.0,0.0,0.0
2112,expecting,0.0,0.0,1.0
2113,experience,2.0,0.0,30.0
2114,experienced,0.0,0.0,6.0
2115,experiences,0.0,0.0,1.0
2116,experiencing,0.0,0.0,2.0
2117,expert,1.0,0.0,4.0
2118,expertise,0.0,0.0,11.0
2119,experts,5.0,0.0,8.0
2120,expiresess,1.0,0.0,0.0
2121,explain,0.0,0.0,1.0
2122,explanation,0.0,0.0,1.0
2123,explicitly,1.0,0.0,0.0
2124,explore,0.0,0.0,10.0
2125,explosion,1.0,0.0,0.0
2126,exposed,0.0,0.0,5.0
2127,exposing,0.0,0.0,1.0
2128,exposure,0.0,0.0,4.0
2129,express,0.0,0.0,2.0
2130,ext,0.0,0.0,3.0
2131,extend,0.0,0.0,2.0
2132,extended,0.0,0.0,1.0
2133,extension,0.0,0.0,2.0
2134,extensive,0.0,0.0,2.0
2135,extensively,0.0,0.0,1.0
2136,extent,8.0,0.0,3.0
2137,external,0.0,0.0,2.0
2138,extra,0.0,0.0,1.0
2139,extreme,0.0,0.0,2.0
2140,extremely,0.0,0.0,2.0
2141,extremity,0.0,0.0,8.0
2142,eye,0.0,0.0,5.0
2143,facc,0.0,0.0,1.0
2144,face,0.0,0.0,19.0
2145,facebook,4.0,0.0,0.0
2146,facebookenglish,1.0,0.0,0.0
2147,facebookyou,1.0,0.0,0.0
2148,faced,0.0,0.0,2.0
2149,facilitate,0.0,0.0,3.0
2150,facilitating,0.0,0.0,2.0
2151,facilities,0.0,0.0,12.0
2152,facility,0.0,0.0,22.0
2153,facing,0.0,0.0,1.0
2154,facog,0.0,0.0,57.0
2155,facogbenjamin,0.0,0.0,1.0
2156,facp,0.0,0.0,1.0
2157,factor,0.0,0.0,3.0
2158,factors,0.0,0.0,9.0
2159,facts,4.0,0.0,1.0
2160,faculty,0.0,0.0,6.0
2161,fadein,4.0,0.0,0.0
2162,fadeout,4.0,0.0,0.0
2163,fadya,0.0,0.0,2.0
2164,failed,1.0,0.0,0.0
2165,failure,0.0,0.0,2.0
2166,fair,1.0,0.0,1.0
2167,fairicy,0.0,0.0,2.0
2168,fall,0.0,0.0,30.0
2169,fallon,0.0,0.0,6.0
2170,fallopian,0.0,0.0,8.0
2171,falls,0.0,0.0,1.0
2172,false,1.0,0.0,50.0
2173,familial,0.0,0.0,1.0
2174,familiar,0.0,0.0,1.0
2175,families,0.0,0.0,79.0
2176,family,0.0,0.0,112.0
2177,family’s,0.0,0.0,4.0
2178,fap,0.0,0.0,1.0
2179,faq,2.0,0.0,3.0
2180,faqs,0.0,0.0,11.0
2181,far,0.0,0.0,2.0
2182,fashion,0.0,0.0,1.0
2183,fast,1.0,0.0,1.0
2184,fat,0.0,0.0,6.0
2185,father,0.0,0.0,1.0
2186,fatigue,0.0,0.0,3.0
2187,fats,0.0,0.0,3.0
2188,fatty,0.0,0.0,2.0
2189,faulty,0.0,0.0,1.0
2190,faust,0.0,0.0,2.0
2191,fax,0.0,0.0,1.0
2192,faxed,0.0,0.0,1.0
2193,fayek,0.0,0.0,2.0
2194,fcap,0.0,0.0,1.0
2195,fccp,0.0,0.0,4.0
2196,fear,0.0,0.0,1.0
2197,feature's,0.0,0.0,3.0
2198,featured,1.0,0.0,17.0
2199,features,0.0,0.0,2.0
2200,featuresnfl,1.0,0.0,0.0
2201,featuring,2.0,0.0,0.0
2202,february,0.0,0.0,1.0
2203,fecal,0.0,0.0,3.0
2204,feces,0.0,0.0,2.0
2205,federal,9.0,0.0,11.0
2206,federation,12.0,0.0,0.0
2207,fee,2.0,0.0,9.0
2208,feed,0.0,0.0,1.0
2209,feedback,0.0,0.0,3.0
2210,feeding,0.0,0.0,5.0
2211,feel,3.0,0.0,27.0
2212,feeling,0.0,0.0,11.0
2213,feet,0.0,0.0,2.0
2214,felipe,0.0,0.0,2.0
2215,fellows,0.0,0.0,3.0
2216,fellowship,0.0,0.0,56.0
2217,female,2.0,0.0,5.0
2218,females,0.0,0.0,1.0
2219,feminism,1.0,0.0,0.0
2220,feminist,1.0,0.0,0.0
2221,ferguson,0.0,0.0,6.0
2222,feroze,0.0,0.0,2.0
2223,ferretti,0.0,0.0,2.0
2224,ferri,0.0,0.0,2.0
2225,ferson,0.0,0.0,4.0
2226,fertile,0.0,0.0,1.0
2227,fertility,0.0,0.0,78.0
2228,fetal,0.0,0.0,5.0
2229,fetching,0.0,0.0,3.0
2230,fetus,0.0,0.0,1.0
2231,fever,0.0,0.0,4.0
2232,few,0.0,0.0,17.0
2233,fewer,0.0,0.0,3.0
2234,fiber,0.0,0.0,3.0
2235,fibroids,0.0,0.0,4.0
2236,field,22.0,0.0,3.0
2237,fields,4.0,0.0,2.0
2238,fight,5.0,0.0,0.0
2239,fighting,0.0,0.0,1.0
2240,figures,2.0,0.0,0.0
2241,file,3.0,0.0,3.0
2242,files,1.0,0.0,0.0
2243,filet,0.0,0.0,2.0
2244,filing,0.0,0.0,1.0
2245,fill,10.0,0.0,2.0
2246,filling,0.0,0.0,2.0
2247,filter,4.0,0.0,1.0
2248,final,0.0,0.0,1.0
2249,finance,0.0,0.0,4.0
2250,financehybridoffice,1.0,0.0,0.0
2251,financial,6.0,0.0,9.0
2252,find,30.0,0.0,122.0
2253,finder,0.0,0.0,5.0
2254,finding,4.0,0.0,1.0
2255,findings,0.0,0.0,3.0
2256,fine,0.0,0.0,4.0
2257,finerty,0.0,0.0,2.0
2258,finger,0.0,0.0,1.0
2259,fingers,0.0,0.0,1.0
2260,finish,0.0,0.0,4.0
2261,fink,0.0,0.0,6.0
2262,fiona,0.0,0.0,6.0
2263,fire,2.0,0.0,0.0
2264,firm,0.0,0.0,1.0
2265,firmly,0.0,0.0,1.0
2266,first,16.0,0.0,38.0
2267,firstname,1.0,0.0,0.0
2268,firstnameerror,1.0,0.0,0.0
2269,firstnamefield,1.0,0.0,0.0
2270,fit,1.0,0.0,4.0
2271,fits,1.0,0.0,0.0
2272,fitted,0.0,0.0,3.0
2273,fitting,0.0,0.0,1.0
