,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
4832,mcguire,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4833,mchaley,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4834,mchard,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4835,mckaig,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,mckay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4837,mckee,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4838,mckelvy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4839,mckinney,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4840,mckinnon,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4841,mcleod,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,mcmahon,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4843,mcmillian,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4844,mcnary,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4845,mcneill,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4846,mcrae,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4847,mcwormick,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4848,mead,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,meaghan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,meal,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4851,meals,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,mean,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4853,meaningful,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4854,means,3.0,5.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
4855,meant,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4856,measure,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4857,measures,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4858,mecha,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,mechanical,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
4860,mechanics,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,mechanisms,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,med,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4863,medara,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4864,media,3.0,0.0,11.0,0.0,3.0,0.0,5.0,0.0,0.0
4865,medicaid,4.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
4866,medical,2.0,43.0,292.0,18.0,2.0,0.0,18.0,0.0,0.0
4867,medically,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4868,medicare,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4869,medication,8.0,21.0,6.0,4.0,8.0,0.0,10.0,0.0,0.0
4870,medications,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
4871,medicina,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4872,medicine,0.0,1.0,105.0,6.0,0.0,0.0,0.0,0.0,0.0
4873,medicines,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4874,medieval,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4875,medium,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4876,meem,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4877,meerdink,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4878,meet,0.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0
4879,meeting,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4880,meetings,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4881,mejor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,mel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4883,mela,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4884,melada,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4885,melanie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4886,melinda,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4887,meliora,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4888,melissa,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4889,melvin,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4890,mem,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4891,member,2.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
4892,members,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
4893,membership,11.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0
4894,memorial,1.0,0.0,535.0,0.0,1.0,0.0,0.0,0.0,0.0
4895,memorials,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4896,memory,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4897,men,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4898,men's,6.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0
4899,menarche,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4900,menaul,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4901,menefee,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4902,menezes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4903,menstrual,0.0,10.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0
4904,menstrualinput,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
4905,menstual,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
4906,mental,6.0,1.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0
4907,mention,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4908,mentions,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4909,mentor,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4910,menu,1.0,40.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
4911,menú,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4912,mercer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4913,merchant,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
4914,merece,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4915,meredith,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4916,merge,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4917,merges,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4918,merit,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4919,meritain,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4920,merrill,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4921,mesa,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4922,message,7.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0
4923,messages,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
4924,messenger,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4925,mesure,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4926,meta,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4927,metabolism,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4928,metal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4929,metals,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4930,method,10.0,4.0,1.0,0.0,10.0,0.0,4.0,0.0,0.0
4931,methods,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4932,metical,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4933,meticals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4934,metis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4935,metropolitan,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4936,mexican,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
4937,mexicans,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
4938,mexicans—regardless,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4939,mexico,2.0,28.0,221.0,7.0,2.0,0.0,13.0,0.0,0.0
4940,mexico's,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
4941,mexicoâs,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4942,mexico’s,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4943,mexique,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4944,meyer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4945,mezquite,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4946,mfa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4947,mfcmp,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4948,michael,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
4949,michael's,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950,michaels,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4951,michel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4952,michelle,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4953,michigan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4954,mickey,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4955,micro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4956,microbiology,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4957,microbiota,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4958,microelectronics,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4959,microloan,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4960,microphone,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
4961,microsoft,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4962,microsystems,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4963,middle,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,midwest,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4965,midwife,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4966,midwifery,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,midwifes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4968,midwives,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4969,miera,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4970,mifepristone,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4971,might,4.0,0.0,1.0,3.0,3.0,0.0,5.0,0.0,0.0
4972,migrantsfeb,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4973,miguel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4974,mike,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4975,milagro,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4976,milagros,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4977,mild,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4978,mildred,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4979,mile,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4980,miles,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4981,milestones,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4982,military,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4983,milk,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4984,millard,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4985,millennium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4986,miller,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4987,milleret,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,millican,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,million,5.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
4990,millions,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4991,milliseconds,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
4992,millón,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,milne,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,milton,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4995,mim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,mimi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,min,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4998,mind,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4999,mine,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,mineralogy,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,miners',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5002,minersγçö,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,minge,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5004,minimally,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,minimizing,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5006,minimum,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5007,mining,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5008,miniplayer,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5009,minister,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5010,minnesota,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,minor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,minorities,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,minority,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,minors,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5015,minton,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5016,minus,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5017,minute,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5018,minutes,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5019,minzner,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5020,miossec,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5021,miracle,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
5022,miracles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,mirena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5024,miriam,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,misaludunm,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,miscarriage,17.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5027,miscarriages,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5028,miscellaneous,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5029,misleading,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5030,misoprostol,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5031,missed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5032,missing,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5033,mission,2.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0
5034,missions,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5035,mississippi,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5036,missouri,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5037,mit,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
5038,mitchell,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,mitzie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5040,mixerfeb,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5041,mmm,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5042,mmmm,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,mobile,3.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0
5044,mock,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,modal,6.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
5046,modalities,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5047,modality,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5048,model,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5049,moderate,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,modern,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5051,moderna,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5052,modesta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5053,modify,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5054,moffitt,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5055,moheb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5056,mohr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,moise,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5058,moisture,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,molecular,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,molina,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5061,mollie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,molzen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,mon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5064,mona,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5065,monaghan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5066,monday,0.0,1.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0
5067,moneim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,monetary,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5069,money,1.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0
5070,monical,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,monitor,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5072,monitored,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5073,monitoring,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5074,montague,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5075,montana,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5076,montañita,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5077,monte,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5078,montgomery,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5079,month,0.0,1.0,6.0,0.0,0.0,0.0,80.0,0.0,0.0
5080,monthly,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
5081,months,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
5082,montoya,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,monumental,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5084,moody,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,moonlight,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5086,moore,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5087,moot,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5088,morale,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,more,45.0,14.0,221.0,15.0,38.0,0.0,23.0,0.0,0.0
5090,morell,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,moreno,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,morenoise,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5093,moret,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5094,morevoting,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5095,morin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5096,morning,3.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5097,morrison,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5098,morrow,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,morten,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,morton,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5101,morét,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5102,mosaiq,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,moses,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5104,moss,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,most,11.0,1.0,20.0,15.0,11.0,0.0,3.0,0.0,0.0
5106,mother,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,mothers,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,motor,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,mountain,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,mountains,9.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0
5111,mousedown,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5112,move,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
5113,movement,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,movie,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,movimiento,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,moving,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5117,moy,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,moya,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,mozley,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,msn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,mubarak,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,much,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
5123,muffie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5124,muir,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,mujer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,mujeres,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5127,mujer»,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5128,muller,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,mullins,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5130,multicultural,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,multidisciplinary,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
5132,multimedia,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,multiple,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
5134,multistep,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5135,mundial,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5136,munson,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,murdock,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5138,muriel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5139,murphy,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5140,murray,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5141,muscular,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5142,musculoskeletal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5143,museum,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
5144,music,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
5145,musical,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5146,muslim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5147,must,6.0,27.0,3.0,2.0,6.0,0.0,48.0,0.0,0.0
5148,muth,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5149,mutual,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5150,myers,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5151,myhealthunm,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,myofunctional,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
5153,mypostrender,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
5154,mypresegue,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5155,myron,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5156,myrtle,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
