,token,Total0,Total1,Total2
1550,organization,0.0,3.0,0.0
1551,organizations,1.0,4.0,0.0
1552,orientation,0.0,4.0,0.0
1553,original,0.0,1.0,0.0
1554,other,10.0,18.0,0.0
1555,others,1.0,0.0,0.0
1556,otherwise,0.0,2.0,0.0
1557,our,32.0,73.0,0.0
1558,out,3.0,21.0,0.0
1559,outcomes,0.0,1.0,0.0
1560,outpatient,2.0,0.0,0.0
1561,outside,2.0,2.0,0.0
1562,outstanding,1.0,0.0,0.0
1563,over,3.0,5.0,0.0
1564,overlooked,0.0,1.0,0.0
1565,overview,1.0,6.0,0.0
1566,own,0.0,4.0,0.0
1567,o’ahu,1.0,0.0,0.0
1568,pacific,3.0,0.0,0.0
1569,pad,4.0,2.0,0.0
1570,padding,1.0,0.0,0.0
1571,page,3.0,7.0,0.0
1572,pagejobs,0.0,1.0,0.0
1573,pagelist,2.0,0.0,0.0
1574,pagelistidindex,3.0,0.0,0.0
1575,pagelisttargetindex,3.0,0.0,0.0
1576,pages,0.0,3.0,0.0
1577,paid,1.0,0.0,0.0
1578,pain,4.0,0.0,0.0
1579,paragard,3.0,1.0,0.0
1580,paragraph,0.0,1.0,0.0
1581,parameter,0.0,1.0,0.0
1582,parameters,1.0,0.0,0.0
1583,parent,1.0,6.0,0.0
1584,parent's,0.0,1.0,0.0
1585,parenthood,0.0,270.0,0.0
1586,parents,0.0,4.0,0.0
1587,parse,1.0,0.0,0.0
1588,part,1.0,1.0,0.0
1589,participate,1.0,10.0,0.0
1590,particular,2.0,0.0,0.0
1591,partner,0.0,3.0,0.0
1592,partners,8.0,1.0,0.0
1593,partnerships,3.0,0.0,0.0
1594,pass,0.0,1.0,0.0
1595,passionately,0.0,1.0,0.0
1596,passwords,0.0,1.0,0.0
1597,past,1.0,0.0,0.0
1598,patch,3.0,0.0,0.0
1599,path,0.0,13.0,0.0
1600,patient,5.0,3.0,0.0
1601,patients,17.0,7.0,0.0
1602,patient’s,1.0,0.0,0.0
1603,pay,1.0,0.0,0.0
1604,paying,0.0,2.0,0.0
1605,payload,0.0,2.0,0.0
1606,payment,2.0,7.0,0.0
1607,paymentmethod,0.0,1.0,0.0
1608,payments,0.0,2.0,0.0
1609,pediatric,1.0,0.0,0.0
1610,pediatrics,1.0,0.0,0.0
1611,peer,1.0,0.0,0.0
1612,pelvic,0.0,1.0,0.0
1613,people,13.0,11.0,0.0
1614,people’s,1.0,0.0,0.0
1615,percentage,0.0,1.0,0.0
1616,perform,1.0,0.0,0.0
1617,period,1.0,6.0,0.0
1618,perks,0.0,1.0,0.0
1619,permanent,1.0,0.0,0.0
1620,permanenta,0.0,1.0,0.0
1621,permission,0.0,4.0,0.0
1622,person,8.0,0.0,0.0
1623,personal,6.0,3.0,0.0
1624,persons,1.0,0.0,0.0
1625,pharmacies,1.0,0.0,0.0
1626,phd,2.0,0.0,0.0
1627,phenotyping,1.0,0.0,0.0
1628,phone,3.0,1.0,0.0
1629,photos,0.0,2.0,0.0
1630,physical,0.0,6.0,0.0
1631,physician,10.0,0.0,0.0
1632,physicians,17.0,0.0,0.0
1633,physician’s,1.0,0.0,0.0
1634,pill,1.0,7.0,0.0
1635,pills,1.0,3.0,0.0
1636,pill”,1.0,0.0,0.0
1637,pin,0.0,2.0,0.0
1638,pink,0.0,3.0,0.0
1639,pinshats,0.0,1.0,0.0
1640,place,1.0,0.0,0.0
1641,placed,3.0,1.0,0.0
1642,places,2.0,0.0,0.0
1643,plains,0.0,5.0,0.0
1644,plan,12.0,0.0,0.0
1645,planned,0.0,271.0,0.0
1646,planning,65.0,0.0,0.0
1647,plans,2.0,2.0,0.0
1648,plastic,2.0,0.0,0.0
1649,playback,0.0,2.0,0.0
1650,please,7.0,34.0,0.0
1651,plus,0.0,1.0,0.0
1652,pocket,0.0,1.0,0.0
1653,podría,0.0,1.0,0.0
1654,point,0.0,1.0,0.0
1655,policies,1.0,2.0,0.0
1656,policy,3.0,17.0,0.0
1657,policyapplypolicy,0.0,1.0,0.0
1658,policyhybridplanned,0.0,1.0,0.0
1659,policyprivacy,0.0,1.0,0.0
1660,policyterms,0.0,2.0,0.0
1661,policywork,0.0,1.0,0.0
1662,political,1.0,4.0,0.0
1663,politicians’,0.0,1.0,0.0
1664,popular,1.0,0.0,0.0
1665,populate,0.0,2.0,0.0
1666,populated,0.0,1.0,0.0
1667,populates,0.0,6.0,0.0
1668,por,0.0,1.0,0.0
1669,portal,0.0,2.0,0.0
1670,positive,3.0,0.0,0.0
1671,possible,1.0,0.0,0.0
1672,post,0.0,3.0,0.0
1673,postal,0.0,2.0,0.0
1674,postdata,0.0,2.0,0.0
1675,postrender,0.0,2.0,0.0
1676,posts,0.0,2.0,0.0
1677,power,1.0,0.0,0.0
1678,powered,0.0,1.0,0.0
1679,ppfa,0.0,8.0,0.0
1680,ppgnhaik,0.0,1.0,0.0
1681,practice,1.0,0.0,0.0
1682,pre,0.0,2.0,0.0
1683,predictions,0.0,2.0,0.0
1684,prefer,2.0,0.0,0.0
1685,preferences,2.0,0.0,0.0
1686,preferred,0.0,2.0,0.0
1687,pregnancies,1.0,0.0,0.0
1688,pregnancy,54.0,12.0,0.0
1689,pregnant,4.0,6.0,0.0
1690,premium,0.0,1.0,0.0
1691,prenatal,10.0,0.0,0.0
1692,preparations,0.0,1.0,0.0
1693,prescribed,2.0,0.0,0.0
1694,prescription,1.0,1.0,0.0
1695,prescriptions,0.0,1.0,0.0
1696,president,0.0,4.0,0.0
1697,press,0.0,3.0,0.0
1698,pressroom,0.0,1.0,0.0
1699,pretty,0.0,3.0,0.0
1700,prevent,5.0,7.0,0.0
1701,preventing,0.0,1.0,0.0
1702,preview,0.0,3.0,0.0
1703,previous,1.0,1.0,0.0
1704,price,1.0,0.0,0.0
1705,prices,4.0,0.0,0.0
1706,pricing,0.0,1.0,0.0
1707,primarily,0.0,4.0,0.0
1708,primary,4.0,4.0,0.0
1709,print,0.0,3.0,0.0
1710,prior,3.0,0.0,0.0
1711,priorities,1.0,0.0,0.0
1712,priority,0.0,1.0,0.0
1713,priscilla,1.0,0.0,0.0
1714,privacy,2.0,11.0,0.0
1715,private,13.0,5.0,0.0
1716,privately,0.0,1.0,0.0
1717,problem,0.0,4.0,0.0
1718,procedure,10.0,0.0,0.0
1719,procedures,5.0,0.0,0.0
1720,process,4.0,0.0,0.0
1721,processing,0.0,1.0,0.0
1722,products,0.0,10.0,0.0
1723,profanity,0.0,1.0,0.0
1724,professional,0.0,1.0,0.0
1725,profile,0.0,1.0,0.0
1726,progesterone,1.0,0.0,0.0
1727,program,6.0,2.0,0.0
1728,programs,6.0,4.0,0.0
1729,programsgraduate,1.0,0.0,0.0
1730,project,0.0,1.0,0.0
1731,promo,0.0,4.0,0.0
1732,promos,0.0,4.0,0.0
1733,promotes,1.0,0.0,0.0
1734,promotion,1.0,0.0,0.0
1735,promotional,0.0,1.0,0.0
1736,properties,0.0,2.0,0.0
1737,property,0.0,2.0,0.0
1738,pros,1.0,0.0,0.0
1739,protect,0.0,9.0,0.0
1740,proteomics,1.0,0.0,0.0
1741,protestant,1.0,0.0,0.0
1742,proud,1.0,0.0,0.0
1743,provide,18.0,7.0,0.0
1744,provided,0.0,2.0,0.0
1745,provider,4.0,12.0,0.0
1746,providers,5.0,3.0,0.0
1747,provides,5.0,0.0,0.0
1748,providing,1.0,0.0,0.0
1749,public,0.0,2.0,0.0
1750,publications,0.0,1.0,0.0
1751,pull,0.0,3.0,0.0
1752,pulling,0.0,5.0,0.0
1753,pulls,0.0,1.0,0.0
1754,purchase,0.0,1.0,0.0
1755,purposes,0.0,1.0,0.0
1756,push,0.0,2.0,0.0
1757,put,1.0,3.0,0.0
1758,píldoras,0.0,2.0,0.0
1759,qualify,0.0,1.0,0.0
1760,quality,2.0,0.0,0.0
1761,que,0.0,1.0,0.0
1762,queens,1.0,0.0,0.0
1763,queries,0.0,1.0,0.0
1764,query,1.0,0.0,0.0
1765,querystring,0.0,1.0,0.0
1766,querystrings,0.0,1.0,0.0
1767,quest,1.0,0.0,0.0
1768,question,1.0,8.0,0.0
1769,questions,9.0,9.0,0.0
1770,queue,0.0,2.0,0.0
1771,quick,1.0,0.0,0.0
1772,quit,0.0,1.0,0.0
1773,quizzes,0.0,2.0,0.0
1774,qumg,1.0,0.0,0.0
1775,race,0.0,2.0,0.0
1776,radio,0.0,2.0,0.0
1777,range,7.0,0.0,0.0
1778,rates,0.0,1.0,0.0
1779,rdpze,0.0,1.0,0.0
1780,reach,1.0,2.0,0.0
1781,reached,1.0,4.0,0.0
1782,read,5.0,8.0,0.0
1783,ready,3.0,0.0,0.0
1784,really,0.0,4.0,0.0
1785,reasons,2.0,1.0,0.0
1786,reassignment,1.0,0.0,0.0
1787,receipt,0.0,2.0,0.0
1788,receive,4.0,5.0,0.0
1789,received,0.0,1.0,0.0
1790,receiving,0.0,1.0,0.0
1791,recess,0.0,1.0,0.0
1792,recipient,0.0,5.0,0.0
1793,recommend,6.0,0.0,0.0
1794,recommended,1.0,0.0,0.0
1795,record,0.0,2.0,0.0
1796,recruitment,0.0,7.0,0.0
1797,recurrences,1.0,0.0,0.0
1798,recurring,1.0,0.0,0.0
1799,recurringfrequency,0.0,3.0,0.0
1800,redirected,0.0,4.0,0.0
1801,reduce,2.0,0.0,0.0
1802,refer,0.0,1.0,0.0
1803,referral,2.0,0.0,0.0
1804,referrals,3.0,4.0,0.0
1805,referred,1.0,0.0,0.0
1806,referring,2.0,0.0,0.0
1807,reflects,1.0,0.0,0.0
1808,reform,0.0,1.0,0.0
1809,regarding,2.0,0.0,0.0
1810,region,0.0,6.0,0.0
1811,regional,0.0,5.0,0.0
1812,registered,0.0,3.0,0.0
1813,registration,0.0,2.0,0.0
1814,regular,1.0,0.0,0.0
1815,regulations,0.0,2.0,0.0
1816,regulatory,1.0,0.0,0.0
1817,related,1.0,0.0,0.0
1818,relationships,0.0,4.0,0.0
1819,releases,0.0,2.0,0.0
1820,reliable,0.0,1.0,0.0
1821,relief,2.0,0.0,0.0
1822,religious,3.0,0.0,0.0
1823,relocation,1.0,0.0,0.0
1824,remain,0.0,5.0,0.0
1825,remains,0.0,1.0,0.0
1826,remove,1.0,2.0,0.0
1827,removed,1.0,0.0,0.0
1828,removeevent,1.0,0.0,0.0
1829,removing,0.0,1.0,0.0
1830,renders,0.0,3.0,0.0
1831,repayment,1.0,0.0,0.0
1832,repeat,0.0,1.0,0.0
1833,replaced,2.0,0.0,0.0
1834,report,2.0,5.0,0.0
1835,reporting,1.0,0.0,0.0
1836,reports,1.0,3.0,0.0
1837,reposition,0.0,2.0,0.0
1838,representative,1.0,0.0,0.0
1839,reproductive,2.0,15.0,0.0
1840,repurpse,0.0,2.0,0.0
1841,req,0.0,2.0,0.0
1842,request,3.0,0.0,0.0
1843,requestheaders,0.0,2.0,0.0
1844,requests,0.0,2.0,0.0
1845,require,3.0,5.0,0.0
1846,requiredare,0.0,1.0,0.0
1847,requires,2.0,0.0,0.0
1848,research,54.0,22.0,0.0
1849,researchers,2.0,0.0,0.0
1850,researchnew,0.0,1.0,0.0
1851,research”,1.0,0.0,0.0
1852,resharper,0.0,10.0,0.0
1853,reshots,0.0,1.0,0.0
1854,residency,2.0,0.0,0.0
1855,resident,2.0,0.0,0.0
1856,residents,1.0,0.0,0.0
1857,resonance,2.0,0.0,0.0
1858,resources,32.0,5.0,0.0
1859,respect,2.0,1.0,0.0
1860,respects,1.0,2.0,0.0
1861,responding,0.0,1.0,0.0
1862,response,0.0,4.0,0.0
1863,responsehybridoffice,0.0,1.0,0.0
1864,responseoffice,0.0,1.0,0.0
1865,rest,0.0,1.0,0.0
1866,restore,0.0,6.0,0.0
1867,restrictions,1.0,0.0,0.0
1868,result,1.0,0.0,0.0
1869,retention,0.0,1.0,0.0
1870,retrieving,0.0,2.0,0.0
1871,return,8.0,35.0,0.0
1872,returns,0.0,2.0,0.0
1873,revenue,0.0,1.0,0.0
1874,reversible,2.0,0.0,0.0
1875,review,2.0,5.0,0.0
1876,rhogam,2.0,0.0,0.0
1877,right,7.0,10.0,0.0
1878,rightclick,0.0,1.0,0.0
1879,rights,13.0,10.0,0.0
1880,ring,2.0,0.0,0.0
1881,rings,1.0,0.0,0.0
1882,risk,0.0,1.0,0.0
1883,risks,1.0,0.0,0.0
1884,rocky,0.0,5.0,0.0
1885,rod,1.0,0.0,0.0
1886,roe,0.0,1.0,0.0
1887,roman,1.0,0.0,0.0
1888,roo,0.0,3.0,0.0
1889,room,1.0,0.0,0.0
1890,root,0.0,1.0,0.0
1891,rounds,1.0,0.0,0.0
1892,routinely,2.0,0.0,0.0
1893,run,0.0,2.0,0.0
1894,running,0.0,2.0,0.0
1895,runs,0.0,5.0,0.0
1896,rural,1.0,0.0,0.0
1897,safe,4.0,4.0,0.0
1898,safely,0.0,2.0,0.0
1899,safer,0.0,1.0,0.0
1900,safety,1.0,1.0,0.0
1901,safetyhow,0.0,1.0,0.0
1902,salesforce,0.0,1.0,0.0
1903,same,0.0,2.0,0.0
1904,sanitary,2.0,0.0,0.0
1905,sans,0.0,1.0,0.0
1906,sasheer,0.0,1.0,0.0
1907,sat,0.0,1.0,0.0
1908,saturday,1.0,0.0,0.0
1909,save,0.0,3.0,0.0
1910,scare,0.0,1.0,0.0
1911,scarvestravelhome,0.0,1.0,0.0
1912,schedule,6.0,6.0,0.0
1913,scheduled,3.0,0.0,0.0
1914,scheduling,0.0,2.0,0.0
1915,school,17.0,0.0,0.0
1916,schools,0.0,1.0,0.0
1917,sciences,6.0,0.0,0.0
1918,scorecard,0.0,1.0,0.0
1919,screen,4.0,18.0,0.0
1920,screenings,0.0,1.0,0.0
1921,script,0.0,2.0,0.0
1922,search,2.0,45.0,0.0
1923,second,0.0,3.0,0.0
1924,secondary,1.0,0.0,0.0
1925,seconds,0.0,41.0,0.0
1926,section,0.0,5.0,0.0
1927,see,6.0,12.0,0.0
1928,seeking,4.0,2.0,0.0
1929,seems,0.0,1.0,0.0
1930,seen,0.0,2.0,0.0
1931,segment,0.0,2.0,0.0
1932,segoe,0.0,2.0,0.0
1933,segue,0.0,4.0,0.0
1934,select,0.0,12.0,0.0
1935,selected,0.0,9.0,0.0
1936,selection,0.0,1.0,0.0
1937,selects,0.0,4.0,0.0
1938,senate,1.0,0.0,0.0
1939,send,1.0,5.0,0.0
1940,senior,0.0,14.0,0.0
1941,sense,1.0,0.0,0.0
1942,sensitive,13.0,0.0,0.0
1943,sent,0.0,2.0,0.0
1944,separate,0.0,1.0,0.0
1945,seriously,1.0,0.0,0.0
1946,serve,1.0,3.0,0.0
1947,service,4.0,12.0,0.0
1948,services,46.0,48.0,0.0
1949,servicesother,5.0,0.0,0.0
1950,servicespregnancy,5.0,0.0,0.0
1951,set,1.0,17.0,0.0
1952,setting,0.0,1.0,0.0
1953,settings,0.0,3.0,0.0
1954,several,6.0,0.0,0.0
1955,sex,4.0,19.0,0.0
1956,sexual,5.0,20.0,0.0
1957,sexuality,0.0,1.0,0.0
1958,sexually,2.0,4.0,0.0
1959,sham,0.0,2.0,0.0
1960,share,0.0,12.0,0.0
1961,shared,0.0,1.0,0.0
1962,shift,0.0,2.0,0.0
1963,shimmer,0.0,9.0,0.0
1964,shipping,0.0,3.0,0.0
1965,shop,0.0,8.0,0.0
1966,shortage,1.0,0.0,0.0
1967,shot,0.0,2.0,0.0
1968,should,12.0,3.0,0.0
1969,show,0.0,10.0,0.0
1970,showing,0.0,1.0,0.0
1971,shown,0.0,1.0,0.0
1972,shut,0.0,1.0,0.0
1973,sidebar,1.0,0.0,0.0
1974,sign,0.0,9.0,0.0
1975,significant,1.0,0.0,0.0
1976,simple,0.0,1.0,0.0
1977,simply,1.0,0.0,0.0
1978,simtiki,1.0,0.0,0.0
1979,simulation,1.0,0.0,0.0
1980,single,0.0,2.0,0.0
1981,site,0.0,6.0,0.0
1982,sitemap,0.0,3.0,0.0
1983,situations,2.0,0.0,0.0
1984,six,0.0,1.0,0.0
1985,size,2.0,0.0,0.0
1986,sizes,0.0,2.0,0.0
1987,skills,2.0,0.0,0.0
1988,skip,1.0,1.0,0.0
1989,skyla,0.0,1.0,0.0
1990,sleeve,0.0,3.0,0.0
1991,slidedata,10.0,0.0,0.0
1992,slow,0.0,1.0,0.0
1993,small,3.0,4.0,0.0
1994,smaller,1.0,0.0,0.0
1995,smoking,2.0,0.0,0.0
1996,smooth,0.0,1.0,0.0
1997,sobre,0.0,1.0,0.0
1998,social,3.0,4.0,0.0
1999,socks,0.0,1.0,0.0
2000,solid,3.0,96.0,0.0
2001,some,7.0,3.0,0.0
2002,someone,7.0,3.0,0.0
2003,sometimes,2.0,0.0,0.0
2004,son,0.0,6.0,0.0
2005,soon,0.0,3.0,0.0
2006,sooner,1.0,0.0,0.0
2007,sorry,0.0,4.0,0.0
2008,source,1.0,2.0,0.0
2009,sources,1.0,0.0,0.0
2010,south,0.0,5.0,0.0
2011,southeast,0.0,4.0,0.0
2012,southern,0.0,3.0,0.0
2013,southwest,0.0,6.0,0.0
2014,space,4.0,0.0,0.0
2015,spaces,1.0,0.0,0.0
2016,span,3.0,8.0,0.0
2017,speak,8.0,6.0,0.0
2018,speaking,1.0,0.0,0.0
2019,special,2.0,0.0,0.0
2020,specialists,2.0,0.0,0.0
2021,specialize,2.0,0.0,0.0
2022,specialized,1.0,0.0,0.0
2023,specially,1.0,0.0,0.0
2024,specialty,0.0,1.0,0.0
2025,specific,0.0,2.0,0.0
2026,spectrum,1.0,0.0,0.0
2027,sponsor,1.0,0.0,0.0
2028,spot,0.0,7.0,0.0
2029,spouse,1.0,0.0,0.0
2030,spread,0.0,1.0,0.0
2031,ssr,0.0,2.0,0.0
2032,staff,4.0,5.0,0.0
2033,staffed,4.0,0.0,0.0
2034,stand,0.0,3.0,0.0
2035,standard,0.0,1.0,0.0
2036,standing,0.0,1.0,0.0
2037,start,1.0,6.0,0.0
2038,starting,3.0,0.0,0.0
2039,starts,2.0,0.0,0.0
2040,state,2.0,16.0,0.0
2041,statement,0.0,2.0,0.0
2042,statementisnotterminated,0.0,4.0,0.0
2043,states,0.0,8.0,0.0
2044,statute,1.0,0.0,0.0
2045,stay,2.0,3.0,0.0
2046,std,2.0,7.0,0.0
2047,stds,0.0,1.0,0.0
2048,step,0.0,1.0,0.0
2049,sterilization,6.0,2.0,0.0
2050,sticky,0.0,8.0,0.0
2051,still,2.0,4.0,0.0
2052,stockroom,1.0,0.0,0.0
2053,stomach,2.0,0.0,0.0
2054,stop,0.0,4.0,0.0
2055,storage,0.0,1.0,0.0
2056,store,0.0,8.0,0.0
2057,storenow,0.0,2.0,0.0
2058,stories,1.0,0.0,0.0
2059,story,0.0,5.0,0.0
2060,straight,0.0,1.0,0.0
2061,strategic,2.0,0.0,0.0
2062,strategyapplyvice,0.0,1.0,0.0
2063,strategynyc,0.0,1.0,0.0
2064,strategyoffice,0.0,1.0,0.0
2065,strategyremoteoffice,0.0,1.0,0.0
2066,street,1.0,0.0,0.0
2067,strenuous,4.0,0.0,0.0
2068,strictly,1.0,0.0,0.0
2069,string,0.0,6.0,0.0
2070,strings,0.0,1.0,0.0
2071,strong,0.0,1.0,0.0
2072,stronger,0.0,2.0,0.0
2073,student,10.0,0.0,0.0
2074,students,6.0,0.0,0.0
2075,studies,31.0,0.0,0.0
2076,study,3.0,0.0,0.0
2077,stunt,0.0,1.0,0.0
2078,style,0.0,1.0,0.0
2079,styles,0.0,4.0,0.0
2080,styling,0.0,3.0,0.0
2081,stylize,0.0,4.0,0.0
2082,subject,0.0,1.0,0.0
2083,submission,1.0,2.0,0.0
2084,submit,0.0,7.0,0.0
2085,submitbtn,0.0,1.0,0.0
2086,submitpresegue,0.0,2.0,0.0
2087,submitsegue,0.0,4.0,0.0
2088,submitted,0.0,2.0,0.0
2089,subscribe,0.0,4.0,0.0
2090,subscriber,2.0,0.0,0.0
2091,successfully,1.0,0.0,0.0
2092,such,1.0,4.0,0.0
2093,suite,1.0,1.0,0.0
2094,suits,6.0,0.0,0.0
2095,sun,0.0,1.0,0.0
2096,sunday,0.0,1.0,0.0
2097,supply,0.0,1.0,0.0
2098,support,23.0,4.0,0.0
2099,supporting,1.0,1.0,0.0
2100,supports,1.0,1.0,0.0
2101,supreme,0.0,3.0,0.0
2102,sure,7.0,6.0,0.0
2103,surgery,3.0,0.0,0.0
2104,surgical,8.0,0.0,0.0
2105,surprise,0.0,1.0,0.0
2106,surrounding,1.0,0.0,0.0
2107,survey,0.0,2.0,0.0
2108,svg,0.0,3.0,0.0
2109,svp,0.0,4.0,0.0
2110,symptoms,1.0,0.0,0.0
2111,sync,0.0,1.0,0.0
2112,syntax,0.0,1.0,0.0
2113,system,2.0,0.0,0.0
2114,table,6.0,0.0,0.0
2115,tables,1.0,0.0,0.0
2116,tablet,0.0,1.0,0.0
2117,tabs,0.0,1.0,0.0
2118,tag,0.0,2.0,0.0
2119,take,14.0,13.0,0.0
2120,taken,2.0,0.0,0.0
2121,takes,2.0,0.0,0.0
2122,taking,6.0,3.0,0.0
2123,talk,15.0,2.0,0.0
2124,talking,0.0,1.0,0.0
2125,talkline,3.0,0.0,0.0
2126,taraji,0.0,2.0,0.0
2127,target,0.0,10.0,0.0
2128,targetid,1.0,0.0,0.0
2129,tax,0.0,6.0,0.0
2130,team,0.0,1.0,0.0
2131,techniques,1.0,0.0,0.0
2132,technology,2.0,0.0,0.0
2133,teen,0.0,1.0,0.0
2134,teens,0.0,4.0,0.0
2135,telecommuteroffice,0.0,1.0,0.0
2136,telehealth,1.0,7.0,0.0
2137,telemedicine,10.0,0.0,0.0
2138,telemetrybasedata,0.0,2.0,0.0
2139,telemetryitem,0.0,2.0,0.0
2140,telephone,3.0,2.0,0.0
2141,tell,2.0,5.0,0.0
2142,ten,1.0,0.0,0.0
2143,tennessee,0.0,3.0,0.0
2144,tenure,1.0,0.0,0.0
2145,term,0.0,1.0,0.0
2146,termination,57.0,0.0,0.0
2147,terminationpregnancy,26.0,0.0,0.0
2148,terms,0.0,8.0,0.0
2149,test,6.0,2.0,0.0
2150,testing,2.0,8.0,0.0
2151,texas,0.0,2.0,0.0
2152,text,4.0,5.0,0.0
2153,textarea,0.0,2.0,0.0
2154,textchange,0.0,1.0,0.0
2155,texting,1.0,0.0,0.0
2156,tfoot,1.0,0.0,0.0
2157,than,5.0,5.0,0.0
2158,thank,0.0,5.0,0.0
2159,thanksgiving,0.0,1.0,0.0
2160,that's,0.0,1.0,0.0
2161,thead,1.0,0.0,0.0
2162,theater,0.0,1.0,0.0
2163,their,10.0,3.0,0.0
2164,them,2.0,6.0,0.0
2165,theme,0.0,1.0,0.0
2166,then,0.0,2.0,0.0
2167,theological,1.0,0.0,0.0
2168,therapy,0.0,5.0,0.0
2169,there,8.0,3.0,0.0
2170,there's,0.0,2.0,0.0
2171,there’s,0.0,2.0,0.0
2172,these,3.0,2.0,0.0
2173,they,5.0,7.0,0.0
2174,they're,0.0,1.0,0.0
2175,they’re,1.0,1.0,0.0
2176,they’ve,0.0,2.0,0.0
2177,thin,0.0,1.0,0.0
2178,thing,0.0,1.0,0.0
2179,think,0.0,5.0,0.0
2180,this,36.0,86.0,0.0
2181,thisplugin,0.0,1.0,0.0
2182,those,3.0,1.0,0.0
2183,thoughts,1.0,0.0,0.0
2184,thousands,1.0,1.0,0.0
2185,thread,1.0,0.0,0.0
2186,three,3.0,0.0,0.0
2187,through,6.0,11.0,0.0
2188,throughout,3.0,0.0,0.0
2189,thurs,0.0,1.0,0.0
2190,thursdays,1.0,0.0,0.0
2191,ticket©,0.0,1.0,0.0
2192,tiene,0.0,1.0,0.0
2193,tiktok,0.0,1.0,0.0
2194,tile,0.0,1.0,0.0
2195,time,7.0,7.0,0.0
2196,timefull,0.0,1.0,0.0
2197,timeno,0.0,1.0,0.0
2198,times,1.0,1.0,0.0
2199,tipsheet,0.0,1.0,0.0
2200,tissue,1.0,0.0,0.0
2201,title,2.0,1.0,0.0
2202,toastfadein,0.0,9.0,0.0
2203,today,0.0,2.0,0.0
2204,together,1.0,1.0,0.0
2205,toggle,1.0,20.0,0.0
2206,toggling,0.0,1.0,0.0
2207,token,0.0,2.0,0.0
2208,tomar,0.0,1.0,0.0
2209,too,0.0,2.0,0.0
2210,tool,0.0,1.0,0.0
2211,top,0.0,8.0,0.0
2212,touch,0.0,1.0,0.0
2213,tov,0.0,1.0,0.0
2214,tracker,1.0,1.0,0.0
2215,tracking,1.0,1.0,0.0
2216,tract,0.0,1.0,0.0
2217,trained,4.0,0.0,0.0
2218,trainees,4.0,0.0,0.0
2219,training,6.0,0.0,0.0
2220,trans,0.0,1.0,0.0
2221,transaction,0.0,5.0,0.0
2222,transform,2.0,0.0,0.0
2223,transformation,0.0,1.0,0.0
2224,transgender,0.0,6.0,0.0
2225,transgenics,1.0,0.0,0.0
2226,transition,1.0,1.0,0.0
2227,transitions,0.0,1.0,0.0
2228,transmitted,1.0,4.0,0.0
2229,transparent,0.0,1.0,0.0
2230,tratando,0.0,1.0,0.0
2231,travel,1.0,0.0,0.0
2232,treat,2.0,1.0,0.0
2233,treated,1.0,0.0,0.0
2234,treatment,16.0,6.0,0.0
2235,treatments,0.0,1.0,0.0
2236,tribute,0.0,1.0,0.0
2237,tricare,0.0,1.0,0.0
2238,trigger,0.0,4.0,0.0
2239,trouble,1.0,0.0,0.0
2240,true,0.0,2.0,0.0
2241,truly,0.0,1.0,0.0
2242,trust,1.0,0.0,0.0
2243,trusted,0.0,4.0,0.0
2244,try,3.0,7.0,0.0
2245,trying,0.0,1.0,0.0
2246,trymonthlynotice,0.0,1.0,0.0
2247,tubal,0.0,2.0,0.0
2248,tues,0.0,1.0,0.0
2249,tuesdays,1.0,0.0,0.0
2250,turn,0.0,1.0,0.0
2251,turned,0.0,2.0,0.0
2252,twice,0.0,2.0,0.0
2253,twitter,0.0,3.0,0.0
2254,two,1.0,2.0,0.0
2255,type,5.0,1.0,0.0
2256,typeallfull,0.0,1.0,0.0
2257,typeof,5.0,1.0,0.0
2258,types,6.0,1.0,0.0
2259,typethis,0.0,1.0,0.0
2260,typically,1.0,0.0,0.0
2261,uhm,2.0,0.0,0.0
2262,ulist,1.0,0.0,0.0
2263,ultrasounds,1.0,0.0,0.0
2264,unable,0.0,3.0,0.0
2265,uncheck,0.0,2.0,0.0
2266,unchecked,0.0,2.0,0.0
2267,unconditional,1.0,0.0,0.0
2268,undefined,0.0,1.0,0.0
2269,under,0.0,14.0,0.0
2270,undergraduate,4.0,0.0,0.0
2271,underneath,0.0,2.0,0.0
2272,understand,3.0,0.0,0.0
2273,understanding,2.0,0.0,0.0
2274,unique,1.0,2.0,0.0
2275,united,1.0,1.0,0.0
2276,university,15.0,1.0,0.0
2277,university’s,1.0,0.0,0.0
2278,unless,1.0,1.0,0.0
2279,unnecessary,0.0,2.0,0.0
2280,uno,0.0,2.0,0.0
2281,unplanned,2.0,0.0,0.0
2282,unprotected,4.0,0.0,0.0
2283,unsubscribe,0.0,1.0,0.0
2284,unsure,1.0,0.0,0.0
2285,until,0.0,6.0,0.0
2286,update,1.0,1.0,0.0
2287,updateaffiliateid,0.0,3.0,0.0
2288,updated,0.0,2.0,0.0
2289,updates,2.0,4.0,0.0
2290,updating,0.0,1.0,0.0
2291,uploading,0.0,1.0,0.0
2292,uplog,0.0,1.0,0.0
2293,upon,0.0,2.0,0.0
2294,upper,1.0,0.0,0.0
2295,urban,0.0,2.0,0.0
2296,urgent,1.0,0.0,0.0
2297,urinary,0.0,1.0,0.0
2298,urine,2.0,0.0,0.0
2299,url,1.0,2.0,0.0
2300,usa,0.0,1.0,0.0
2301,usar,0.0,2.0,0.0
2302,uscurrent,26.0,0.0,0.0
2303,usd,0.0,2.0,0.0
