,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
2651,ist,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2652,isthirdparty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2653,iswrittensignphase,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,is”,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,is…,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,it's,4.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0
2657,italiano,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,italic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2659,itching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2660,item,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2661,items,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2662,iterate,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2663,iteration,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2664,iterator,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,itwe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2666,it’s,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0
2667,iud,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2668,iud’s,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2669,i’m,2.0,0.0,0.0,13.0,2.0,0.0,3.0,0.0
2670,i’ve,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2671,jackson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,janet,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2673,january,1.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0
2674,javascript,4.0,1.0,0.0,2.0,4.0,0.0,1.0,10.0
2675,javascripts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2676,jawr,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,jeopardy,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2678,jersey,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2679,jerseynew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2680,jewish,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,job,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0
2682,jobs,6.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0
2683,john,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2684,join,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2685,joined,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2686,joshua,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2687,jotform,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,journal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2689,jquery,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2690,json,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2691,judge,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2692,judge's,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2693,judged,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2694,judging,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2695,judgment,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,judicial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,juice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2698,july,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
2699,jump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2700,jumping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2701,june,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2702,jurisdiction,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
2703,jurisdictions,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,just,8.0,0.0,0.0,23.0,8.0,0.0,12.0,6.0
2705,justice,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
2706,kappa,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2707,kat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2708,kathy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2709,kavanaugh,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2710,kbatransactionid,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,keep,5.0,3.0,0.0,8.0,5.0,0.0,5.0,5.0
2712,keeping,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2713,keeps,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2714,kentucky,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2715,kept,2.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0
2716,key,3.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0
2717,keyboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2718,keydown,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2719,keyphrases,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2720,keypress,1.0,1.0,0.0,1.0,1.0,0.0,24.0,0.0
2721,keys,4.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0
2722,keyup,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2723,keywords,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2724,kicked,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2725,kidney,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
2726,kim,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2727,kind,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0
2728,kinda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2729,kindly,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2730,kindness,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2731,king,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2732,kitchen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,kitts,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
2734,knew,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2735,knight,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2736,knocked,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2737,know,12.0,13.0,0.0,38.0,12.0,0.0,9.0,8.0
2738,knowing,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2739,knowledgable,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2740,knowledge,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2741,known,0.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0
2742,know—from,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2743,kyle,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2744,lab,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2745,label,102.0,1.0,0.0,1.0,102.0,0.0,0.0,154.0
2746,labels,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2747,labor,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2748,laboratory,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2749,lack,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2750,lacking,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2751,ladies,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2752,lady,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2753,lagal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2754,laid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,laminaria,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2756,land,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2757,landing,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2758,langindex,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,language,7.0,5.0,0.0,0.0,7.0,0.0,0.0,2.0
2760,languagecookie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2761,languagedisplaystrings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2762,languageoptions,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,lapel,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2764,large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2765,largest,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2766,las,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0
2767,last,7.0,40.0,0.0,7.0,9.0,0.0,13.0,13.0
2768,lastchar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2769,lasting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2770,lastmodifiedby,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2771,lastnameerror,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2772,lastnamefield,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2773,lasts,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2774,late,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2775,lately,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2776,later,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0
2777,latest,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
2778,latex,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2779,latin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2780,latinos,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2781,laude,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2782,launch,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2783,launching,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,law,1.0,20.0,0.0,3.0,1.0,0.0,28.0,14.0
2785,lawabortion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2786,lawapplyassociate,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2787,lawful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2788,lawhybridapplyparalegal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2789,lawhybridapplysenior,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2790,lawnyc,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2791,laws,3.0,4.0,0.0,10.0,3.0,0.0,46.0,6.0
2792,lawsuit,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2793,lawsuits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2794,lay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2795,layer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2796,layout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2797,lazy,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2798,lazyload,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,lead,1.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0
2800,leadership,3.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0
2801,leading,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2802,league,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,leak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,learn,23.0,7.0,0.0,12.0,23.0,0.0,8.0,4.0
2805,learning,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2806,lease,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2807,least,2.0,9.0,0.0,1.0,2.0,0.0,5.0,3.0
2808,leave,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0
2809,leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2810,leaving,5.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0
2811,left,9.0,17.0,0.0,4.0,9.0,0.0,71.0,35.0
2812,legacy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2813,legal,8.0,12.0,0.0,11.0,8.0,0.0,5.0,7.0
2814,legally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2815,legend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2816,legislative,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2817,legislators,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,legislature,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2819,legs,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,len,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2821,length,1.0,45.0,0.0,1.0,1.0,0.0,2.0,0.0
2822,les,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,less,1.0,21.0,0.0,5.0,1.0,0.0,2.0,1.0
2824,lessen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2825,let,27.0,6.0,0.0,28.0,29.0,0.0,2.0,3.0
2826,letter,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0
2827,letters,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2828,let’s,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2829,level,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
2830,levels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2831,leverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2832,lewdness,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2833,lgbt,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,liability,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0
2835,liable,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
2836,lianchor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2837,libertarianism,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2838,library,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2839,license,0.0,6.0,0.0,0.0,0.0,0.0,4.0,12.0
2840,licensed,1.0,1.0,0.0,0.0,1.0,0.0,26.0,1.0
2841,licenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2842,licensors,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,life,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
2844,light,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,lightbox,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2846,lightboxargs,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2847,lightbulb,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2848,lightened,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2849,lightly,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2850,like,4.0,14.0,0.0,38.0,5.0,0.0,14.0,22.0
2851,likelihood,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,likely,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
2853,like…and,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2854,limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2855,limitation,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2856,limitations,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
2857,limita­tions,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,limited,0.0,5.0,0.0,0.0,0.0,0.0,1.0,14.0
2859,line,2.0,1.0,0.0,36.0,2.0,0.0,48.0,1.0
2860,linear,5.0,11.0,0.0,0.0,5.0,0.0,0.0,24.0
2861,lined,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2862,linger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2863,lining,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2864,link,8.0,7.0,0.0,3.0,10.0,0.0,0.0,17.0
2865,linkanchorindex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2866,linked,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
2867,linkedinenabled,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,linkedinurl,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,links,0.0,4.0,0.0,1.0,0.0,0.0,29.0,5.0
2870,linkwithoutanchor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2871,lisa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,list,3.0,13.0,0.0,1.0,2.0,0.0,0.0,7.0
2873,listed,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0
2874,listen,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
2875,listener,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2876,listeners,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,lists,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2878,literally,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2879,litigation,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
2880,little,0.0,3.0,0.0,21.0,0.0,0.0,3.0,1.0
2881,live,4.0,9.0,0.0,0.0,4.0,0.0,0.0,2.0
2882,liver,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,lives,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0
2884,living,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,llamarnos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2886,llame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,llcif,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2888,load,5.0,3.0,0.0,2.0,5.0,0.0,2.0,16.0
2889,loaded,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2890,loading,23.0,5.0,0.0,0.0,23.0,0.0,0.0,1.0
2891,loadingtimer,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,loads,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
2893,local,8.0,14.0,0.0,4.0,8.0,0.0,4.0,0.0
2894,locale,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0
2895,locally,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2896,localsigningavailable,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,locate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2898,located,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0
2899,locating,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
2900,location,1.0,1.0,0.0,0.0,2.0,0.0,2.0,8.0
2901,locationanchorindex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2902,locations,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0
2903,lock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2904,locker,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2905,lodash,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2906,log,0.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0
2907,logged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2908,logger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2909,logging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2910,loghuman,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2911,logic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2912,login,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
2913,loginclaim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2914,logistical,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,logo,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0
2916,logos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2917,logotype,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,logs,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,london,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2920,long,5.0,26.0,0.0,19.0,5.0,0.0,1.0,1.0
2921,longer,0.0,0.0,0.0,4.0,0.0,0.0,5.0,6.0
2922,look,4.0,3.0,0.0,6.0,4.0,0.0,3.0,0.0
2923,looking,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0
2924,looks,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0
2925,loose,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2926,los,6.0,4.0,0.0,0.0,6.0,0.0,1.0,3.0
2927,lose,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2928,loss,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2929,lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2930,lot,0.0,0.0,0.0,24.0,0.0,0.0,23.0,2.0
2931,lots,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2932,loud,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2933,louis,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2934,love,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0
2935,loved,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
2936,loving,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2937,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2938,lower,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2939,ltr,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2940,lubricants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2941,lubrication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2942,luck,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2943,luckily,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2944,lucky,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2945,lunch,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2946,luncheon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2947,luteal,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,luther,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2949,machine,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2950,made,2.0,9.0,0.0,17.0,2.0,0.0,20.0,4.0
2951,magic,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2952,magyar,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,mail,13.0,0.0,0.0,1.0,13.0,0.0,0.0,3.0
2954,mailchecks,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2955,mailed,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2956,mailinfo,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2957,mailing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,mailtoggle,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2959,main,53.0,2.0,0.0,0.0,53.0,0.0,1.0,17.0
2960,mainly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2961,maintain,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0
2962,maintained,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2963,maintaining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2964,maintains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2965,maintenance,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2966,major,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2967,majority,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2968,make,18.0,19.0,0.0,57.0,18.0,0.0,17.0,32.0
2969,makes,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0
2970,making,1.0,0.0,0.0,19.0,1.0,0.0,7.0,5.0
2971,malaysia,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,malhotra,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2973,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2974,malignant,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,manage,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0
2976,management,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2977,managementbusiness,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2978,managementfetal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2979,managementfinancial,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2980,managementnyc,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2981,managementsometimes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2982,managerread,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2983,mandated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2984,mandatory,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2985,manner,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
2986,manny,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2987,manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,many,6.0,12.0,0.0,7.0,5.0,0.0,18.0,2.0
2989,map,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2990,mapped,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2991,mappedfalse,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2992,mappedga,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2993,mappedms,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2994,mappedq,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2995,mappedtext,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2996,mappedtrue,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2997,mapping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2998,maps,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2999,mar,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3000,marana,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,march,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
3002,marching,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3003,margin,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0
3004,margins,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
3005,mariana,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0
3006,maricopa,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3007,mark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3008,marker,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,market,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3010,marketers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
