,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
735,css,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0
736,currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
737,current,0.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0
738,currently,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0
739,curriculum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
740,custody,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
741,custom,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
742,customer,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0
743,customize,0.0,0.0,0.0,24.0,0.0,32.0,0.0,1.0
744,cut,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
745,córdoba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
746,córdobas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
747,damage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
748,damages,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0
749,dangerous,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
750,daniel,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0
751,daphnie,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
752,data,0.0,0.0,0.0,126.0,0.0,18.0,0.0,4.0
753,datasheet,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
754,date,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0
755,dates,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
756,daughter,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
757,davis,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
758,day,0.0,0.0,0.0,0.0,1.0,24.0,4.0,2.0
759,daylight,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
760,days,0.0,0.0,1.0,24.0,0.0,4.0,0.0,1.0
761,deactivate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
762,deactivating,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
763,dead,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
764,deal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
765,dealing,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
766,death,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
767,debbie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
768,debit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
769,debugger,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
770,dec,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
771,decades,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
772,deceased,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
773,decency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
774,decide,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
775,decided,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
776,deciding,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
777,decision,0.0,0.0,2.0,14.0,1.0,4.0,2.0,2.0
778,decisions,0.0,0.0,6.0,1.0,1.0,4.0,1.0,3.0
779,declined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
780,decorum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
781,decrease,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,decrypted,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
783,dedicate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
784,dedicated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
785,dedication,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
786,deductible,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
787,deduction,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
788,deducts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
789,deem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
790,deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,deeply,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
792,default,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
793,defeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
794,defects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
795,definitely,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
796,delaying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
797,delete,0.0,0.0,0.0,11.0,1.0,16.0,0.0,1.0
798,deleted,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
799,deleting,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
800,deliver,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
801,demand,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
802,demystifying,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
803,denar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
804,denari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
805,denial,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
806,deny,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
807,department,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
808,dependent,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
809,depending,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0
810,depends,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
811,depot,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
812,depression,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
813,described,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
814,describes,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
815,description,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
816,descriptions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
817,deserve,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
818,design,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0
819,designate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
820,designated,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821,designed,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
822,desire,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
823,desktop,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
824,detailed,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
825,details,0.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0
826,detect,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0
827,detected,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
828,detector,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
829,determine,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0
830,determining,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831,develop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
832,development,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
833,deviate,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
834,deviation,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
835,deviations,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
836,diagnosed,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
837,diagnosis,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
838,diagnostic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
839,diapers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840,did,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
841,didn't,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,difference,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
843,different,0.0,0.0,0.0,3.0,0.0,52.0,1.0,7.0
844,differentiate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
845,difficulty,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
846,digital,0.0,0.0,0.0,22.0,2.0,0.0,2.0,0.0
847,digits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848,dimes,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
849,dinar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
850,dinars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
851,direct,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
852,direction,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
853,directions,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
854,directly,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0
855,director,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
856,directors,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
857,directory,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
858,disabilities,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
859,disable,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
860,disabled,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0
861,disablestrs,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
862,disadvantaged,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
863,disaster,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
864,discharge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
865,disciples,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
866,disclaim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
867,disclaimer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
868,disclaimerarches,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
869,disclaims,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0
870,disclose,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
871,disclosed,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
872,disclosure,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.0
873,disclosures,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
874,discontinued,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
875,discount,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
876,discounts,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
877,discover,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
878,discovering,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
879,discovery,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
880,discuss,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
881,discussed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
882,discussionsmedical,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883,disease,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
884,diseases,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
885,disorders,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
886,display,0.0,0.0,8.0,22.0,0.0,0.0,8.0,13.0
887,distance,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
888,distribute,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
889,distributed,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0
890,district,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
891,divi,0.0,0.0,27.0,0.0,0.0,0.0,0.0,39.0
892,dobra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893,doc,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
894,documents,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
895,does,0.0,0.0,9.0,3.0,1.0,0.0,0.0,33.0
896,doesn't,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
897,doesn’t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
898,doing,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
899,dollar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
900,dollars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
901,dom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
902,domain,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
903,domestic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
904,domestically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
905,don't,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0
906,donate,0.0,0.0,3.0,1.0,0.0,0.0,2.0,44.0
907,donated,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
908,donating,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
909,donation,0.0,0.0,0.0,2.0,0.0,0.0,2.0,46.0
910,donations,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
911,done,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
912,dong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
913,donor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
914,donors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
915,don’t,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0
916,doors,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
917,dose,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
918,down,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
919,download,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
920,downloaded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
921,drag,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
922,drawing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
923,drive,0.0,0.0,0.0,22.0,1.0,2.0,1.0,1.0
924,drop,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
925,drsegmentstag,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,drug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
927,due,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0
928,duration,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
929,during,1.0,0.0,5.0,3.0,0.0,20.0,0.0,2.0
930,duties,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
931,each,0.0,0.0,0.0,25.0,0.0,0.0,2.0,13.0
932,eager,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
933,earlier,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
934,early,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0
935,earn,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
936,earning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
937,ease,0.0,0.0,25.0,137.0,0.0,2.0,0.0,43.0
938,eased,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
939,easily,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0
940,east,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
941,eastsalt,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
942,easy,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
943,easy…,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
944,eating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
945,ebay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
946,economic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
947,ectopic,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
948,eden,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0
949,edit,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0
950,editors,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
951,educate,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
952,education,0.0,0.0,0.0,14.0,0.0,33.0,1.0,2.0
953,educational,0.0,0.0,9.0,0.0,0.0,1.0,0.0,15.0
954,educationpregnancy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
955,educationsexual,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
956,effect,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
957,effective,0.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0
958,effects,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
959,effort,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
960,efforts,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
961,egg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
962,either,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
963,elder,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
964,electrification,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
965,electronic,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0
966,elegant,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0
967,elementor,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
968,elementorfrontendconfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
969,elements,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
970,eligibility,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
971,eligible,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
972,eliminated,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
973,else,4.0,0.0,5.0,1.0,1.0,163.0,10.0,9.0
974,email,1.0,0.0,3.0,46.0,3.0,11.0,3.0,40.0
975,embryo,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
976,emergency,0.0,0.0,0.0,2.0,1.0,1.0,2.0,38.0
977,emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
978,emotional,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
979,emotions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
980,employee,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
981,employees,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
982,employment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
983,empower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
984,empowered,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
985,empowering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
986,empty,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
987,enable,0.0,0.0,0.0,2.0,0.0,32.0,2.0,0.0
988,enabled,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
989,encoder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
990,encounter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
991,encourage,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
992,encouraged,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
993,encrypted,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
994,encryption,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
995,end,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0
996,endeavors,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
997,endorsement,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
998,endpoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
999,enforcement,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1000,engaged,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1001,engaging,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1002,engine,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1003,english,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
1004,enhance,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0
1005,enjoyed,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1006,enough,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1007,enrich,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1008,ensign,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009,ensure,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
1010,ensures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1011,enter,0.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0
1012,entered,0.0,0.0,18.0,1.0,0.0,0.0,0.0,28.0
1013,entering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1014,enterprises,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1015,entities,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1016,entitled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1017,entity,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1018,entryshare,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1019,eos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1020,equip,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1021,erased,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1022,error,0.0,0.0,0.0,0.0,4.0,16.0,0.0,3.0
1023,español,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
1024,especially,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1025,essential,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
1026,estimate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1027,estimated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1028,evaluate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1029,eve,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1030,even,0.0,0.0,3.0,50.0,0.0,1.0,0.0,1.0
1031,event,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0
1032,events,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
1033,eventsccprc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1034,eventsjoin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1035,ever,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1036,every,0.0,0.0,0.0,1.0,1.0,18.0,1.0,7.0
1037,everyone,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0
1038,everything,0.0,0.0,1.0,44.0,0.0,1.0,1.0,1.0
1039,exam,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1040,examiners,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1041,exams,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1042,excellence,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1043,except,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1044,exception,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1045,exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1046,exchanged,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1047,excites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1048,exclude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1049,exclusionreason,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1050,execute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1051,executive,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1052,exist,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
1053,exited,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1054,expansion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1055,expect,2.0,0.0,0.0,0.0,1.0,14.0,1.0,2.0
1056,expectations,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1057,expecting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1058,experience,0.0,0.0,0.0,1.0,1.0,26.0,9.0,3.0
1059,experienced,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1060,experiences,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
1061,experiencing,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0
1062,expiration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1063,explain,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1064,explicit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1065,explore,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
1066,exploring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,export,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
1068,exposed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1069,express,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0
1070,expressed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1071,expressly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1072,extend,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0
1073,extended,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1074,extends,0.0,0.0,0.0,99.0,10.0,0.0,0.0,0.0
1075,extension,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1076,extent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1077,external,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0
1078,extra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1079,eye,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1080,eyes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1081,face,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1082,facebook,2.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0
1083,facebookenglish,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1084,facebookrequest,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1085,facebookyou,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1086,facilitate,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
1087,facilitating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,facilitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1089,facilitators,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090,facility,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1091,facing,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
1092,fact,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1093,factor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094,fadesin,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,faith,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1097,fallopian,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1098,false,0.0,0.0,1.0,0.0,3.0,19.0,3.0,1.0
1099,families,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1100,family,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
1101,faq,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1102,faq's,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
