,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7,Total8
2349,len,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,length,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0
2351,less,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,17.0
2352,lessens,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2353,let,26.0,0.0,24.0,1.0,0.0,26.0,0.0,0.0,6.0
2354,letter,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2355,letters,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2356,let’s,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2357,level,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2358,levels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2359,levonorgesterol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2360,ley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2361,liable,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2362,liberation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2363,license,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0
2364,licensed,1.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,4.0
2365,lidocaine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2366,life,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0
2367,lifecare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2368,lifeline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2369,lifetime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2370,lift,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2371,lifted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2372,lifting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2373,ligation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2374,light,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2375,lightbox,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0
2376,lighter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2377,like,4.0,0.0,8.0,62.0,0.0,4.0,5.0,2.0,17.0
2378,likely,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2379,limit,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2380,limitations,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,3.0
2381,limited,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
2382,limiting,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2383,line,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2384,linear,5.0,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0
2385,lines,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2386,lineterre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2387,lining,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2388,link,8.0,0.0,10.0,3.0,0.0,8.0,1.0,1.0,0.0
2389,linked,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2390,linking,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2391,links,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,8.0
2392,liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2393,liquids,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2394,list,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0
2395,listed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2396,listen,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
2397,listener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2398,listeners,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2399,listening,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,listens,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2401,listings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2402,lists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2403,litigation,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2404,little,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
2405,live,4.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0
2406,lived,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2407,liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2408,lives,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2409,living,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2410,llcif,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2411,lmp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2412,load,6.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0
2413,loading,23.0,0.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0
2414,loads,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2415,local,8.0,0.0,13.0,5.0,0.0,8.0,0.0,0.0,9.0
2416,locale,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2417,locally,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
2418,located,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0
2419,locating,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2420,location,1.0,0.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0
2421,locationanesthesiaiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2422,locations,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2423,locationwhat,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
2424,lodash,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2425,log,4.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0
2426,logic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2427,login,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2428,logistical,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,logo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2430,long,5.0,0.0,5.0,3.0,0.0,5.0,7.0,4.0,14.0
2431,longer,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
2432,look,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0
2433,looking,1.0,0.0,1.0,57.0,0.0,1.0,0.0,0.0,1.0
2434,looks,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
2435,los,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0
2436,lose,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2437,loses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2438,loss,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
2439,lossbreast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2440,losschange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2441,lossincreased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2442,lost,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2443,lot,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2444,lots,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
2445,lou,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2446,loud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2447,louis,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0
2448,love,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,6.0
2449,loved,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2450,lovers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,loving,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2452,low,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
2453,lower,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0
2454,lowercase,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2455,loyal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2456,lubricant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2457,lubricantsthey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2458,lumps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2459,lured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2460,luther,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2461,machines,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2462,made,2.0,0.0,2.0,7.0,0.0,2.0,6.0,6.0,10.0
2463,magazine,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2464,mail,13.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0
2465,mailchecks,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2466,mailed,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2467,mailinfo,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2468,mailtoggle,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2469,main,53.0,0.0,53.0,0.0,0.0,65.0,0.0,0.0,5.0
2470,maintain,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2471,maintaining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2472,major,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
2473,majority,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474,make,17.0,0.0,18.0,76.0,0.0,15.0,11.0,9.0,20.0
2475,makes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2476,making,1.0,0.0,3.0,4.0,0.0,1.0,2.0,2.0,10.0
2477,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2478,malpractice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2479,man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2480,manage,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
2481,management,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2482,managementnyc,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2483,mandatory,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2484,mansfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2485,many,5.0,0.0,5.0,121.0,0.0,5.0,0.0,0.0,20.0
2486,man’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2487,map,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2488,mapped,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2489,mappedfalse,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2490,mappedga,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2491,mappedms,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2492,mappedq,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2493,mappedtext,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
2494,mappedtrue,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2495,maps,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
2496,mar,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2497,march,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2498,margin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2499,marginalized,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2500,marijuana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2501,mark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2502,market,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2503,marketing,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2504,marketingnew,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2505,marketplace,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2506,marketsource,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
2507,martin,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2508,mas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2509,massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2510,master,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2511,mastercard,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
2512,masturbation,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2513,match,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
2514,material,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2515,materials,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2516,maternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2517,mathematical,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
2518,matter,6.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0
2519,maturation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2520,mau,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2521,may,10.0,0.0,23.0,115.0,0.0,10.0,32.0,8.0,62.0
2522,mayoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2523,meal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2524,mean,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2525,meaningful,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2526,means,3.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0
2527,meant,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2528,measure,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2529,measured,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2530,measures,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
2531,measuresfor,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2532,med,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0
2533,medabortion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2534,medappointments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2535,medbirth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2536,medcomparing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2537,medcondoms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2538,medcontact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2539,medcredentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2540,medcrisis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2541,meddiaphragm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2542,medfaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2543,medfaqsignificant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2544,medfemale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2545,medfetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2546,medfinancial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2547,medforms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2548,media,2.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,5.0
2549,medicaid,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
2550,medical,3.0,0.0,3.0,23.0,0.0,3.0,11.0,6.0,101.0
2551,medically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2552,medication,4.0,0.0,6.0,25.0,0.0,4.0,0.0,0.0,7.0
2553,medications,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0
2554,medicationsdisadvantages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2555,medicationsfollow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2556,medicine,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
2557,medicines,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,medimplanon®,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2559,medina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2560,medinsurance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2561,mediuds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2562,medium,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,44.0
2563,medmemberships,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2564,medmorning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2565,mednuva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2566,medortho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2567,medour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2568,medoverview,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2569,medpatient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2570,medpayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2571,medphysicians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2572,medquienes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2573,medroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2574,medroxyprogesterone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2575,medsafety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2576,medsignificant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2577,medspermicides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2578,medsponge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2579,medsurgical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2580,medthe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2581,medvasectomy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2582,medwhat’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2583,meet,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0
2584,meeting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2585,member,2.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0
2586,members,0.0,0.0,1.0,198.0,0.0,0.0,1.0,1.0,3.0
2587,membership,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,2.0
2588,memberships,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0
2589,memorial,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2590,memory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2591,men,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
2592,men's,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2593,menstrual,0.0,0.0,8.0,10.0,0.0,0.0,4.0,1.0,17.0
2594,menstruation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2595,menstruationsome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2596,mental,3.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,1.0
2597,mentions,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2598,menu,1.0,0.0,1.0,27.0,0.0,1.0,0.0,0.0,1.0
2599,merchantability,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
2600,merge,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2601,merges,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2602,mess,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,message,6.0,0.0,6.0,56.0,0.0,6.0,0.0,2.0,7.0
2604,messages,7.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0
2605,messy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2606,met,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2607,meta,1.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0
2608,metabolism,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2609,metaverse,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2610,metaversemore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2611,metaversewhat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2612,method,10.0,0.0,11.0,4.0,0.0,10.0,1.0,0.0,11.0
2613,methods,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0
2614,metropolitan,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
2615,miami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2616,michelle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2617,michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2618,microphone,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2619,microsoft,2.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0
2620,midnight,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2621,midst,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2622,mifeprex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2623,mifeprex®,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2624,mifepristone,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0
2625,might,3.0,0.0,10.0,6.0,0.0,3.0,0.0,0.0,3.0
2626,migrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2627,migration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2628,mild,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2629,military,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2630,million,5.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,2.0
2631,millions,4.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
2632,mills,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2633,min,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2634,mind,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
2635,minded,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2637,miniplayer,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2638,minor,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0
2639,minors,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
2640,minus,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2641,minute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2642,minutes,2.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,2.0
2643,minutesmany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2644,mirena,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2645,mirena®,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2646,miscarriage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2647,misinformation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2648,misleading,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
2649,misoprostol,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0
2650,miss,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,missed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2652,missing,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2653,mission,3.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
2654,missionmeta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2655,mississippi,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2656,missouri,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2657,mistakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2658,mixed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2659,mobile,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0
2660,modal,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
2661,model,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2662,moderate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2663,modest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2664,modules,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2665,moisture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2666,moment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2667,mon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0
2668,money,0.0,0.0,0.0,2.0,0.0,1.0,7.0,6.0,1.0
2669,monitor,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2670,monte,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2671,month,0.0,0.0,0.0,112.0,0.0,0.0,1.0,1.0,3.0
2672,monthly,5.0,0.0,5.0,56.0,0.0,5.0,0.0,0.0,3.0
2673,months,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0
